R_kpc,g_phi_R,g_N_R,g_tot_R
0.0,407.61075833267483,0.0,407.61075833267483
6.315789473684211,342.0767329650562,153.14736602813446,495.22409899319064
12.631578947368421,450.30954266257754,326.55746320555767,776.8670058681353
18.94736842105263,556.918864933504,506.02021296075475,1062.9390778942588
25.263157894736842,585.3874018402212,624.0568099548977,1209.444211795119
31.578947368421055,644.2174218459784,671.0700230360263,1315.2874448820048
37.89473684210526,646.6674892324395,704.263232771605,1350.9307220040446
44.21052631578947,735.7188834345897,740.2403968796339,1475.9592803142236
50.526315789473685,764.8164282928402,772.4941227785886,1537.3105510714288
56.8421052631579,819.7501178272049,795.0078738557272,1614.7579916829322
63.15789473684211,839.1965514331662,805.0410669527645,1644.2376183859305
69.47368421052632,874.575294700264,801.6934765056424,1676.2687712059064
75.78947368421052,896.0067436438511,790.6480912108323,1686.6548348546835
82.10526315789474,920.6453825392288,782.0814712803653,1702.726853819594
88.42105263157895,949.9256495726842,781.7528079467663,1731.6784575194506
94.73684210526316,970.3459375068156,785.3679066229608,1755.7138441297766
101.05263157894737,990.7583212207559,775.5704465464261,1766.328767767182
107.36842105263158,1009.105364076625,759.8735915532902,1768.9789556299152
113.6842105263158,1024.9019323232296,746.4507134269539,1771.3526457501835
120.0,1049.2978822077687,694.0149297257846,1743.3128119335533
126.31578947368422,1050.8663312953336,626.3484740775205,1677.214805372854
132.6315789473684,1072.7807787568604,568.1165297755289,1640.8973085323892
138.94736842105263,1088.3074148917103,517.6433670062153,1605.9507818979255
145.26315789473685,1104.8798835935002,473.60943219472244,1578.4893157882225
151.57894736842104,1111.9089814881345,434.9642181093893,1546.8731995975238
157.89473684210526,1132.2183770571578,400.86302340961316,1533.081400466771
164.21052631578948,1147.4292680101385,370.62039886243815,1518.0496668725766
170.5263157894737,1155.6229966918893,343.6754315926038,1499.2984282844932
176.8421052631579,1169.2613429658436,319.565547998735,1488.8268909645785
183.1578947368421,1177.1140893618638,297.90652750417144,1475.0206168660352
189.47368421052633,1185.7675729807193,278.3770995900091,1464.1446725707283
195.78947368421052,1196.171490042087,260.7069611144727,1456.8784511565598
202.10526315789474,1204.3320350692886,244.66737268653145,1448.9994077558201
208.42105263157896,1221.8050034068478,230.063718669429,1451.8687220762768
214.73684210526315,1229.8315510727418,216.72957580537044,1446.5611268781122
221.05263157894737,1242.7666987322214,204.5219507191904,1447.2886494514119
227.3684210526316,1250.736550301376,193.31743027083965,1444.0539805722156
233.68421052631578,1257.37235104766,183.0090501322193,1440.3814011798793
240.0,1261.500903552133,173.50373243144614,1435.0046359835792
246.31578947368422,1271.4062638093371,164.72017727219475,1436.126441081532
252.63157894736844,1286.3268753370985,156.5871185193801,1442.9139938564786
258.94736842105266,1294.6973322369126,149.04187366508518,1443.7392059019978
265.2631578947368,1297.1162532417613,142.02913244388222,1439.1453856856435
271.57894736842104,1309.2052777207027,135.49994030882002,1444.7052180295227
277.89473684210526,1314.426149283159,129.41084175155382,1443.8369910347128
284.2105263157895,1329.2571930772874,123.72315537333738,1452.980348450625
290.5263157894737,1331.5062882396437,118.40235804868061,1449.9086462883242
296.8421052631579,1341.3826570820613,113.41755981485205,1454.8002168969133
303.1578947368421,1347.4938933583537,108.74105452734733,1456.234947885701
