cluster,theta_E_obs,theta_E_pred,error,chi2,A_c,q_plane,q_LOS,kappa_ext
MACS0416,30.0,26.864144489367057,-3.1358555106329433,4.370484348251999,16.365290767721064,1.0273229666504444,1.037082716989336,0.006776398419862051
A2744,26.0,24.969407679090338,-1.030592320909662,0.2655301329794909,16.718758575202855,0.9329133748787527,0.8561053800643285,0.0011129416608735663
RXJ1347,32.0,32.73235597798391,0.7323559779839073,0.1340863196221913,16.512239352325313,0.9855823357215172,1.0923871100447897,-0.0018503737466742075
A370,38.0,36.56322033949194,-1.4367796605080585,0.516083948212413,16.411805462078835,1.0672062668298068,1.2466412799624105,5.6759652199377814e-05
CL0024,24.0,26.905779246948544,2.905779246948544,1.3509684851194959,16.655813155343928,1.030834154880313,0.8924554326275347,0.0023608278678321766
