name,hubble_type,type_group,B_T,R_d_kpc,Sigma0,shear,bar_class,g_bar,v2p2_ape,per_galaxy_ape,delta_ape,v2p2_params,per_galaxy_params
ESO444-G084,Im,late,0.0,0.46,33.405,0.5211851571368538,S,0.7316,38.514678955078125,16.146495819091797,22.368183135986328,"{'eta': 0.5056349536599952, 'ring_amp': np.float64(1.671623151463038), 'M_max': 1.9406463292714182, 'lambda_ring': np.float64(9.396689384626818), 'kappa': np.float64(0.4676823141776342), 'g_bar': np.float64(0.7316), 'R0': 0.92, 'R1': 12.88, 'R_ring': np.float64(1.1500000000000001), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.9998567573310453, 'ring_amp': 14.999922285211653, 'M_max': 4.9999856259683, 'bulge_gate_power': 53.59493236443798, 'lambda_hat': 12.431100216973855}"
ESO563-G021,Sbc,intermediate,0.3,5.45,3279.445,0.7328612968522806,SB,0.45,26.37420082092285,19.584199905395508,6.790000915527344,"{'eta': 0.23768633544453976, 'ring_amp': np.float64(0.2861556969993638), 'M_max': 1.5850534736395758, 'lambda_ring': np.float64(3.843135515547411), 'kappa': np.float64(0.4660423588483099), 'g_bar': np.float64(0.45), 'R0': 10.9, 'R1': 152.6, 'R_ring': np.float64(11.663), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.022181620305349765, 'ring_amp': 0.03740662489972164, 'M_max': 1.5506130132598577, 'bulge_gate_power': 2.7650599484565355, 'lambda_hat': 5.000044150874049}"
F561-1,Sm,late,0.03,2.79,46.535,0.6220344778154272,S,0.7316,33.44184875488281,10.2810697555542,23.160778999328613,"{'eta': 0.4841083835493672, 'ring_amp': np.float64(1.3790504608740322), 'M_max': 1.8878787209374068, 'lambda_ring': np.float64(8.047676110433377), 'kappa': np.float64(0.458945670610617), 'g_bar': np.float64(0.7316), 'R0': 5.58, 'R1': 78.12, 'R_ring': np.float64(6.87456), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.010000000746749485, 'ring_amp': 1.659788259487276, 'M_max': 0.6115445819551328, 'bulge_gate_power': 41.45006164048185, 'lambda_hat': 5.000000066909801}"
F563-1,Sm,late,0.03,3.52,20.885,0.7719560864667567,S,0.7316,46.19514465332031,9.390008926391602,36.80513572692871,"{'eta': 0.40380671697209264, 'ring_amp': np.float64(1.2126200669953489), 'M_max': 1.707119642671843, 'lambda_ring': np.float64(7.111903750264589), 'kappa': np.float64(0.3958260527355212), 'g_bar': np.float64(0.7316), 'R0': 7.04, 'R1': 98.56, 'R_ring': np.float64(8.67328), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.9999214102940255, 'ring_amp': 0.3201730087047125, 'M_max': 4.999988104723264, 'bulge_gate_power': 39.86323450667443, 'lambda_hat': 47.31476843854141}"
F563-V1,Im,late,0.0,3.79,20.315,0.870542905295792,S,0.7316,13.01833724975586,5.885758876800537,7.132578372955322,"{'eta': 0.45287597696937154, 'ring_amp': np.float64(1.242867185865988), 'M_max': 1.827591379220082, 'lambda_ring': np.float64(6.835825195127002), 'kappa': np.float64(0.3889761104873239), 'g_bar': np.float64(0.7316), 'R0': 7.58, 'R1': 106.12, 'R_ring': np.float64(9.475), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.01000000105997286, 'ring_amp': 6.317060170585312, 'M_max': 0.8266408159929945, 'bulge_gate_power': 6.266126604158553, 'lambda_hat': 5.000001811810064}"
F563-V2,Im,late,0.0,2.43,73.08,0.7031544807566026,S,0.7316,37.817161560058594,6.900559902191162,30.91660165786743,"{'eta': 0.6063227091559579, 'ring_amp': np.float64(1.429537947173852), 'M_max': 2.1564058053341957, 'lambda_ring': np.float64(7.691931922390607), 'kappa': np.float64(0.4789336339473088), 'g_bar': np.float64(0.7316), 'R0': 4.86, 'R1': 68.04, 'R_ring': np.float64(6.075), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.9999999871829581, 'ring_amp': 14.999999953303734, 'M_max': 3.652011313609448, 'bulge_gate_power': 43.14544404876526, 'lambda_hat': 49.999999990555374}"
F565-V2,Im,late,0.0,2.17,20.13,0.5889973042858947,S,0.7316,43.15316390991211,2.5169262886047363,40.63623762130737,"{'eta': 0.4520032853427729, 'ring_amp': np.float64(1.5775934020457671), 'M_max': 1.8257213257345133, 'lambda_ring': np.float64(8.645978408672605), 'kappa': np.float64(0.42552438111176116), 'g_bar': np.float64(0.7316), 'R0': 4.34, 'R1': 60.76, 'R_ring': np.float64(5.425), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.6782597982649508, 'ring_amp': 11.51198290614089, 'M_max': 4.999961247042732, 'bulge_gate_power': 17.388314945919305, 'lambda_hat': 11.393834520993863}"
F567-2,Sm,late,0.03,3.08,23.325,0.808809043183601,S,0.7316,10.596639633178711,4.154174327850342,6.442465305328369,"{'eta': 0.41351837930697627, 'ring_amp': np.float64(1.1758075288691325), 'M_max': 1.7289805978288655, 'lambda_ring': np.float64(6.94941081436057), 'kappa': np.float64(0.39593755140727604), 'g_bar': np.float64(0.7316), 'R0': 6.16, 'R1': 86.24000000000001, 'R_ring': np.float64(7.58912), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.1293806339195693, 'ring_amp': 3.8779653003049256e-10, 'M_max': 0.6626452849928082, 'bulge_gate_power': 47.02649957902605, 'lambda_hat': 40.701726910122325}"
F568-1,Sc,intermediate,0.15,5.18,28.565,0.6406330451845483,S,0.7316,48.2783088684082,6.834573745727539,41.443735122680664,"{'eta': 0.2570348848654279, 'ring_amp': np.float64(0.8765319723530092), 'M_max': 1.357018160710287, 'lambda_ring': np.float64(7.062116414983398), 'kappa': np.float64(0.3987395088810972), 'g_bar': np.float64(0.7316), 'R0': 10.36, 'R1': 145.04, 'R_ring': np.float64(12.017599999999998), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.13766358118953861, 'ring_amp': 7.547608863204387, 'M_max': 3.7518419116974013, 'bulge_gate_power': 24.042549858794445, 'lambda_hat': 42.24787614285506}"
F568-3,Sd,late,0.06,4.99,66.04,0.7823685542336438,S,0.7316,26.516077041625977,6.463082313537598,20.05299472808838,"{'eta': 0.4638459767173336, 'ring_amp': np.float64(1.079564307442069), 'M_max': 1.8468943824139232, 'lambda_ring': np.float64(6.9207119468592655), 'kappa': np.float64(0.43850036537976733), 'g_bar': np.float64(0.7316), 'R0': 9.98, 'R1': 139.72, 'R_ring': np.float64(12.11572), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.1497351826455731, 'ring_amp': 1.6593959182732554, 'M_max': 1.9712854552734695, 'bulge_gate_power': 38.69559857650219, 'lambda_hat': 43.258866473491985}"
F568-V1,Sd,late,0.06,2.85,45.27,0.8322972815272548,S,0.7316,41.32573318481445,4.527088642120361,36.79864454269409,"{'eta': 0.4248394055472142, 'ring_amp': np.float64(1.0357093418736636), 'M_max': 1.7541801931127474, 'lambda_ring': np.float64(6.7383998428215115), 'kappa': np.float64(0.41385372416154054), 'g_bar': np.float64(0.7316), 'R0': 5.7, 'R1': 79.8, 'R_ring': np.float64(6.9198), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.6905944002294063, 'ring_amp': 2.5910500955630402, 'M_max': 4.073273752357531, 'bulge_gate_power': 8.25837283344052, 'lambda_hat': 22.5874758352055}"
F571-8,Sc,intermediate,0.15,3.56,43.63,1.3973686440812303,S,0.7316,56.668701171875,47.91035461425781,8.758346557617188,"{'eta': 0.2833906185991312, 'ring_amp': np.float64(0.5068249043881344), 'M_max': 1.4334804979880327, 'lambda_ring': np.float64(5.933225013832105), 'kappa': np.float64(0.3472031680882746), 'g_bar': np.float64(0.7316), 'R0': 7.12, 'R1': 99.68, 'R_ring': np.float64(8.2592), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.671687976172297, 'ring_amp': 1.521696902532111e-11, 'M_max': 4.999997103258305, 'bulge_gate_power': 10.715050829877804, 'lambda_hat': 38.2434843956796}"
F571-V1,Sd,late,0.06,2.47,32.195,0.6757744041700007,S,0.7316,22.43935203552246,2.218097448348999,20.221254587173462,"{'eta': 0.39254708304017505, 'ring_amp': np.float64(1.182314166233547), 'M_max': 1.677425010278688, 'lambda_ring': np.float64(7.442166068984274), 'kappa': np.float64(0.4213751533017478), 'g_bar': np.float64(0.7316), 'R0': 4.94, 'R1': 69.16000000000001, 'R_ring': np.float64(5.99716), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.03201837013720072, 'ring_amp': 11.58009572330401, 'M_max': 4.290859625871251, 'bulge_gate_power': 52.02966322587177, 'lambda_hat': 31.60196251312915}"
F574-1,Sd,late,0.06,4.46,64.24,0.7446073593022502,S,0.7316,30.93868637084961,3.1480841636657715,27.790602207183838,"{'eta': 0.46090429555410334, 'ring_amp': np.float64(1.1145618594892523), 'M_max': 1.8399023404053614, 'lambda_ring': np.float64(7.082955243051095), 'kappa': np.float64(0.4438350538572918), 'g_bar': np.float64(0.7316), 'R0': 8.92, 'R1': 124.88, 'R_ring': np.float64(10.82888), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.03969180032454729, 'ring_amp': 10.802381239504461, 'M_max': 2.232220626203451, 'bulge_gate_power': 27.340071147814786, 'lambda_hat': 48.64855896482048}"
F574-2,Sm,late,0.03,3.76,20.69,0.47706343408475116,S,0.7316,52.42677688598633,33.90946578979492,18.517311096191406,"{'eta': 0.40300360963209814, 'ring_amp': np.float64(1.5598098850057924), 'M_max': 1.7053118477814841, 'lambda_ring': np.float64(9.492668545212313), 'kappa': np.float64(0.43595629835549293), 'g_bar': np.float64(0.7316), 'R0': 7.52, 'R1': 105.28, 'R_ring': np.float64(9.26464), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.010000007380740151, 'ring_amp': 1.6391024139479852e-06, 'M_max': 3.5192905259016563, 'bulge_gate_power': 34.832217597346734, 'lambda_hat': 5.069899220433766}"
F579-V1,Sc,intermediate,0.15,3.37,100.88,0.7720710890065081,S,0.7316,27.359262466430664,9.757652282714844,17.60161018371582,"{'eta': 0.3430571808530832, 'ring_amp': np.float64(0.7831695724983716), 'M_max': 1.6065830514347303, 'lambda_ring': np.float64(6.594901156387426), 'kappa': np.float64(0.4312727173648868), 'g_bar': np.float64(0.7316), 'R0': 6.74, 'R1': 94.36, 'R_ring': np.float64(7.8184), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.85001570277771, 'ring_amp': 10.177498733187965, 'M_max': 1.3438318739912911, 'bulge_gate_power': 32.98309439456793, 'lambda_hat': 19.89161010697422}"
F583-1,Sm,late,0.03,2.36,30.465,0.6019156652902273,S,0.7316,40.46275329589844,11.07363510131836,29.389118194580078,"{'eta': 0.4388732395950345, 'ring_amp': np.float64(1.403230938187825), 'M_max': 1.7860543967992912, 'lambda_ring': np.float64(8.213453210415917), 'kappa': np.float64(0.4383213728923595), 'g_bar': np.float64(0.7316), 'R0': 4.72, 'R1': 66.08, 'R_ring': np.float64(5.81504), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.9999999870346798, 'ring_amp': 0.29777064797744873, 'M_max': 4.817271284119534, 'bulge_gate_power': 39.396696381117614, 'lambda_hat': 49.475287474772095}"
F583-4,Sc,intermediate,0.15,1.93,41.67,0.7724552562833721,S,0.7316,22.780197143554688,9.000103950500488,13.7800931930542,"{'eta': 0.2803663007913655, 'ring_amp': np.float64(0.7829161677835639), 'M_max': 1.424706452439198, 'lambda_ring': np.float64(6.593833499207507), 'kappa': np.float64(0.3972671125859798), 'g_bar': np.float64(0.7316), 'R0': 3.86, 'R1': 54.04, 'R_ring': np.float64(4.4776), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.08750147618009674, 'ring_amp': 6.090576639113926, 'M_max': 2.2658004135485608, 'bulge_gate_power': 32.940944302894046, 'lambda_hat': 34.08302418713297}"
IC2574,Sm,late,0.03,2.78,40.16,0.5266092111924736,S,0.7316,19.563688278198242,5.154267311096191,14.40942096710205,"{'eta': 0.4677397952720985, 'ring_amp': np.float64(1.4966557205297073), 'M_max': 1.8510330232623733, 'lambda_ring': np.float64(8.932226864425068), 'kappa': np.float64(0.46840054766827177), 'g_bar': np.float64(0.7316), 'R0': 5.56, 'R1': 77.83999999999999, 'R_ring': np.float64(6.849919999999999), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.31875255134628333, 'ring_amp': 3.9327494965577836, 'M_max': 3.883873573334366, 'bulge_gate_power': 8.464664694200772, 'lambda_hat': 10.934788207185504}"
IC4202,Sbc,intermediate,0.3,4.78,4444.265,0.8192350446640553,SB,0.45,31.595516204833984,18.276592254638672,13.318923950195312,"{'eta': 0.23974844808944062, 'ring_amp': np.float64(0.266112884084237), 'M_max': 1.5947592023574215, 'lambda_ring': np.float64(3.7759216988683026), 'kappa': np.float64(0.45184096729834045), 'g_bar': np.float64(0.45), 'R0': 9.56, 'R1': 133.84, 'R_ring': np.float64(10.2292), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.010752637368131817, 'ring_amp': 14.99999676810502, 'M_max': 4.2802908195242875, 'bulge_gate_power': 23.92977821815692, 'lambda_hat': 49.999975510375876}"
KK98-251,Im,late,0.0,1.34,26.05,0.9134383986861417,S,0.7316,22.423381805419922,6.03050422668457,16.39287757873535,"{'eta': 0.4779684241255596, 'ring_amp': np.float64(1.2011416927968968), 'M_max': 1.881360908840485, 'lambda_ring': np.float64(6.69056546975483), 'kappa': np.float64(0.3937436276400232), 'g_bar': np.float64(0.7316), 'R0': 2.68, 'R1': 37.52, 'R_ring': np.float64(3.35), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.9986340298942247, 'ring_amp': 10.427109865675233, 'M_max': 2.841462312089197, 'bulge_gate_power': 28.94993289146404, 'lambda_hat': 7.630711908412413}"
NGC0024,Sc,intermediate,0.15,1.34,591.29,1.238323226306728,S,0.7316,23.13455581665039,7.551593780517578,15.582962036132812,"{'eta': 0.45510341425738815, 'ring_amp': np.float64(0.5553912522605587), 'M_max': 1.9316476835115546, 'lambda_ring': np.float64(5.989312287896834), 'kappa': np.float64(0.4107836248836479), 'g_bar': np.float64(0.7316), 'R0': 2.68, 'R1': 37.52, 'R_ring': np.float64(3.1088), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.5716936342457126, 'ring_amp': 14.81132464109241, 'M_max': 1.172381090811818, 'bulge_gate_power': 32.13769056654479, 'lambda_hat': 10.366767940837988}"
NGC0055,Sm,late,0.03,6.11,195.795,0.7154175177098026,S,0.7316,15.396135330200195,3.0150744915008545,12.38106083869934,"{'eta': 0.6576182469603141, 'ring_amp': np.float64(1.2723273798786021), 'M_max': 2.2784494813831495, 'lambda_ring': np.float64(7.408307929220558), 'kappa': np.float64(0.5193728494853764), 'g_bar': np.float64(0.7316), 'R0': 12.22, 'R1': 171.08, 'R_ring': np.float64(15.05504), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.16982362185900982, 'ring_amp': 0.5012732881476034, 'M_max': 1.202077851448737, 'bulge_gate_power': 51.097713150633794, 'lambda_hat': 43.700659109657366}"
NGC0100,Scd,late,0.08,1.66,596.76,0.9443594154215614,S,0.7316,9.657727241516113,4.679586887359619,4.978140354156494,"{'eta': 0.6219389908440653, 'ring_amp': np.float64(0.881026951098064), 'M_max': 2.2489677500247907, 'lambda_ring': np.float64(6.387948435917525), 'kappa': np.float64(0.4844034127572121), 'g_bar': np.float64(0.7316), 'R0': 3.32, 'R1': 46.48, 'R_ring': np.float64(3.9906399999999995), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.8872968161035519, 'ring_amp': 0.010464488681194217, 'M_max': 2.953921595428708, 'bulge_gate_power': 54.45097483928447, 'lambda_hat': 9.876698001742664}"
NGC0247,Sd,late,0.06,3.74,253.395,0.6503545620219109,S,0.7316,15.683115005493164,4.630248069763184,11.05286693572998,"{'eta': 0.6063740490400188, 'ring_amp': np.float64(1.2085641006519918), 'M_max': 2.1856674219724446, 'lambda_ring': np.float64(7.598224260216109), 'kappa': np.float64(0.5368347838421457), 'g_bar': np.float64(0.7316), 'R0': 7.48, 'R1': 104.72, 'R_ring': np.float64(9.08072), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.879993025907167, 'ring_amp': 11.204778135479216, 'M_max': 1.393413676217913, 'bulge_gate_power': 33.04955262781546, 'lambda_hat': 19.893679231371348}"
NGC0289,Sbc,intermediate,0.3,6.74,34.98,1.4153458358191804,SB,0.45,15.110754013061523,26.695493698120117,-11.584739685058594,"{'eta': 0.12658110371965467, 'ring_amp': np.float64(0.1774261389876928), 'M_max': 1.0621153883115797, 'lambda_ring': np.float64(3.6214724037262327), 'kappa': np.float64(0.328856554389459), 'g_bar': np.float64(0.45), 'R0': 13.48, 'R1': 188.72, 'R_ring': np.float64(14.4236), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.010090887355050067, 'ring_amp': 9.183789547970386, 'M_max': 0.5000001408490987, 'bulge_gate_power': 34.03989279114407, 'lambda_hat': 18.226615671635866}"
NGC0300,Sd,late,0.06,1.75,218.675,0.8932239523641298,S,0.7316,10.252250671386719,3.078833818435669,7.17341685295105,"{'eta': 0.5919794776758514, 'ring_amp': np.float64(0.9859082003396741), 'M_max': 2.151453160776653, 'lambda_ring': np.float64(6.558001460956977), 'kappa': np.float64(0.46938484499342736), 'g_bar': np.float64(0.7316), 'R0': 3.5, 'R1': 49.0, 'R_ring': np.float64(4.249), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.6645354504815157, 'ring_amp': 4.593815311821863, 'M_max': 4.238574297245658, 'bulge_gate_power': 14.351570395080692, 'lambda_hat': 5.000024579337943}"
NGC0801,Sc,intermediate,0.15,8.72,779.47,1.102687874743154,S,0.7316,39.998130798339844,19.464622497558594,20.53350830078125,"{'eta': 0.46701525863958504, 'ring_amp': np.float64(0.6067812630876271), 'M_max': 1.966205911787584, 'lambda_ring': np.float64(6.072049805183756), 'kappa': np.float64(0.43502010920239687), 'g_bar': np.float64(0.7316), 'R0': 17.44, 'R1': 244.16000000000003, 'R_ring': np.float64(20.2304), 'sigma_ring': 0.5, 'q': 3.5, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.010000000272472831, 'ring_amp': 1.1618818792007164e-08, 'M_max': 0.5000000650376776, 'bulge_gate_power': 33.0922967608887, 'lambda_hat': 10.380359920262004}"
