Galaxy,Galaxy_Type,Galaxy_Class,Radius_kpc,Boundary_kpc,In_Outer_Region,Observed_Speed_km_s,Baryonic_Speed_km_s,GR_Speed_km_s,GR_Percent_Off,G_Predicted,Predicted_Speed_km_s,Model_Percent_Off,Baryonic_Mass_Msun,Model
NGC2915,BCD,dwarf BCD,7.36,8.032,False,77.5,26.48918647297421,26.48918647297421,65.82040455100102,2.5,41.88308130976039,45.95731443901885,2000000000.0,shell
NGC2915,BCD,dwarf BCD,7.7,8.032,False,79.9,26.211816037810124,26.211816037810124,67.19422273115129,2.5,41.444520144405104,48.129511709130036,2000000000.0,shell
NGC2915,BCD,dwarf BCD,8.03,8.032,False,81.5,26.136870508919003,26.136870508919003,67.93022023445522,2.5,41.32602085853416,49.293225940448885,2000000000.0,shell
NGC2915,BCD,dwarf BCD,8.37,8.032,True,82.2,26.149787762045026,26.149787762045026,68.187606128899,2.5,41.346444829029736,49.70018877246991,2000000000.0,shell
NGC2915,BCD,dwarf BCD,8.7,8.032,True,82.0,26.116343541927918,26.116343541927918,68.1508005586245,2.5,41.29356487396069,49.6419940561455,2000000000.0,shell
NGC2915,BCD,dwarf BCD,9.03,8.032,True,84.7,26.192533287179383,26.192533287179383,69.07611182151194,2.5,41.41403143863201,51.10503962381109,2000000000.0,shell
NGC2915,BCD,dwarf BCD,9.37,8.032,True,86.1,26.135380234463778,26.135380234463778,69.64531912373543,2.5,41.32366452772551,52.00503539172414,2000000000.0,shell
NGC2915,BCD,dwarf BCD,9.7,8.032,True,85.3,26.15970947850912,26.15970947850912,69.33211081065754,2.5,41.362132440192205,51.509809566011484,2000000000.0,shell
NGC2915,BCD,dwarf BCD,10.04,8.032,True,86.5,25.97241036176658,25.97241036176658,69.97409206732188,2.5,41.0659865338701,52.524871059109714,2000000000.0,shell
NGC2955,Sb,spiral,0.75,28.344,False,169.0,171.66523963808163,171.66523963808163,1.5770648746045148,,,,0.0,shell
NGC2955,Sb,spiral,1.55,28.344,False,203.0,236.27881199972205,236.27881199972205,16.39350344813894,,,,0.0,shell
NGC2955,Sb,spiral,2.3,28.344,False,232.0,267.9236997729017,267.9236997729017,15.484353350388675,,,,0.0,shell
NGC2955,Sb,spiral,3.06,28.344,False,256.0,298.66169439685433,298.66169439685433,16.66472437377122,,,,0.0,shell
NGC2955,Sb,spiral,3.85,28.344,False,248.0,314.51692561768436,314.51692561768436,26.82134097487273,,,,0.0,shell
NGC2955,Sb,spiral,4.61,28.344,False,253.0,321.28695242726553,321.28695242726553,26.990890287456732,,,,0.0,shell
NGC2955,Sb,spiral,5.36,28.344,False,269.0,322.54609143500716,322.54609143500716,19.90561019888742,,,,0.0,shell
NGC2955,Sb,spiral,6.12,28.344,False,268.0,322.34353553313275,322.34353553313275,20.277438631765953,,,,0.0,shell
NGC2955,Sb,spiral,6.91,28.344,False,260.0,322.81550907600456,322.81550907600456,24.159811183078677,,,,0.0,shell
NGC2955,Sb,spiral,7.66,28.344,False,245.0,324.8590323509568,324.8590323509568,32.595523408553795,,,,0.0,shell
NGC2955,Sb,spiral,8.42,28.344,False,247.0,322.7920057870083,322.7920057870083,30.685022585833316,,,,0.0,shell
NGC2955,Sb,spiral,8.86,28.344,False,267.0,319.9504714795714,319.9504714795714,19.831637258266433,,,,0.0,shell
NGC2955,Sb,spiral,9.21,28.344,False,255.0,317.06720076349745,317.06720076349745,24.34007873078332,,,,0.0,shell
NGC2955,Sb,spiral,10.82,28.344,False,253.0,304.838569410106,304.838569410106,20.48955312652411,,,,0.0,shell
NGC2955,Sb,spiral,11.56,28.344,False,271.0,299.7940506414362,299.7940506414362,10.625110937799324,,,,0.0,shell
NGC2955,Sb,spiral,12.4,28.344,False,276.0,294.3198712285665,294.3198712285665,6.637634503103809,,,,0.0,shell
NGC2955,Sb,spiral,14.17,28.344,False,275.0,289.25547687122537,289.25547687122537,5.18380977135468,,,,0.0,shell
NGC2955,Sb,spiral,16.88,28.344,False,275.0,277.71005923444693,277.71005923444693,0.9854760852534293,,,,0.0,shell
NGC2955,Sb,spiral,19.49,28.344,False,276.0,272.5884731605502,272.5884731605502,1.2360604490760063,,,,0.0,shell
NGC2955,Sb,spiral,22.19,28.344,False,267.0,260.96127279732525,260.96127279732525,2.2616955815261233,,,,0.0,shell
NGC2955,Sb,spiral,24.8,28.344,False,257.0,250.00859365229826,250.00859365229826,2.720391574981222,,,,0.0,shell
NGC2955,Sb,spiral,27.51,28.344,False,254.0,238.9209538738702,238.9209538738702,5.936632333121973,,,,0.0,shell
NGC2955,Sb,spiral,30.12,28.344,True,248.0,229.4849916661218,229.4849916661218,7.465729166886371,,,,0.0,shell
NGC2955,Sb,spiral,35.43,28.344,True,227.0,214.09624494605225,214.09624494605225,5.684473592047466,,,,0.0,shell
NGC2976,Sc,spiral,0.11,1.816,False,6.8,12.02680339907492,12.02680339907492,76.86475586874883,1.0,12.02680339907492,76.86475586874883,5000000000.0,shell
NGC2976,Sc,spiral,0.17,1.816,False,9.5,15.5399871299818,15.5399871299818,63.578811894545254,1.0,15.5399871299818,63.578811894545254,5000000000.0,shell
NGC2976,Sc,spiral,0.24,1.816,False,14.0,19.675652466945028,19.675652466945028,40.540374763893055,1.0,19.675652466945028,40.540374763893055,5000000000.0,shell
NGC2976,Sc,spiral,0.31,1.816,False,19.8,23.294999463404157,23.294999463404157,17.65151244143513,1.0,23.294999463404157,17.65151244143513,5000000000.0,shell
NGC2976,Sc,spiral,0.38,1.816,False,26.1,26.475214824435326,26.475214824435326,1.4376046913230844,1.0,26.475214824435326,1.4376046913230844,5000000000.0,shell
NGC2976,Sc,spiral,0.45,1.816,False,28.7,29.4515279739439,29.4515279739439,2.618564369142512,1.0,29.4515279739439,2.618564369142512,5000000000.0,shell
NGC2976,Sc,spiral,0.52,1.816,False,28.7,32.4975029809984,32.4975029809984,13.231717703827174,1.0,32.4975029809984,13.231717703827174,5000000000.0,shell
NGC2976,Sc,spiral,0.59,1.816,False,31.7,35.56337020024959,35.56337020024959,12.187287697948225,1.0,35.56337020024959,12.187287697948225,5000000000.0,shell
NGC2976,Sc,spiral,0.66,1.816,False,35.5,38.46211772640711,38.46211772640711,8.34399359551298,1.0,38.46211772640711,8.34399359551298,5000000000.0,shell
NGC2976,Sc,spiral,0.73,1.816,False,39.4,41.246339231500286,41.246339231500286,4.686140181472812,1.0,41.246339231500286,4.686140181472812,5000000000.0,shell
NGC2976,Sc,spiral,0.8,1.816,False,42.9,44.00727212632022,44.00727212632022,2.5810539075063366,1.0,44.00727212632022,2.5810539075063366,5000000000.0,shell
NGC2976,Sc,spiral,0.87,1.816,False,46.0,46.69099377824379,46.69099377824379,1.5021603874864924,1.0,46.69099377824379,1.5021603874864924,5000000000.0,shell
NGC2976,Sc,spiral,0.94,1.816,False,49.1,49.63522942427082,49.63522942427082,1.0900802938305842,1.005274989337737,49.76596989039651,1.3563541555937082,5000000000.0,shell
NGC2976,Sc,spiral,1.01,1.816,False,49.2,53.20930087869977,53.20930087869977,8.148985525812538,1.053094986616529,54.60360613576561,10.982939300336598,5000000000.0,shell
NGC2976,Sc,spiral,1.08,1.816,False,51.4,56.94446592953524,56.94446592953524,10.786898695593857,1.1481041135005867,61.015779037507976,18.707741318108905,5000000000.0,shell
NGC2976,Sc,spiral,1.14,1.816,False,57.2,59.97477136263214,59.97477136263214,4.850998885720519,1.2629637799540658,67.40064442618834,17.833294451378205,5000000000.0,shell
NGC2976,Sc,spiral,1.21,1.816,False,63.8,63.85477977410932,63.85477977410932,0.08586171490489115,1.4290420710285772,76.33363056933726,19.64518898015245,5000000000.0,shell
NGC2976,Sc,spiral,1.29,1.816,False,67.8,68.37915837446377,68.37915837446377,0.8542158915394888,1.649119812911618,87.81118861537583,29.515027456306534,5000000000.0,shell
NGC2976,Sc,spiral,1.35,1.816,False,69.8,71.63078946933364,71.63078946933364,2.6229075491885934,1.825764569750255,96.78813581452772,38.66495102367869,5000000000.0,shell
NGC2976,Sc,spiral,1.42,1.816,False,71.7,75.05539620840062,75.05539620840062,4.679771559833501,2.033251524858685,107.0230873719801,49.265114884212124,5000000000.0,shell
NGC2976,Sc,spiral,1.49,1.816,False,74.1,78.26422746057102,78.26422746057102,5.619740162713937,2.2307144881671106,116.89213654358866,57.74917212360145,5000000000.0,shell
NGC2976,Sc,spiral,1.56,1.816,False,76.7,81.20790601905703,81.20790601905703,5.8773220587445,2.406627267631685,125.98032624543046,64.25075129782329,5000000000.0,shell
NGC2976,Sc,spiral,1.63,1.816,False,79.9,83.46410605763414,83.46410605763414,4.460708457614686,2.5507215858746997,133.30034547086038,66.83397430645854,5000000000.0,shell
NGC2976,Sc,spiral,1.74,1.816,False,83.6,85.65192000183066,85.65192000183066,2.454449762955343,2.6934341069655527,140.5692346782673,68.145017557736,5000000000.0,shell
NGC2976,Sc,spiral,1.93,1.816,True,83.9,83.85764127376824,83.85764127376824,0.05048715879829341,2.9097124714245326,143.04335255143573,70.49267288609741,5000000000.0,shell
NGC2976,Sc,spiral,2.1,1.816,True,88.7,81.20576395798516,81.20576395798516,8.44896960768303,2.962354424792718,139.76723227774937,57.57297889261485,5000000000.0,shell
NGC2976,Sc,spiral,2.27,1.816,True,85.3,79.47841279240546,79.47841279240546,6.824838461423837,3.010896353148957,137.9104223066383,61.676931191838584,5000000000.0,shell
NGC2998,Sc,spiral,0.33,33.824000000000005,False,90.0,44.56,44.56,50.48888888888889,,,,0.0,shell
NGC2998,Sc,spiral,0.99,33.824000000000005,False,125.0,93.2323361286201,93.2323361286201,25.414131097103915,,,,0.0,shell
NGC2998,Sc,spiral,1.98,33.824000000000005,False,148.0,132.156772433349,132.156772433349,10.704883490980402,,,,0.0,shell
NGC2998,Sc,spiral,2.64,33.824000000000005,False,180.0,154.6925030504064,154.6925030504064,14.059720527551999,,,,0.0,shell
NGC2998,Sc,spiral,3.63,33.824000000000005,False,201.0,196.78832409469825,196.78832409469825,2.0953611469162916,,,,0.0,shell
NGC2998,Sc,spiral,7.59,33.824000000000005,False,206.0,222.21899558768598,222.21899558768598,7.873298828973778,,,,0.0,shell
NGC2998,Sc,spiral,12.5,33.824000000000005,False,214.0,215.5871510549736,215.5871510549736,0.7416593714829854,,,,0.0,shell
NGC2998,Sc,spiral,17.48,33.824000000000005,False,212.0,203.8936585575922,203.8936585575922,3.823745963399904,,,,0.0,shell
NGC2998,Sc,spiral,22.46,33.824000000000005,False,213.0,183.43258516414144,183.43258516414144,13.881415415896036,,,,0.0,shell
NGC2998,Sc,spiral,27.44,33.824000000000005,False,214.0,172.84412920316385,172.84412920316385,19.23171532562437,,,,0.0,shell
NGC2998,Sc,spiral,32.32,33.824000000000005,False,213.0,164.13762152535293,164.13762152535293,22.94008379091412,,,,0.0,shell
NGC2998,Sc,spiral,37.3,33.824000000000005,True,213.0,154.5049643215389,154.5049643215389,27.462458065005215,,,,0.0,shell
NGC2998,Sc,spiral,42.28,33.824000000000005,True,203.0,145.16660945272506,145.16660945272506,28.489354949396525,,,,0.0,shell
NGC3109,Sm,dwarf irregular,0.26,3.2,False,6.1,2.9543865691544156,2.9543865691544156,51.56743329255056,1.0,2.9543865691544156,51.56743329255056,2500000000.0,shell
NGC3109,Sm,dwarf irregular,0.52,3.2,False,11.2,5.183367631183419,5.183367631183419,53.719931864433754,1.0,5.183367631183419,53.719931864433754,2500000000.0,shell
NGC3109,Sm,dwarf irregular,0.77,3.2,False,14.9,8.337919404743607,8.337919404743607,44.04080936413687,1.0,8.337919404743607,44.04080936413687,2500000000.0,shell
NGC3109,Sm,dwarf irregular,1.03,3.2,False,19.1,10.796281767349349,10.796281767349349,43.47496456885158,1.0,10.796281767349349,43.47496456885158,2500000000.0,shell
NGC3109,Sm,dwarf irregular,1.29,3.2,False,24.3,13.437458837146258,13.437458837146258,44.701815484994825,1.0,13.437458837146258,44.701815484994825,2500000000.0,shell
NGC3109,Sm,dwarf irregular,1.55,3.2,False,29.8,15.445452405157967,15.445452405157967,48.169622801483335,1.0,15.445452405157967,48.169622801483335,2500000000.0,shell
NGC3109,Sm,dwarf irregular,1.81,3.2,False,34.3,17.185648082047997,17.185648082047997,49.896069731638484,1.0829429902014822,17.884166792320578,47.85957203405079,2500000000.0,shell
NGC3109,Sm,dwarf irregular,2.06,3.2,False,38.2,18.606947627163354,18.606947627163354,51.290713017896984,1.3769564103602012,21.83409679744718,42.84267854071419,2500000000.0,shell
NGC3109,Sm,dwarf irregular,2.32,3.2,False,42.5,19.41014425500233,19.41014425500233,54.32907234117099,1.8348185474760874,26.292102932063866,38.136228395143846,2500000000.0,shell
NGC3109,Sm,dwarf irregular,2.58,3.2,False,42.3,19.925523832511907,19.925523832511907,52.89474271273781,2.3321590792300597,30.429080772674244,28.06363883528547,2500000000.0,shell
NGC3109,Sm,dwarf irregular,2.84,3.2,False,47.3,20.371283710164168,20.371283710164168,56.93174691297216,2.5,32.20982769280209,31.903112700207,2500000000.0,shell
NGC3109,Sm,dwarf irregular,3.1,3.2,False,49.3,21.007124981777014,21.007124981777014,57.389198819924914,2.5,33.215181017119264,32.62640767318607,2500000000.0,shell
NGC3109,Sm,dwarf irregular,3.35,3.2,True,50.6,21.805249367984764,21.805249367984764,56.90662180240166,2.5,34.47712647538945,31.863386412273822,2500000000.0,shell
NGC3109,Sm,dwarf irregular,3.61,3.2,True,53.0,22.375873167320194,22.375873167320194,57.78137138241473,2.5,35.379361921888865,33.24648693983233,2500000000.0,shell
NGC3109,Sm,dwarf irregular,3.87,3.2,True,54.7,22.048351412293847,22.048351412293847,59.692227765459144,2.5,34.861504557319385,36.26781616577809,2500000000.0,shell
NGC3109,Sm,dwarf irregular,4.13,3.2,True,55.2,21.682296926294505,21.682296926294505,60.72047658279981,2.5,34.28272159557932,37.893620297863556,2500000000.0,shell
NGC3109,Sm,dwarf irregular,4.38,3.2,True,57.5,21.84745522938541,21.84745522938541,62.00442568802538,2.5,34.543859801707164,39.92372208398754,2500000000.0,shell
NGC3109,Sm,dwarf irregular,4.64,3.2,True,59.1,22.167769396130048,22.167769396130048,62.49108393209806,2.5,35.05032096857317,40.69319633067146,2500000000.0,shell
NGC3109,Sm,dwarf irregular,4.9,3.2,True,61.2,22.542309109760694,22.542309109760694,63.166161585358346,2.5,35.642520253203195,41.76058782156341,2500000000.0,shell
NGC3109,Sm,dwarf irregular,5.16,3.2,True,62.7,22.8807386244413,22.8807386244413,63.5075939004126,2.5,36.17762430011125,42.30043971274123,2500000000.0,shell
NGC3109,Sm,dwarf irregular,5.42,3.2,True,64.4,23.360104879901545,23.360104879901545,63.72654521754419,2.5,36.9355689004515,42.64663214215606,2500000000.0,shell
NGC3109,Sm,dwarf irregular,5.67,3.2,True,66.6,23.837157968180687,23.837157968180687,64.2084715192482,2.5,37.689856062341235,43.408624531019164,2500000000.0,shell
NGC3109,Sm,dwarf irregular,5.93,3.2,True,66.3,23.850670850103985,23.850670850103985,64.02613748098948,2.5,37.7112218046565,43.12032910308219,2500000000.0,shell
NGC3109,Sm,dwarf irregular,6.19,3.2,True,66.2,23.461615460151076,23.461615460151076,64.55949326261167,2.5,37.09607122054841,43.963638639654974,2500000000.0,shell
NGC3109,Sm,dwarf irregular,6.45,3.2,True,67.3,23.151943762889545,23.151943762889545,65.59889485454748,2.5,36.60643727543013,45.607076856716,2500000000.0,shell
NGC3198,Sc,spiral,0.32,35.264,False,24.4,63.28,63.28,159.344262295082,1.0,63.28,159.344262295082,1500000000.0,shell
NGC3198,Sc,spiral,0.64,35.264,False,43.3,73.66,73.66,70.11547344110855,1.0,73.66,70.11547344110855,1500000000.0,shell
NGC3198,Sc,spiral,0.96,35.264,False,45.5,78.98,78.98,73.58241758241759,1.0,78.98,73.58241758241759,1500000000.0,shell
NGC3198,Sc,spiral,1.28,35.264,False,58.5,82.70074062546236,82.70074062546236,41.36878739395275,1.0,82.70074062546236,41.36878739395275,1500000000.0,shell
NGC3198,Sc,spiral,1.61,35.264,False,68.8,84.22013357861645,84.22013357861645,22.4129848526402,1.0,84.22013357861645,22.4129848526402,1500000000.0,shell
NGC3198,Sc,spiral,1.93,35.264,False,76.9,83.17,83.17,8.153446033810136,1.0,83.17,8.153446033810136,1500000000.0,shell
NGC3198,Sc,spiral,2.24,35.264,False,82.0,87.04,87.04,6.146341463414641,1.0,87.04,6.146341463414641,1500000000.0,shell
NGC3198,Sc,spiral,2.57,35.264,False,86.9,88.91,88.91,2.3130034522439478,1.0,88.91,2.3130034522439478,1500000000.0,shell
NGC3198,Sc,spiral,2.89,35.264,False,97.6,88.98,88.98,8.831967213114746,1.0,88.98,8.831967213114746,1500000000.0,shell
NGC3198,Sc,spiral,3.21,35.264,False,100.0,93.81,93.81,6.189999999999998,1.0,93.81,6.189999999999998,1500000000.0,shell
NGC3198,Sc,spiral,3.54,35.264,False,107.0,101.22,101.22,5.4018691588785055,1.0,101.22,5.4018691588785055,1500000000.0,shell
NGC3198,Sc,spiral,3.85,35.264,False,113.0,108.53059706829222,108.53059706829222,3.9552238333697134,1.0,108.53059706829222,3.9552238333697134,1500000000.0,shell
NGC3198,Sc,spiral,4.17,35.264,False,117.0,115.52000043282548,115.52000043282548,1.2649568950209542,1.0,115.52000043282548,1.2649568950209542,1500000000.0,shell
NGC3198,Sc,spiral,4.5,35.264,False,119.0,120.54909788131971,120.54909788131971,1.3017629254787482,1.0,120.54909788131971,1.3017629254787482,1500000000.0,shell
NGC3198,Sc,spiral,4.82,35.264,False,127.0,125.50543135657517,125.50543135657517,1.176825703484116,1.0,125.50543135657517,1.176825703484116,1500000000.0,shell
NGC3198,Sc,spiral,5.15,35.264,False,132.0,129.5399567701024,129.5399567701024,1.8636691135587826,1.0,129.5399567701024,1.8636691135587826,1500000000.0,shell
NGC3198,Sc,spiral,5.46,35.264,False,134.0,133.342371735319,133.342371735319,0.49076736170223456,1.0,133.342371735319,0.49076736170223456,1500000000.0,shell
NGC3198,Sc,spiral,5.78,35.264,False,137.0,136.70281123663844,136.70281123663844,0.2169261046434751,1.0,136.70281123663844,0.2169261046434751,1500000000.0,shell
NGC3198,Sc,spiral,6.1,35.264,False,140.0,139.73059686410846,139.73059686410846,0.19243081135109769,1.0,139.73059686410846,0.19243081135109769,1500000000.0,shell
NGC3198,Sc,spiral,6.43,35.264,False,142.0,142.2462463476629,142.2462463476629,0.173412920889359,1.0,142.2462463476629,0.173412920889359,1500000000.0,shell
NGC3198,Sc,spiral,6.74,35.264,False,144.0,142.80586577588468,142.80586577588468,0.8292598778578587,1.0,142.80586577588468,0.8292598778578587,1500000000.0,shell
NGC3198,Sc,spiral,7.06,35.264,False,146.0,141.5263950646663,141.5263950646663,3.0641129694066414,1.0,141.5263950646663,3.0641129694066414,1500000000.0,shell
NGC3198,Sc,spiral,8.04,35.264,False,147.0,136.66636199153032,136.66636199153032,7.029685720047399,1.0,136.66636199153032,7.029685720047399,1500000000.0,shell
NGC3198,Sc,spiral,9.04,35.264,False,148.0,132.3148706684173,132.3148706684173,10.598060359177492,1.0,132.3148706684173,10.598060359177492,1500000000.0,shell
NGC3198,Sc,spiral,10.04,35.264,False,152.0,130.27030513513046,130.27030513513046,14.295851884782595,1.0,130.27030513513046,14.295851884782595,1500000000.0,shell
NGC3198,Sc,spiral,11.04,35.264,False,155.0,129.53229442884117,129.53229442884117,16.430777787844406,1.0,129.53229442884117,16.430777787844406,1500000000.0,shell
NGC3198,Sc,spiral,12.05,35.264,False,156.0,128.5558730669276,128.5558730669276,17.592389059661794,1.0,128.5558730669276,17.592389059661794,1500000000.0,shell
NGC3198,Sc,spiral,14.05,35.264,False,157.0,123.04960300626736,123.04960300626736,21.62445668390614,1.0,123.04960300626736,21.62445668390614,1500000000.0,shell
NGC3198,Sc,spiral,16.07,35.264,False,153.0,114.18718535807773,114.18718535807773,25.36785270713874,1.0,114.18718535807773,25.36785270713874,1500000000.0,shell
NGC3198,Sc,spiral,18.13,35.264,False,153.0,107.92139546910983,107.92139546910983,29.463140216268084,1.0043120454577699,108.1538261572798,29.311224733804057,1500000000.0,shell
NGC3198,Sc,spiral,20.05,35.264,False,154.0,104.30430911520388,104.30430911520388,32.26992914597151,1.100159975111203,109.40323679603407,28.958937145432426,1500000000.0,shell
NGC3198,Sc,spiral,22.12,35.264,False,153.0,100.28798532227079,100.28798532227079,34.45229717498641,1.332160878734634,115.75166446678749,24.34531734196896,1500000000.0,shell
NGC3198,Sc,spiral,24.03,35.264,False,150.0,96.53472846597747,96.53472846597747,35.64351435601502,1.6383319232401128,123.56188531153026,17.62540979231316,1500000000.0,shell
NGC3198,Sc,spiral,26.1,35.264,False,149.0,93.51413262175937,93.51413262175937,37.23883716660445,2.028162765387739,133.1768236965422,10.619581411716652,1500000000.0,shell
NGC3198,Sc,spiral,28.16,35.264,False,148.0,91.1731961708045,91.1731961708045,38.39648907378074,2.4252661733436662,141.9864446071539,4.063213103274383,1500000000.0,shell
NGC3198,Sc,spiral,30.08,35.264,False,146.0,88.53151416303687,88.53151416303687,39.36197660065967,2.5,139.980614729326,4.12286662374932,1500000000.0,shell
NGC3198,Sc,spiral,32.14,35.264,False,147.0,85.75597063761799,85.75597063761799,41.662605008423135,2.5,135.59209508669744,7.760479532858883,1500000000.0,shell
NGC3198,Sc,spiral,34.06,35.264,False,148.0,83.88184666541385,83.88184666541385,43.32307657742307,2.5,132.62884490185385,10.385915606855503,1500000000.0,shell
NGC3198,Sc,spiral,36.12,35.264,True,148.0,82.55612878520891,82.55612878520891,44.21883190188587,2.5,130.5327008837249,11.8022291326183,1500000000.0,shell
NGC3198,Sc,spiral,38.19,35.264,True,149.0,81.3620955973972,81.3620955973972,45.39456671315624,2.5,128.6447686460666,13.661229096599591,1500000000.0,shell
NGC3198,Sc,spiral,40.1,35.264,True,150.0,80.36526612909336,80.36526612909336,46.42315591393776,2.5,127.06864286675923,15.28757142216051,1500000000.0,shell
NGC3198,Sc,spiral,42.17,35.264,True,150.0,79.84832434058964,79.84832434058964,46.76778377294024,2.5,126.25128613206284,15.832475911958102,1500000000.0,shell
NGC3198,Sc,spiral,44.08,35.264,True,149.0,78.01873172514406,78.01873172514406,47.63843508379593,2.5,123.35844620454655,17.209096507015737,1500000000.0,shell
NGC3521,Sbc,spiral,0.51,14.192,False,143.0,195.66,195.66,36.82517482517483,1.0,195.66,36.82517482517483,2500000000.0,shell
NGC3521,Sbc,spiral,0.69,14.192,False,160.0,213.36,213.36,33.35000000000001,1.0,213.36,33.35000000000001,2500000000.0,shell
NGC3521,Sbc,spiral,0.86,14.192,False,178.0,228.63,228.63,28.4438202247191,1.0,228.63,28.4438202247191,2500000000.0,shell
NGC3521,Sbc,spiral,1.03,14.192,False,188.0,242.31,242.31,28.888297872340427,1.0,242.31,28.888297872340427,2500000000.0,shell
NGC3521,Sbc,spiral,1.2,14.192,False,187.0,244.99,244.99,31.01069518716578,1.0,244.99,31.01069518716578,2500000000.0,shell
NGC3521,Sbc,spiral,1.38,14.192,False,195.0,248.08,248.08,27.220512820512827,1.0,248.08,27.220512820512827,2500000000.0,shell
NGC3521,Sbc,spiral,1.55,14.192,False,199.0,251.75,251.75,26.507537688442213,1.0,251.75,26.507537688442213,2500000000.0,shell
NGC3521,Sbc,spiral,1.71,14.192,False,203.0,258.35,258.35,27.266009852216758,1.0,258.35,27.266009852216758,2500000000.0,shell
NGC3521,Sbc,spiral,1.89,14.192,False,206.0,262.92,262.92,27.63106796116506,1.0,262.92,27.63106796116506,2500000000.0,shell
NGC3521,Sbc,spiral,2.06,14.192,False,211.0,270.25,270.25,28.080568720379148,1.0,270.25,28.080568720379148,2500000000.0,shell
NGC3521,Sbc,spiral,2.23,14.192,False,219.0,275.1,275.1,25.61643835616439,1.0,275.1,25.61643835616439,2500000000.0,shell
NGC3521,Sbc,spiral,2.41,14.192,False,216.0,276.83,276.83,28.162037037037027,1.0,276.83,28.162037037037027,2500000000.0,shell
NGC3521,Sbc,spiral,2.58,14.192,False,214.0,274.55,274.55,28.29439252336449,1.0,274.55,28.29439252336449,2500000000.0,shell
NGC3521,Sbc,spiral,2.75,14.192,False,213.0,274.06,274.06,28.666666666666668,1.0,274.06,28.666666666666668,2500000000.0,shell
NGC3521,Sbc,spiral,2.92,14.192,False,210.0,273.74,273.74,30.35238095238096,1.0,273.74,30.35238095238096,2500000000.0,shell
NGC3521,Sbc,spiral,3.09,14.192,False,214.0,275.23,275.23,28.61214953271029,1.0,275.23,28.61214953271029,2500000000.0,shell
NGC3521,Sbc,spiral,3.26,14.192,False,213.0,276.33,276.33,29.732394366197173,1.0,276.33,29.732394366197173,2500000000.0,shell
NGC3521,Sbc,spiral,3.43,14.192,False,212.0,278.46,278.46,31.349056603773576,1.0,278.46,31.349056603773576,2500000000.0,shell
NGC3521,Sbc,spiral,3.61,14.192,False,215.0,278.9803234997049,278.9803234997049,29.758289999862754,1.0,278.9803234997049,29.758289999862754,2500000000.0,shell
NGC3521,Sbc,spiral,3.78,14.192,False,217.0,280.9802373833434,280.9802373833434,29.48398036098775,1.0,280.9802373833434,29.48398036098775,2500000000.0,shell
NGC3521,Sbc,spiral,3.95,14.192,False,219.0,281.95594992835316,281.95594992835316,28.74700909970464,1.0,281.95594992835316,28.74700909970464,2500000000.0,shell
NGC3521,Sbc,spiral,4.12,14.192,False,220.0,283.04650995905246,283.04650995905246,28.657504526842025,1.0,283.04650995905246,28.657504526842025,2500000000.0,shell
NGC3521,Sbc,spiral,4.29,14.192,False,218.0,281.91535502700094,281.91535502700094,29.31897019587199,1.0,281.91535502700094,29.31897019587199,2500000000.0,shell
NGC3521,Sbc,spiral,4.46,14.192,False,220.0,280.3560295410106,280.3560295410106,27.43455888227756,1.0,280.3560295410106,27.43455888227756,2500000000.0,shell
NGC3521,Sbc,spiral,4.64,14.192,False,220.0,276.81309163404825,276.81309163404825,25.824132560931023,1.0,276.81309163404825,25.824132560931023,2500000000.0,shell
NGC3521,Sbc,spiral,4.81,14.192,False,216.0,273.04675295633893,273.04675295633893,26.41053377608284,1.0,273.04675295633893,26.41053377608284,2500000000.0,shell
NGC3521,Sbc,spiral,4.98,14.192,False,220.0,268.87487219894683,268.87487219894683,22.215850999521287,1.0,268.87487219894683,22.215850999521287,2500000000.0,shell
NGC3521,Sbc,spiral,5.15,14.192,False,218.0,265.3001162834272,265.3001162834272,21.697301047443666,1.0,265.3001162834272,21.697301047443666,2500000000.0,shell
NGC3521,Sbc,spiral,5.32,14.192,False,213.0,261.62621925181736,261.62621925181736,22.82921091634618,1.0,261.62621925181736,22.82921091634618,2500000000.0,shell
NGC3521,Sbc,spiral,5.49,14.192,False,215.0,258.24417844358084,258.24417844358084,20.11357136910737,1.0,258.24417844358084,20.11357136910737,2500000000.0,shell
NGC3521,Sbc,spiral,5.67,14.192,False,216.0,254.88821235985003,254.88821235985003,18.00380201844909,1.0,254.88821235985003,18.00380201844909,2500000000.0,shell
NGC3521,Sbc,spiral,5.84,14.192,False,208.0,251.99182149426994,251.99182149426994,21.149914179937472,1.0,251.99182149426994,21.149914179937472,2500000000.0,shell
NGC3521,Sbc,spiral,6.01,14.192,False,212.0,249.21392778093283,249.21392778093283,17.553739519307943,1.0,249.21392778093283,17.553739519307943,2500000000.0,shell
NGC3521,Sbc,spiral,6.19,14.192,False,213.0,246.64670522834882,246.64670522834882,15.79657522457691,1.0,246.64670522834882,15.79657522457691,2500000000.0,shell
NGC3521,Sbc,spiral,6.35,14.192,False,216.0,244.3689607949422,244.3689607949422,13.13377814580658,1.0,244.3689607949422,13.13377814580658,2500000000.0,shell
NGC3521,Sbc,spiral,6.64,14.192,False,210.0,239.98618564409077,239.98618564409077,14.279136020995603,1.0,239.98618564409077,14.279136020995603,2500000000.0,shell
