R_kpc,g_phi_R,g_N_R,g_tot_R
0.0,552.1495815398928,0.0,552.1495815398928
6.315789473684211,393.8084779012273,153.14736602813446,546.9558439293618
12.631578947368421,498.04862337645244,326.55746320555767,824.6060865820101
18.94736842105263,663.1851813369088,506.02021296075475,1169.2053942976636
25.263157894736842,713.6215645427584,624.0568099548977,1337.678374497656
31.578947368421055,796.9656044190173,671.0700230360263,1468.0356274550436
37.89473684210526,792.589204015329,704.263232771605,1496.852436786934
44.21052631578947,915.3579726797209,740.2403968796339,1655.5983695593548
50.526315789473685,955.6901904249571,772.4941227785886,1728.1843132035456
56.8421052631579,1026.0795848097287,795.0078738557272,1821.0874586654559
63.15789473684211,1052.6151492810884,805.0410669527645,1857.6562162338528
69.47368421052632,1097.8557511530803,801.6934765056424,1899.5492276587227
75.78947368421052,1126.3675629087536,790.6480912108323,1917.0156541195859
82.10526315789474,1155.4726212352084,782.0814712803653,1937.5540925155738
88.42105263157895,1193.4777479548563,781.7528079467663,1975.2305559016227
94.73684210526316,1218.4471237843798,785.3679066229608,2003.8150304073406
101.05263157894737,1244.2554658104436,775.5704465464261,2019.8259123568696
107.36842105263158,1267.4799715987365,759.8735915532902,2027.3535631520267
113.6842105263158,1286.8496176057856,746.4507134269539,2033.3003310327395
120.0,1315.293059015,694.0149297257846,2009.3079887407844
126.31578947368422,1319.350706697264,626.3484740775205,1945.6991807747845
132.6315789473684,1347.4052771441468,568.1165297755289,1915.5218069196758
138.94736842105263,1366.4075048509233,517.6433670062153,1884.0508718571386
145.26315789473685,1386.8081810658482,473.60943219472244,1860.4176132605708
151.57894736842104,1395.9861862838234,434.9642181093893,1830.9504043932127
157.89473684210526,1419.8699319893371,400.86302340961316,1820.7329553989503
164.21052631578948,1438.520324810194,370.62039886243815,1809.1407236726322
170.5263157894737,1450.5811333087154,343.6754315926038,1794.256564901319
176.8421052631579,1467.0306555119146,319.565547998735,1786.5962035106495
183.1578947368421,1477.1982431740282,297.90652750417144,1775.1047706781997
189.47368421052633,1489.6979008381234,278.3770995900091,1768.0750004281324
195.78947368421052,1504.2797443158522,260.7069611144727,1764.986705430325
202.10526315789474,1514.4932092922252,244.66737268653145,1759.1605819787567
208.42105263157896,1534.35573635339,230.063718669429,1764.419455022819
