R_kpc,g_phi_R,g_N_R,g_tot_R
0.0,435.24342357038313,0.0,435.24342357038313
6.315789473684211,370.1209888639883,153.14736602813446,523.2683548921227
12.631578947368421,493.6402253962886,326.55746320555767,820.1976886018463
18.94736842105263,610.2751383542768,506.02021296075475,1116.2953513150314
25.263157894736842,645.0881539134408,624.0568099548977,1269.1449638683384
31.578947368421055,708.8119011430068,671.0700230360263,1379.8819241790331
37.89473684210526,717.823646941187,704.263232771605,1422.0868797127919
44.21052631578947,808.437113319986,740.2403968796339,1548.67751019962
50.526315789473685,838.4159625234165,772.4941227785886,1610.910085302005
56.8421052631579,895.1489102335431,795.0078738557272,1690.1567840892703
63.15789473684211,916.3697424856651,805.0410669527645,1721.4108094384296
69.47368421052632,954.6691529700792,801.6934765056424,1756.3626294757214
75.78947368421052,977.6698755100463,790.6480912108323,1768.3179667208785
82.10526315789474,1003.8107774563853,782.0814712803653,1785.8922487367506
88.42105263157895,1033.7527183951624,781.7528079467663,1815.5055263419288
94.73684210526316,1056.2306332394767,785.3679066229608,1841.5985398624375
101.05263157894737,1077.7981567317343,775.5704465464261,1853.3686032781602
107.36842105263158,1098.0217284558826,759.8735915532902,1857.8953200091728
113.6842105263158,1114.71592828287,746.4507134269539,1861.166641709824
120.0,1139.8567229849014,694.0149297257846,1833.8716527106858
126.31578947368422,1143.5369617287686,626.3484740775205,1769.885435806289
132.6315789473684,1167.606635642373,568.1165297755289,1735.7231654179018
138.94736842105263,1183.817944800023,517.6433670062153,1701.4613118062384
145.26315789473685,1202.0818422466336,473.60943219472244,1675.6912744413562
151.57894736842104,1210.0556829568266,434.9642181093893,1645.0199010662159
157.89473684210526,1231.725151076639,400.86302340961316,1632.588174486252
164.21052631578948,1248.0396791781795,370.62039886243815,1618.6600780406177
170.5263157894737,1258.3486425192878,343.6754315926038,1602.0240741118914
176.8421052631579,1272.962909241093,319.565547998735,1592.528457239828
183.1578947368421,1282.2177202089185,297.90652750417144,1580.12424771309
189.47368421052633,1292.5496689853653,278.3770995900091,1570.9267685753744
195.78947368421052,1304.9598660219494,260.7069611144727,1565.6668271364222
202.10526315789474,1314.1641091938352,244.66737268653145,1558.8314818803667
208.42105263157896,1332.801847356216,230.063718669429,1562.865566025645
214.73684210526315,1341.7794120764727,216.72957580537044,1558.508987881843
221.05263157894737,1356.6440436995788,204.5219507191904,1561.165994418769
227.3684210526316,1366.0196112201427,193.31743027083965,1559.3370414909823
233.68421052631578,1374.568913217794,183.0090501322193,1557.5779633500133
240.0,1380.0993984294962,173.50373243144614,1553.6031308609424
246.31578947368422,1391.462171879698,164.72017727219475,1556.1823491518926
252.63157894736844,1408.1210215797078,156.5871185193801,1564.7081400990878
258.94736842105266,1418.483165098009,149.04187366508518,1567.5250387630942
265.2631578947368,1422.245171032191,142.02913244388222,1564.274303476073
271.57894736842104,1436.0921803309327,135.49994030882002,1571.5921206397527
277.89473684210526,1442.446534627429,129.41084175155382,1571.8573763789827
284.2105263157895,1459.5082017001475,123.72315537333738,1583.231357073485
290.5263157894737,1463.4140469752783,118.40235804868061,1581.8164050239589
296.8421052631579,1475.4363791524515,113.41755981485205,1588.8539389673035
303.1578947368421,1482.5209920222017,108.74105452734733,1591.262046549549
309.4736842105263,1493.6182179489037,104.34793404040326,1597.966151989307
315.7894736842105,1504.1514461994004,100.21575585240329,1604.3672020518038
322.10526315789474,1517.66902876556,96.32425591349796,1613.993284679058
328.42105263157896,1527.7497643037354,92.65509971560954,1620.404864019345
334.7368421052632,1535.1390715935504,89.19166594197515,1624.3307375355255
341.0526315789474,1543.0549456684641,85.91885789815095,1628.973803566615
347.36842105263156,1554.4607892341114,82.82293872099446,1637.2837279551059
353.6842105263158,1558.2854345807984,79.89138699968375,1638.1768215804823
360.0,1575.909040928734,77.11276996953161,1653.0218108982656
366.3157894736842,1582.7943548143933,74.47663187604286,1657.270986690436
372.63157894736844,1595.917451484884,71.97339546998225,1667.8908469548662
378.94736842105266,1602.4972635862682,69.59427489750227,1672.0915384837706
385.2631578947368,1619.080280377616,67.33119850336153,1686.4114788809775
391.57894736842104,1627.0348518976762,65.17674027861817,1692.2115921762943
397.89473684210526,1636.7311646143228,63.124058863947646,1699.8552234782703
404.2105263157895,1647.3360663322153,61.16684317163286,1708.502909503848
