r_kpc,rho_star_Msun_per_kpc3
165.5,5791.544026129545
158.45999999999998,6752.357589587439
151.415,7922.170137592495
144.37,9357.080941990176
137.33,11131.297554915554
130.29000000000002,13347.572073851194
123.245,16147.466633879272
116.2,19723.51885034166
109.16,24345.901365512167
102.12,30409.9806798356
95.075,38499.472287062585
88.03,49479.43390193248
80.99000000000001,64676.973942343204
73.95,86222.57447447653
66.905,117634.71718932143
59.86000000000001,164890.90063888056
52.82,238686.892326363
45.78,359495.1654227625
38.735,569370.9093053591
31.69,962644.8582734448
24.65,1780103.37234507
17.61,3768588.7299868898
10.565,10155672.869070072
219.62,2096.6339874835107
213.065,2340.740389238577
206.51,2621.4587874333565
199.95,2945.852482791575
193.395,3321.750874515153
186.84,3759.625538045936
180.285,4272.166466468607
173.73,4875.20486433483
167.17499999999998,5588.6352415014135
160.61999999999998,6437.653954838655
154.06,7455.289266572839
147.505,8681.487232964739
140.95,10170.920268296242
134.39499999999998,11994.543399785784
127.84,14246.712710877146
121.28,17056.853117756244
114.725,20594.15154967676
108.17,25100.62543256705
101.615,30914.2460782392
95.06,38519.40432262579
88.505,48624.46266958878
81.94999999999999,62289.00503216095
75.39,81156.01029589196
68.835,107768.29919612463
62.28,146339.40468556093
55.725,204014.05448155018
49.17,293528.65347476583
42.60999999999999,439068.01494807075
36.055,689207.5952284312
29.5,1152549.8863921985
22.945,2103147.467762834
16.39,4377040.592791722
9.835,11520300.741814079
3.28,59239154.15780346
391.15,245.12008341976454
375.81,285.16490684972047
360.47,333.73403672939594
345.135,393.07994394593703
329.79999999999995,466.22817705316703
314.46000000000004,557.2509834126046
299.12,671.6211595636831
283.78000000000003,816.911641437384
268.44,1003.72402923679
253.1,1247.1563208791258
237.76,1569.1221581799664
222.42,2002.1080959676406
207.08,2595.432469160032
191.74,3426.003425056102
176.4,4617.479603722
161.05999999999997,6375.813874055992
145.72000000000003,9058.366726987115
130.38,13315.915829318234
115.045,20401.242111850526
99.71,32913.46088085475
84.37,56742.46951299981
69.03,106830.29677784548
53.690000000000005,227571.84886980694
38.35,584859.7313343303
23.01,2089501.1479151912
7.67,17468291.11033005
480.495,112.03901815927276
451.37,142.2534778423237
422.25,183.36956746998115
393.13,240.47780827597228
364.01,321.6603999444584
334.89000000000004,440.19446918896745
305.77,618.7455665352428
276.65000000000003,897.7864858609063
247.53,1353.5521609655714
218.41,2139.2074484499044
189.29,3587.9674255780637
160.165,6502.39374380645
131.04,13086.619502768968
101.92,30608.44752380697
72.8,90556.9782069061
43.68,409921.9406975451
14.56,5559499.864006046
265.165,1050.3205681124202
256.75000000000006,1183.0740089896947
248.33,1337.591185201077
239.91000000000005,1518.1943438099818
231.49,1730.3547731845274
223.075,1980.7698060213747
214.66000000000005,2278.203979822998
206.24,2633.9009779178455
197.82,3061.871111940791
189.4,3580.492769428019
180.985,4213.425533233697
172.57,4992.774621327867
164.15,5961.829802656916
155.73,7178.1773739951905
147.31,8721.691611696293
138.89499999999998,10702.756746403857
130.48,13280.8524082123
122.06,16688.385422684565
113.64,21265.48200948166
105.22,27530.3386173002
96.805,36284.88249227347
88.39,48829.744272604235
79.97,67341.51370318442
71.55,95583.56492097865
63.135,140418.29775099832
54.720000000000006,215242.84086225563
46.3,348239.5079720242
37.88,604501.2095069251
29.46,1156445.5473540449
21.045,2558727.818922908
12.63,7319531.7154780375
4.21,42490449.65432106
670.27,31.116181773375278
651.39,34.75395956240183
632.51,38.939281654506054
613.63,43.77409999389245
594.75,49.38321953499535
575.87,55.92034535028647
556.99,63.575991130087715
538.11,72.58790812680152
519.23,83.25495964775301
500.345,95.95942676780909
481.46,111.18274982770478
462.58,129.5434534089075
443.7,151.85638688818557
424.82,179.18804419278817
405.94,212.95637153583326
387.06,255.06962076336472
368.18,308.1301002563768
349.3,375.73835672462644
330.42,462.9559515487592
311.54,577.0243063517227
292.655,728.553583158305
273.77000000000004,933.280401437202
254.89,1215.2013195963984
236.01,1612.160777667472
217.13,2185.427509467284
198.25,3037.9952521979076
179.37,4350.503056797286
160.48999999999998,6456.068400099673
141.61,10007.162422147796
122.73,16379.809854299237
103.845,28763.425019380335
84.96000000000001,55485.29204878049
66.08,122197.86775593318
47.2,329790.95915102283
28.32,1274931.4970951881
9.44,12366589.140514465
469.065,122.83673848836168
460.455,131.84023033062996
451.85,141.6781146165836
443.245,152.45114748031983
434.635,164.27526854781507
426.03,177.26060289456893
417.425,191.55498093891666
408.815,207.3296570093657
400.21,224.75181416610874
391.605,244.04345174622324
382.995,265.46371003533443
374.39,289.2725224097599
365.785,315.81209688751596
357.175,345.48537761752993
348.57000000000005,378.7076288066031
339.96500000000003,416.0222100779802
331.355,458.0753394421693
322.75,505.551411409904
314.145,559.3428631127823
305.535,620.5234414907942
296.93,690.2624422698874
288.325,770.0840023042318
279.715,861.8469927582563
271.11,967.6350069403823
262.505,1090.1724003679008
253.895,1232.8358812811587
245.29,1399.527687804217
236.685,1595.3873465288514
228.075,1826.9100035115537
219.47,2101.853782597034
210.865,2430.563954171302
202.255,2826.4295297318913
193.65,3306.042532992494
185.045,3891.949916444045
176.435,4614.21587261509
167.83,5511.713031561934
159.225,6638.742841504734
150.615,8070.547035332288
142.01,9909.520271818494
133.405,12304.515405259579
124.795,15472.64903135344
116.19,19729.264509052402
107.585,25560.40063582541
98.975,33727.99504212444
90.37,45441.59655361791
81.765,62740.46555380228
73.155,89190.33200855709
64.55,131265.86333870754
55.94499999999999,201655.24365135888
47.335,327131.22080093215
38.73,569568.7020703634
30.125,1093806.051253171
21.515,2434950.755810459
12.91,7021515.51072338
4.305,41208539.11764136
637.23,37.836393831082894
617.6250000000001,42.69106239437698
598.015,48.351562965233654
578.4050000000001,54.98222152949106
558.8,62.787449806848294
539.195,72.02836551916258
519.5849999999999,83.03695746803554
499.98,96.22802464391432
480.375,112.14607263398213
460.765,131.50201743382303
441.16,155.21413825126254
421.555,184.52126959297476
401.945,221.09588583499774
382.335,267.200943943697
362.73,325.961972195291
343.125,401.8067592185376
323.515,501.0887879392485
303.91,632.9936861349107
284.305,811.3239160128428
264.695,1057.2278758070556
245.085,1403.8321521492956
225.48,1904.819800162389
205.875,2650.8386476508244
186.265,3801.3921187119777
166.66,5650.061348818103
147.05499999999998,8774.618894107674
127.445,14398.698039008023
107.84,25358.699240733302
88.23500000000001,49108.15164567568
68.62499999999999,108790.06576864287
49.015,296193.14635985997
29.41,1161338.8744560594
9.805,11581696.037314108
248.21,1339.970267978278
243.095,1446.489789814731
237.98,1563.8137841613307
232.86,1693.418272411042
227.74,1836.7407296264425
222.625,1995.398922542027
217.51,2171.5766664486628
212.39,2367.851621859658
207.27,2586.8289178694044
202.15,2831.736480476571
197.035,3106.06704620107
191.92,3414.4682543711833
186.8,3762.512400246607
181.68,4156.100527263453
176.56,4602.583227478376
171.44500000000002,5110.2052564967535
166.33,5689.866256043465
161.21,6354.902078233694
156.09,7120.1387555828815
150.975,8003.350764698377
145.86,9028.07648502937
140.74,10223.72754821423
135.62,11624.4004998123
130.5,13273.85360333063
125.385,15225.08706224446
120.26999999999998,17549.246541323664
115.15,20338.43737867735
110.03,23705.999233471204
104.915,27798.050998582556
99.8,32815.424505931005
94.68,39028.69367884981
89.56,46790.839955954645
84.43999999999998,56591.4567374272
79.325,69097.78193717754
74.21,85278.98567674086
69.09000000000002,106543.74730200961
63.97,134923.81551963362
58.855,173461.72771778147
53.74,226953.097081728
48.62,303122.778025057
43.5,414649.7149942192
38.38,583633.7333150221
33.265,850265.5446698379
28.15,1293913.03805649
23.03,2085325.3662713235
17.91,3636290.296201302
12.795000000000002,7141891.7462448245
7.6800000000000015,17431659.85965548
2.56,81047475.43305615
489.99,103.95860745671516
484.205,108.79138101212386
475.6350000000001,116.47895239736434
467.065,124.85782603366032
458.495,134.0039724592937
449.925,144.0032850267206
441.355,154.95308941351087
432.785,166.96391650566775
424.215,180.16159072581763
415.645,194.6896974334781
407.075,210.71250743429
398.505,228.4184546800808
389.93500000000006,248.0242859369498
381.365,269.780029871187
372.795,293.97496939671936
364.225,320.9448475475211
355.655,351.08059664689887
347.085,384.8389572377916
338.515,422.7554526232174
329.94500000000005,465.4603144032473
321.37499999999994,513.6981242536416
312.805,568.3521613334613
304.235,630.474742446681
295.665,701.3252403370832
287.095,782.4180021028266
278.52500000000003,875.58311831253
269.955,983.0439907118886
261.385,1107.5170232289352
252.815,1252.3406789481783
244.245,1421.6438431314696
235.675,1620.5672645418877
227.105,1855.5573504606116
218.535,2134.759584322405
209.965,2468.5505882501557
201.395,2870.2653610308344
192.825,3357.2026696815656
184.255,3952.032127492142
175.68499999999997,4684.789690643195
167.115,5595.748527194687
158.545,6739.614180590896
149.975,8191.760153260776
141.405,10057.670879875157
132.83499999999998,12487.538777084157
124.265,15699.347797028317
115.695,20016.314292929834
107.125,25929.365450170506
98.555,34204.80076106266
89.98500000000001,46076.73070495537
81.415,63605.87396835909
72.845,90382.29196896561
64.275,132984.4730899602
55.705000000000005,204230.2124381096
47.135,331081.3233460808
38.565000000000005,576145.094740823
29.995,1105703.3009671432
21.425,2458039.8176623713
12.855,7078741.71156004
4.285,41473373.008723676
135.62,11624.4004998123
130.5,13273.85360333063
125.385,15225.08706224446
120.26999999999998,17549.246541323664
115.15,20338.43737867735
110.03,23705.999233471204
104.915,27798.050998582556
99.8,32815.424505931005
94.68,39028.69367884981
89.56,46790.839955954645
84.43999999999998,56591.4567374272
79.325,69097.78193717754
74.21,85278.98567674086
69.09000000000002,106543.74730200961
63.97,134923.81551963362
58.855,173461.72771778147
53.74,226953.097081728
48.62,303122.778025057
43.5,414649.7149942192
38.38,583633.7333150221
33.265,850265.5446698379
28.15,1293913.03805649
23.03,2085325.3662713235
17.91,3636290.296201302
12.795000000000002,7141891.7462448245
7.6800000000000015,17431659.85965548
2.56,81047475.43305615
1081.1,4.829557435574482
1062.95,5.160822542828872
1044.8,5.520984249942456
1026.6,5.914248473309269
1008.4300000000002,6.3424230876805225
990.275,6.809654765200874
972.105,7.321158029780306
953.935,7.881604425604833
935.765,8.49672302357651
917.59,9.173235999026389
899.415,9.918442663543406
881.245,10.74064850979152
863.075,11.649849414159146
844.905,12.657329027720293
826.735,13.776116070291916
808.5649999999999,15.021299713659692
790.395,16.410410565446764
772.2249999999999,17.96388277234793
754.0550000000001,19.705616897238748
735.885,21.663668592606978
717.715,23.871095100604805
699.545,26.36700081466145
681.3750000000001,29.197835304982583
663.205,32.41901340187138
645.0350000000001,36.096948629210154
626.865,40.311620573532984
608.6949999999999,45.159836627789545
590.525,50.75940321486525
572.3549999999999,57.254497227958716
554.1850000000001,64.82263402054244
536.015,73.68377713492168
517.845,84.1123469507476
499.675,96.45319063093689
481.505,111.14302021414166
463.335,128.7394810120537
445.165,149.96099139652915
426.995,175.74197812610706
408.825,207.31041236048625
390.655,246.29811722688905
372.485,294.89999046456677
354.315,356.1074833713035
336.14500000000004,434.0569016819583
317.975,534.5588683393537
299.805,665.9200137362913
281.635,840.2477084814857
263.46500000000003,1075.575194654838
245.295,1399.422907231451
227.12500000000003,1854.9610335600673
208.955,2512.068691251025
190.785,3488.026099933541
172.615,4988.148004716054
154.445,7390.233019750459
136.27499999999998,11432.351930597339
118.105,18666.16927946657
99.935,32669.055321606906
81.765,62740.46555380228
63.595,137357.29445425843
45.425,367444.50148806884
27.255,1400058.562653454
9.085,13203144.150654627
413.605,198.36158392826974
409.275,206.44670989143626
404.945,214.94808308272908
400.61500000000007,223.8916914508223
396.28,233.31658964271205
391.945,243.24279334718193
387.61500000000007,253.69026504176603
383.285,264.70484655435047
378.955,276.32389164864435
374.625,288.5876570075229
370.295,301.53956301166977
365.965,315.2264811785521
361.6350000000001,329.69905132567544
357.305,345.0120319140113
352.975,361.2246874747596
348.64,378.42163530606405
344.30499999999995,396.654540801292
339.975,415.9762413249935
335.645,436.4892439742716
331.31500000000005,458.2828146213277
326.985,481.4541236596265
322.65500000000003,506.10905643029923
318.325,532.363118367831
313.995,560.3424473312626
309.665,590.1849474166171
305.33500000000004,622.0415606726548
301.0,656.1183264796116
296.665,692.561775372362
292.33500000000004,731.525443240917
288.00499999999994,773.2693074019575
283.675,818.0349554184992
279.345,866.0888361543172
275.015,917.7252285191082
270.68499999999995,973.2696152466197
266.355,1033.082524078187
262.025,1097.5639094598578
257.695,1167.1581606458733
253.36000000000004,1242.4501233047013
249.025,1323.9157421772181
244.695,1412.066945067349
240.365,1507.6828942780191
236.035,1611.535617282884
231.705,1724.4919819186027
227.375,1847.5272574493943
223.045,1981.7408981917667
218.715,2128.3749622171285
214.385,2288.835663525194
210.05,2464.931351362832
205.715,2658.306325230273
201.385,2870.7800633671623
197.055,3104.9311650382247
192.725,3363.471005606046
188.395,3649.515387705804
184.065,3966.6550487136733
179.735,4319.040318895011
175.405,4711.483161164079
171.07500000000002,5149.580654751106
166.745,5639.865055685004
162.41,6190.660109717411
158.075,6810.456815564097
153.745,7509.051007623095
149.415,8299.696239925728
145.08499999999998,9197.36262607078
140.755,10219.944233364768
136.42499999999998,11388.931637534213
132.095,12730.263993834988
127.765,14275.415602010244
123.435,16062.791090393488
119.105,18139.530023453237
114.77,20566.885988172246
110.435,23415.305808091092
106.105,26771.614089207906
101.775,30753.352038530178
97.445,35506.23969486013
93.115,41217.35222363385
88.785,48129.15538319117
84.455,56559.16250275917
80.125,66927.84456643788
75.795,79798.8549145155
71.46,95958.85552309157
67.125,116454.22547475882
62.795,142736.10856148362
58.465,176938.46115331264
54.135000000000005,222138.7926546809
49.805,282923.7430956589
45.475,366311.516411174
41.145,483373.04394450015
36.815,652207.700852884
32.485,903696.1911418317
28.155,1293349.6013426185
23.82,1928678.3613961458
19.485,3033273.084754559
15.154999999999998,5132856.997274337
10.825,9723579.294535361
6.494999999999999,22685762.759107117
2.165,99408627.46135624
189.47,3575.7463118515648
184.795,3910.8388985917227
180.12,4286.161497659638
175.44,4708.136088095371
170.76,5183.402552548694
166.08,5720.255330932093
161.39999999999998,6328.536870990141
156.725,7019.189421990392
152.05,7806.820091175199
147.37,8709.29625664568
142.69,9746.24981417306
138.01000000000002,10942.503497230013
133.33,12328.40463585035
128.655,13939.419432280654
123.98,15822.972289948915
119.29999999999998,18039.01329190748
114.62,20657.94751550355
109.94,23771.21084016097
105.26,27495.468903222223
100.585,31975.66203249409
95.91,37410.03225366804
91.23,44062.04554621469
86.54999999999998,52267.140361177924
81.87,62483.72909331659
77.19000000000001,75337.08145811963
72.515,91673.23264521622
67.84000000000002,112719.09002599749
63.16,140249.74635371706
58.48,176803.12608859205
53.8,226213.3930184093
49.12,294384.84693615296
44.445,390573.8224936244
39.77,530238.0450066838
35.09,740127.3662629217
30.41,1068291.3651949558
25.730000000000004,1608146.9449988012
21.05,2557368.467375431
16.375,4385302.624540917
11.7,8441869.198529204
7.0200000000000005,20108806.266957127
2.34,90489198.45631564
584.1350000000001,52.933165936622984
568.13,58.91124025094563
552.13,65.75538981264592
536.125,73.62572512526938
520.12,82.70976532419522
504.115,93.23923485110016
488.11,105.49916352569646
472.11,119.83752564817043
456.105,136.7028433280714
440.1,156.64283091764838
424.1,180.34739236484177
408.095,208.72116101187925
392.09,242.90233517611935
376.085,284.3778653849732
360.08,335.0985847694151
344.08,397.6305532272296
328.075,475.48575020315724
312.07,573.370918334959
296.07,697.7594247762606
280.065,857.8583232585886
264.06,1066.6505651031039
248.06,1342.9515684723383
232.055,1715.0009449156496
216.05,2225.400937454439
200.045,2940.807175589186
184.04,3968.584153498319
168.04,5487.331778465798
152.03499999999997,7809.52055973082
136.02999999999997,11503.718442174411
120.03,17668.859264128187
104.025,28598.119282132717
88.01999999999998,49497.63516739606
72.015,93673.67929386787
56.01,200964.9085311858
40.01,521655.58458367357
24.005,1894213.920377628
8.0,16315179.962310672
698.095,26.579938514838805
681.665,29.14974949939987
665.24,32.03686696805064
648.8149999999999,35.29047241825828
632.39,38.96784145260426
615.965,43.13697108931204
599.54,47.87893622404839
583.115,53.29084516541464
566.685,59.49158878737746
550.26,66.61879924223486
533.835,74.8461572593001
517.41,84.38391040934945
500.985,95.49071923762968
484.56,108.48682933178688
468.135,123.77141655608627
451.705,141.85161506806705
435.28,163.35061654115012
418.855,189.08224027648944
402.43,220.0872326732633
386.00500000000005,257.7175913629348
369.58,303.7476709967146
353.155,360.53198042460866
336.7250000000001,431.2565776207494
320.3,520.181969686044
303.875,633.2657069991844
287.45,778.832988231172
271.025,968.7586584740885
254.6,1220.3082822788474
238.175,1559.1273991839062
221.745,2024.3996267891
205.32,2676.8551463315744
188.895,3614.9696746415193
172.47,5003.075231815989
156.045,7127.361382203551
139.62,10511.237163664055
123.195,16169.842533483956
106.765,26222.78604949687
90.34,45490.69141333228
73.91499999999999,86350.59577807135
57.49,186022.33317110414
41.065,485952.18269443524
24.64,1781803.7552684755
8.215,15621527.07553151
762.255,18.894586733885905
745.505,20.598152927294
728.75,22.498728005056012
711.9949999999999,24.623669042785423
695.245,27.004773628947955
678.49,29.6816486541036
661.735,32.69860978296811
644.985,36.10776984588777
628.235,39.97307920782498
611.48,44.37118495412288
594.7249999999999,49.39122450103151
577.975,55.139957567188326
561.22,61.75216021247436
544.465,69.38601675025157
527.7149999999999,78.23412523139372
510.965,88.53887307403521
494.21,100.60167514120562
477.455,114.79093456298521
460.705,131.56739326516782
443.95,151.5308300784561
427.195,175.42927472250832
410.445,204.22204625353993
393.695,239.17331851007663
376.94,281.9481679412553
360.185,334.7305212964241
343.43500000000006,400.4451463202031
326.68,483.1409229307782
309.925,588.3377521690837
293.17499999999995,723.7564367319289
276.425,900.4979797875714
259.67,1134.7503084584828
242.915,1450.4277286668607
226.165,1883.8567431568079
209.41,2492.3462041048706
192.655,3367.8675544242155
175.905,4663.948894793165
159.155,6649.039019239203
142.4,9815.46483873134
125.645,15117.567393457342
108.895,24545.103619840644
92.14,42659.001954160805
75.385,81172.94574005522
58.635,175412.27002030588
41.885,460319.41690138285
25.13,1700889.8103248323
8.375,15132220.61287095
81.32000000000001,63843.352226347495
79.675,68137.72733820126
78.03,72801.0947738595
76.39,77856.29068122694
74.75,83360.31623716246
73.105,89381.2418164486
71.46,95958.85552309157
69.82,103133.58261053672
68.18,110995.80498918158
66.53500000000001,119654.23691668671
64.89,129179.47980778216
63.25,139645.06551767458
61.605,151237.38042162775
59.96,164067.54549389193
58.32,178253.45197412398
56.68,194019.81935723792
55.035,211641.3516353389
53.39,231329.3848910235
51.75000000000001,253313.8918144832
50.105,278081.88884369016
48.46,305987.95014771534
46.82,337425.8321234686
45.18,373060.660407444
43.535,413725.0397444811
41.88999999999999,460168.4445971858
40.25,513248.60185871087
38.605,574542.0010117469
36.96,645437.7282000317
35.32000000000001,727567.7197386262
33.68,823476.8572635592
32.035000000000004,936477.9528466421
30.39,1070056.86234158
28.75,1228488.749485355
27.105,1418929.5270119188
25.46,1649053.1383238956
23.82,1928678.3613961458
22.18,2272787.746730572
20.535,2702471.534192113
18.89,3244446.1902874485
17.25,3935846.0929659433
15.61,4835590.61063456
13.965,6034905.485915402
12.32,7669816.268812366
10.68,9961358.26465611
9.035000000000002,13327292.743653443
7.390000000000001,18540515.77626133
5.75,27260678.58692503
4.11,43908203.193538085
2.4650000000000003,84912084.05134852
0.82,298346460.5174532
587.5200000000001,51.76746594427538
569.4399999999999,58.391215521020364
551.3600000000001,66.10920706021581
533.285,75.14303259408301
515.2099999999999,85.77424873130403
497.13,98.35795101709923
479.05,113.33667712296521
460.975,131.2735216116585
442.9,152.90406206811667
424.82,179.18804419278817
406.74,211.37170560365857
388.665,251.10608941866553
370.59,300.63437577436684
352.51,363.02189835718826
334.43,442.4712461363134
316.355,544.8708295967016
298.28,678.6959173736585
280.2,856.3260071911142
262.12,1096.0960437885442
244.045,1425.9263124376414
225.97,1889.7948210196648
207.89,2559.0011863505924
189.81,3552.803740975243
171.735,5079.606532877212
153.66000000000005,7523.64121061121
135.58,11636.259049794688
117.5,18994.0999003983
99.425,33226.341528003184
81.35000000000001,63768.23902883918
63.27,139511.1377996864
45.19,372829.31214332394
27.115,1417661.330396649
9.04,13314804.311157214
570.795,57.85935077266659
553.23,65.25403294848527
535.67,73.8662209090558
518.105,83.9505547472167
500.54,95.81631338316089
482.98,109.85054061307082
465.42,126.55141301398359
447.855,146.5570837013892
430.29,170.67769653871449
412.73,199.96305067876983
395.165,235.82055448848448
377.6,280.0903419561758
360.04,335.23893252015864
342.48,404.65839503774816
324.915,493.0487024378868
307.35,606.9561055667799
289.79,755.709033257576
272.225,953.0451600604663
254.66,1219.249470390388
237.1,1585.1830773735464
219.535,2099.5898779821846
201.97,2840.8631439014252
184.41000000000005,3940.152826543336
166.85,5627.301404201005
149.285,8325.006980357693
131.72,12855.522280511308
114.16,20940.370643716164
96.595,36545.03139042855
79.03,69920.19441900775
61.470000000000006,152241.6194457429
43.91,403979.7550096873
26.345,1519736.4952641893
8.78,13986682.462863326
799.81,15.671473154119
780.6149999999999,17.224707097178243
755.025,19.607438014399804
729.4300000000001,22.417427648801695
703.835,25.749364893874127
678.24,29.7240437977991
652.645,34.49617079537994
627.0550000000001,40.264456082433234
601.46,47.29207391275091
575.865,55.92221538258129
550.27,66.61414451097865
524.675,79.98830576809988
499.085,96.89063022561795
473.49,118.50844137213798
447.895,146.50720088913633
422.3,183.28705820343234
396.705,232.37091905322663
371.115,299.0318363962951
345.52000000000004,391.4355248283094
319.925,522.4678278997997
294.33,713.2417366430147
268.735,999.6548776045722
243.145,1445.3982916825341
217.55,2170.1250784249
191.955,3412.2309498972622
166.36,5686.2331571309205
140.765,10217.422997166872
115.175,20323.519586550985
89.58,46756.92481591491
63.985,134827.6092919717
38.39,583225.7927479318
12.795000000000002,7141891.7462448245
289.195,761.5065200021477
274.36499999999995,925.8056073406352
259.535,1136.9294102408019
244.705,1411.8550430245969
229.875,1775.200437075813
215.04,2263.614371897381
200.205,2932.3342254232493
185.375,3867.1908901943602
170.54500000000002,5206.647046133898
155.715,7180.608475579029
140.885,10187.228812908868
126.055,14949.941892103574
111.225,22861.013534618305
96.395,36794.97015825111
81.565,63233.161439242824
66.73499999999999,118557.23787371605
51.905,251126.30468748967
37.075,640131.8580579241
22.245,2257698.9696925874
7.415,18440990.38385833
499.76,96.39037331066459
493.315,101.30217606458467
486.865,106.53509979254541
480.415,112.11037360553962
473.965,118.05523360364101
467.515,124.39947808279328
461.065,131.17574678852992
454.62,138.41402822737925
448.175,146.15861488464807
441.725,154.45927305492893
435.275,163.3577593255688
428.825,172.90650376805726
422.375,183.16338131398626
415.925,194.19236780904743
409.48,206.0547371346984
403.035,218.8370664364947
396.585,232.63744563413016
390.135,247.5432815357564
383.685,263.66258323642035
377.235,281.11587775704606
370.79,300.02262143567503
364.345,320.5463348164414
357.895,342.87393345875057
351.445,367.1804052913252
344.995,393.68005547523234
338.545,422.61476952084774
332.095,454.25814679329864
325.65,488.89221734788464
319.205,526.8919941028159
312.755,568.6918277618615
306.30500000000006,614.721760067737
299.855,665.5062458111694
293.40500000000003,721.6472231474552
286.955,783.837482673938
280.51,852.8202883571697
274.065,929.5650157563841
267.61500000000007,1015.2143424925442
261.165,1110.9644572229365
254.71500000000003,1218.2799019408346
248.265,1338.8791986767797
241.82,1474.674614297549
235.375,1628.1420421623532
228.925,1802.2600990915441
222.475,2000.305307834152
216.025,2226.3370316086534
209.575,2485.241975100618
203.125,2782.932801061153
196.68,3126.3157164968225
190.235,3524.3838832355336
183.785,3988.3282289174454
177.33499999999998,4531.273987091861
170.88500000000002,5169.9479956416735
164.435,5925.364203325561
157.985,6824.128572662444
151.54000000000002,7899.295659782627
