R_kpc,Sigma_bar,Sigma_eff,kappa_bar,kappa_eff,kappa_bar_mean,kappa_eff_mean
1.0,40445504725.87253,41929626695.75549,18.637456076863998,19.321345626861593,0.0,0.0
1.0120606264911474,40445551300.650696,41927169371.906494,18.63747753871466,19.320213281855324,0.44155494864978023,0.45774376635320146
1.0242667116936537,40445605797.04506,41924713132.21354,18.637502650878872,19.31908143643265,0.8726492222147544,0.904615942257961
1.0366200099307066,40445638362.935074,41922258003.221375,18.637517657375856,19.317950102825503,1.2935305753646202,1.3408741071324206
1.0491222966837304,40445686788.26279,41919804012.41854,18.637539971967414,19.31681929370071,1.7044409385604413,1.766769738172254
1.0617753688475675,40445736551.43354,41917351187.87964,18.637562903042582,19.315689021995166,2.1056166357994712,2.1825483549315736
1.0745810449887383,40445787880.88386,41914899558.4826,18.637586555865862,19.314559301015944,2.497288314601943,2.5884496604777265
1.0875411656068144,40445839705.03094,41912449153.852234,18.63761043664746,19.313430144414276,2.8796811533905364,2.9847076792027263
1.1006575933989453,40445891280.14931,41910000004.118225,18.637634202675596,19.312301566074048,3.2530149858096813,3.371550891368064
1.113932213527575,40445949104.69797,41907552140.126724,18.63766084846709,19.311173580209292,3.6175044689012585,3.749202364461748
1.127366933891388,40446001496.84495,41905105593.61185,18.63768499098539,19.310046201443217,3.9733591452086188,4.117879881445379
1.1409636853995222,40446055348.07927,41902660397.121086,18.637709805857185,19.30891944477385,4.320783567296187,4.477796065963319
1.1547244222490889,40446114516.331856,41900216584.09162,18.637737070833012,19.307793325609175,4.659977500089929,4.829158504585429
1.1686511222060412,40446176988.85768,41897774188.736206,18.637765858431635,19.306667859714576,4.991135985607286,5.172169866153487
1.1827457868894284,40446231879.37102,41895333246.011,18.6377911522075,19.30554306319799,5.314449374269732,5.507028018299254
1.19701044205908,40446295053.748436,41892893791.90168,18.637820263222242,19.30441895264177,5.630103534813659,5.833926141203414
1.2114471379067577,40446360078.7307,41890455863.4012,18.637850227003362,19.303295545092425,5.9382799831720465,6.153052838660813
1.2260579493508208,40446428223.903595,41888019498.3873,18.637881628581244,19.302172858004166,6.239155906905932,6.464592246513537
1.2408449763344431,40446492334.2363,41885584735.60701,18.637911170888056,19.301050909231794,6.532904263283725,6.7687241385142825
1.2558103441274293,40446564321.258575,41883151614.69441,18.637944342806048,19.29992971703885,6.819693938494446,7.065624029681668
1.2709562036316695,40446629646.239296,41880720176.38254,18.637974444827698,19.29880930019529,7.099689802304625,7.355463277208109
1.2862847316902777,40446702982.50711,41878290462.530106,18.638008238483618,19.297689677989784,7.373052820111461,7.638409178978292
1.3017981314004599,40446780055.090096,41875862516.0517,18.638043753849043,19.296570870197545,7.6399401998946646,7.914625069753361
1.3174986324301545,40446852420.98604,41873436380.87998,18.638077100353584,19.295452897062933,7.900505355536334,8.184270415075726
1.3333884913384921,40446933373.18026,41871012101.99603,18.638114403459934,19.29433577931341,8.15489809345461,8.447500902949052
1.34946999190012,40447007385.025734,41868589725.57046,18.638148508424838,19.293219538224584,8.40326465774973,8.704468533347143
1.3657454454334392,40447090128.2868,41866169299.04425,18.638186636862205,19.292104195657462,8.645747829550402,8.955321705603405
1.3822171911327976,40447177505.77378,41863750871.080215,18.638226900770068,19.290989774036067,8.882487069779394,9.20020530373005
1.3988875964046932,40447258430.288574,41861334491.541885,18.63826419112162,19.28987629633772,9.113618452165818,9.439260779715577
1.415759057208029,40447348483.1478,41858920211.5093,18.638305687852093,19.288763786100315,9.339274852012958,9.672626234848758
1.4328339983984741,40447433152.039696,41856508083.31349,18.638344703628125,19.287652267438208,9.559586001420966,9.90043649911617
1.4501148740769754,40447526187.5452,41854098160.76362,18.638387574774352,19.286541765146882,9.774678555671102,10.122823208720117
1.467604167942475,40447622083.050934,41851690499.164925,18.638431763820535,19.285432304711225,9.984676213725043,10.339914881761318
1.4853043936488803,40447718173.87655,41849285155.13934,18.638476042870924,19.284323912222852,10.189699699383526,10.55183699212768
1.5032180951663396,40447822463.71705,41846882186.63364,18.638524100061325,19.28321661438388,10.389866905777179,10.758712041631544
1.5213478471468749,40447916881.064514,41844481653.178535,18.638567607966053,19.282110438626308,10.585292877127632,10.960659630439382
1.5396962552944244,40448023279.21246,41842083615.9544,18.638616636673262,19.281005413142303,10.776089954002732,11.15779652583463
1.5582659567393489,40448129210.40637,41839688137.64271,18.638665450206112,19.27990156681575,10.962367865640294,11.35023672935094
1.5770596204174525,40448236720.9913,41837295282.52826,18.63871499152889,19.27879892926935,11.144233685292813,11.538091542314707
1.5960799474535783,40448347497.44762,41834905116.59161,18.638766037778723,19.27769753090722,11.321791969820152,11.721469629835813
1.615329671549826,40448462315.5216,41832517707.537766,18.638818946422717,19.276597402928097,11.495144812353626,11.90047708328299
1.6348115593784562,40448579327.3031,41830133124.8434,18.638872865936218,19.27549857734713,11.664391881317135,12.07521748127944
1.65452841097953,40448701200.32105,41827751439.76283,18.63892902552761,19.2744010869986,11.82963048843297,12.245791949253649
1.6744830601633456,40448835985.10648,41825372725.37291,18.638991134914928,19.273304965556626,11.990955698616691,12.412299217579607
1.6946783749177292,40448947065.415215,41822997056.798584,18.639042321181215,19.27221024763909,12.14846016713448,12.574835678341088
1.7151172578202367,40449079111.84262,41820624511.216934,18.639103168721814,19.271116968809515,12.30223440070891,12.733495440752291
1.7358026464553273,40449210561.72594,41818255167.70376,18.63916374137243,19.27002516550635,12.452366885766976,12.888370385264684
1.7567375138365704,40449346613.79811,41815889107.36867,18.639226434730727,19.268934875105245,12.598943923884718,13.039550216391847
1.7779248688339402,40449484838.86469,41813526413.52015,18.639290129413844,19.267846135995097,12.742049786867685,13.187122514284443
1.7993677566062685,40449626704.58057,41811167171.702835,18.639355501723237,19.266758987595217,12.881766744850337,13.331172785084394
1.8210692590389104,40449772171.96522,41808811469.73747,18.639422533696514,19.265673470373784,13.018175126589703,13.471784510086485
1.8430324951866892,40449922689.18018,41806459397.78647,18.63949189265252,19.264589625877996,13.151353365451662,13.60903919373584
1.8652606217221832,40450076377.811874,41804111048.39842,18.63956271301048,19.263507496754634,13.281378034117814,13.743016410488808
1.88775683338942,40450236014.9692,41801766516.582436,18.63963627447369,19.262427126784292,13.408323896183884,13.87379385056435
1.9105243634630407,40450393336.138374,41799425899.90537,18.639708768719967,19.261348560926177,13.532263913647144,14.001447364612362
1.9335664842130058,40450557544.37317,41797089298.58237,18.639784436554606,19.260271845359842,13.653269325599254,14.12605100732479
1.9568865073748998,40450730732.697334,41794756815.545555,18.639864242451615,19.259197027516837,13.771409744778834,14.24767708001438
1.9804877846259143,40450900899.57739,41792428556.49619,18.639942656054668,19.258124156104746,13.886753080125995,14.366396172185304
2.0043737080665673,40451084146.47707,41790104629.99923,18.64002709698493,19.257053281150743,13.999365654996073,14.482277202119743
2.0285477107082346,40451261469.637344,41787785147.52936,18.640108808231542,19.255984454022826,14.109312204434184,14.595387456503623
2.0530132669665586,40451445366.50087,41785470223.58745,18.640193548667835,19.25491772748347,14.216655895311458,14.70579262911447
2.0777738931608125,40451639517.40257,41783159975.89999,18.640283014207387,19.253853155781535,14.321458485982903,14.813556858594378
2.102833148019282,40451834444.1491,41780854525.42895,18.64037283725945,19.25279079465679,14.423780239558623,14.918742765329242
2.1281946331907466,40452043178.99719,41778553996.413086,18.640469023141897,19.251730701358976,14.523680011544654,15.0214114874545
2.153861993762124,40452243917.9975,41776258516.52278,18.640561524504566,19.250672934719127,14.621215214033418,15.121622716008908
2.1798389187823672,40452469292.618034,41773968216.883606,18.640665378063066,19.24961755516045,14.716441959806753,15.219434729256497
2.206129141792668,40452666949.87576,41771683232.230576,18.640756459345997,19.248564624769404,14.809414921800945,15.314904426196243
2.232736441363065,40452891369.20106,41769403701.26164,18.640859872700492,19.247514207458572,14.90018749275564,15.408087359280696
2.2596646416355184,40453123194.552444,41767129766.62538,18.640966698782485,19.246466368961013,14.988811989750854,15.499037766361276
2.2869176128735367,40453358416.91365,41764861574.749344,18.641075090220667,19.245421176751147,15.075339363342124,15.587808601875716
2.314499272018431,40453593518.256744,41762599276.03882,18.641183425893203,19.244378700136355,15.15981931590379,15.674451567296762
2.3424135832522777,40453832618.44147,41760343025.178825,18.64129360424852,19.243339010396138,15.242300375807071,15.759017140862257
2.3706645585676736,40454086081.11182,41758092981.46725,18.641410400896696,19.242302180935614,15.322830000963702,15.84155460660431
2.399256258344359,40454346445.91293,41755849308.90871,18.641530378075313,19.241268287328793,15.401454540187363,15.92211208269303
2.4281927919327986,40454615036.56237,41753612176.18897,18.641654145758903,19.24023740730678,15.478219210995103,16.000736549109156
2.4574783182447963,40454888296.79348,41751381756.58984,18.641780065205065,19.23920962071854,15.553168147273722,16.077473874660424
2.4871170463512398,40455163314.47291,41749158228.241585,18.641906794490694,19.238185009647243,15.626344402011654,16.15236884335879
2.5171132360870474,40455446358.20698,41746941774.58276,18.64203722221554,19.237163658622137,15.697790026817161,16.22546518017667
2.547471198663417,40455741037.69239,41744732584.44013,18.642173011742788,19.236145654655374,15.767546130855706,16.296805576195858
2.578195297287452,40456045192.86681,41742530852.13255,18.642313167706774,19.235131087289886,15.835652857067284,16.36643171316164
2.6092899477892684,40456355702.13876,41740336777.66431,18.64245625166522,19.234120048688478,15.902149368471697,16.4343842874568
2.6407596192566607,40456663671.12663,41738150566.966736,18.642598165050238,19.233112633745165,15.967073834466989,16.50070303351003
2.6726088346774195,40456988566.77459,41735972432.066475,18.642747878310324,19.232108940162693,16.030463578789604,16.565426746651966
2.7048421715894047,40457316849.244576,41733802591.30389,18.64289915223203,19.231109068553213,16.092355072183818,16.62859330543184
2.7374642627384485,40457660662.14835,41731641269.587746,18.64305758264194,19.230113122555615,16.15278391455557,16.69023969340802
2.770479796744201,40458007899.063644,41729488698.557686,18.64321759085054,19.229121208910403,16.21178486179484,16.75040202042452
2.803893518774003,40458364833.537674,41727345116.87516,18.643382067734365,19.228133437593765,16.269391815124216,16.809115543385957
2.837710231224885,40458736988.33918,41725210770.51448,18.643553558208122,19.22714992195168,16.325637936952877,16.866414686543465
2.8719347944137956,40459115218.38306,41723085912.94029,18.643727848178724,19.226170778781704,16.38055558376036,16.922333061302556
2.9065721272761507,40459498660.01405,41720970805.38152,18.643904539670256,19.22519612845921,16.434176291080135,16.97690348556415
2.941627208072808,40459895777.75327,41718865717.08514,18.644087533169095,19.22422609505432,16.486530889108053,17.030158002610317
2.977105075105571,40460295674.60628,41716770925.78276,18.644271807295073,19.22326080654691,16.537649463705932,17.082127899546432
3.013010827441318,40460717181.98195,41714686718.099434,18.644466039639394,19.22230039501499,16.587561432231485,17.132843725311275
