name,hubble_type,type_group,B_T,bt_law_ape,per_galaxy_ape,delta_ape,bt_law_params,per_galaxy_params
UGC03580,Sa,early,0.6,38.44194030761719,31.646156311035156,6.795783996582031,"{'eta': 0.03612501710230153, 'ring_amp': 0.4390542757884672, 'M_max': 1.2478645874334584, 'lambda_ring': 10.975677072241057, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.09117547679069307, 'ring_amp': 11.907026947695538, 'M_max': 3.57886316701464, 'bulge_gate_power': 14.347544494436688, 'lambda_hat': 15.853435883807851}"
UGC04278,Sd,late,0.06,13.643549919128418,7.70396614074707,5.939583778381348,"{'eta': 0.8067609348673486, 'ring_amp': 2.4237581964111943, 'M_max': 2.6597744866992863, 'lambda_ring': 22.472395424541375, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.4611524653841675, 'ring_amp': 1.6262127932334784, 'M_max': 2.394914824347743, 'bulge_gate_power': 36.13250635883452, 'lambda_hat': 40.75018480125996}"
UGC04305,Im,late,0.0,69.9684829711914,19.148845672607422,50.819637298583984,"{'eta': 1.0305084805586533, 'ring_amp': 3.0, 'M_max': 3.06971044661947, 'lambda_ring': 25.0, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.010000007126401447, 'ring_amp': 1.73071257277885e-06, 'M_max': 3.004641773757375, 'bulge_gate_power': 30.612783843749337, 'lambda_hat': 15.762632379669899}"
UGC04325,Sm,late,0.03,18.70464515686035,7.138055801391602,11.56658935546875,"{'eta': 0.9134488203826004, 'ring_amp': 2.6985233089420975, 'M_max': 2.8552412151741056, 'lambda_ring': 23.69746861136605, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.4841072370729262, 'ring_amp': 9.971244327340603, 'M_max': 1.8641850340001926, 'bulge_gate_power': 31.48595499314208, 'lambda_hat': 19.406126229028672}"
UGC04483,Im,late,0.0,22.825435638427734,7.394383430480957,15.431052207946777,"{'eta': 1.0305084805586533, 'ring_amp': 3.0, 'M_max': 3.06971044661947, 'lambda_ring': 25.0, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.9160981889709015, 'ring_amp': 14.050803654298946, 'M_max': 1.8582624404748467, 'bulge_gate_power': 58.8705957691767, 'lambda_hat': 31.911406893207662}"
UGC04499,Sdm,late,0.08,8.367773056030273,4.843179702758789,3.5245933532714844,"{'eta': 0.7410850910925162, 'ring_amp': 2.254615931399539, 'M_max': 2.5394474011966444, 'lambda_ring': 21.697549924966125, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.6904581507230849, 'ring_amp': 5.446116617693984, 'M_max': 1.5808706508855785, 'bulge_gate_power': 24.298193878640443, 'lambda_hat': 5.890454689032353}"
UGC05005,Im,late,0.0,25.312410354614258,3.5490033626556396,21.763406991958618,"{'eta': 1.0305084805586533, 'ring_amp': 3.0, 'M_max': 3.06971044661947, 'lambda_ring': 25.0, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.10376890672451011, 'ring_amp': 0.845491684280959, 'M_max': 3.475154324463352, 'bulge_gate_power': 44.90901112587429, 'lambda_hat': 21.36438837777115}"
UGC05253,Sab,early,0.5,16.17446517944336,13.171425819396973,3.0030393600463867,"{'eta': 0.07378178003491583, 'ring_amp': 0.5360359026597783, 'M_max': 1.316856902913717, 'lambda_ring': 11.89811684373176, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.029586242547845025, 'ring_amp': 9.240535973053504, 'M_max': 1.2123951734951617, 'bulge_gate_power': 32.796008125324015, 'lambda_hat': 20.466560750540815}"
UGC05414,Im,late,0.0,12.196758270263672,1.735587239265442,10.46117103099823,"{'eta': 1.0305084805586533, 'ring_amp': 3.0, 'M_max': 3.06971044661947, 'lambda_ring': 25.0, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.23437461827226352, 'ring_amp': 3.0116628414926994, 'M_max': 4.290186151874078, 'bulge_gate_power': 32.18812390868344, 'lambda_hat': 48.791182558441974}"
UGC05716,Sm,late,0.03,17.78624725341797,3.2386319637298584,14.54761528968811,"{'eta': 0.9134488203826004, 'ring_amp': 2.6985233089420975, 'M_max': 2.8552412151741056, 'lambda_ring': 23.69746861136605, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.38666796005190607, 'ring_amp': 12.051988830583563, 'M_max': 3.9154518913313012, 'bulge_gate_power': 4.987520524494267, 'lambda_hat': 8.428179074122932}"
UGC05721,Sd,late,0.06,29.270814895629883,4.357563018798828,24.913251876831055,"{'eta': 0.8067609348673486, 'ring_amp': 2.4237581964111943, 'M_max': 2.6597744866992863, 'lambda_ring': 22.472395424541375, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.99997872122782, 'ring_amp': 1.6317400912606659, 'M_max': 4.996299462169222, 'bulge_gate_power': 29.65462174397092, 'lambda_hat': 28.628410984297652}"
UGC05750,Sdm,late,0.08,13.707535743713379,9.835042953491211,3.872492790222168,"{'eta': 0.7410850910925162, 'ring_amp': 2.254615931399539, 'M_max': 2.5394474011966444, 'lambda_ring': 21.697549924966125, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.011297472658232936, 'ring_amp': 9.959735913346806, 'M_max': 1.5271353390827174, 'bulge_gate_power': 43.65697945412187, 'lambda_hat': 48.70442578976017}"
UGC05764,Im,late,0.0,45.55185317993164,13.208073616027832,32.34377956390381,"{'eta': 1.0305084805586533, 'ring_amp': 3.0, 'M_max': 3.06971044661947, 'lambda_ring': 25.0, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.9999994979014182, 'ring_amp': 14.999999740755058, 'M_max': 4.999998687167821, 'bulge_gate_power': 50.065585231035165, 'lambda_hat': 49.99996766216697}"
UGC05829,Im,late,0.0,19.767189025878906,6.256515979766846,13.51067304611206,"{'eta': 1.0305084805586533, 'ring_amp': 3.0, 'M_max': 3.06971044661947, 'lambda_ring': 25.0, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.3306518409285397, 'ring_amp': 8.570437409227953, 'M_max': 2.064195992158366, 'bulge_gate_power': 32.16519348680047, 'lambda_hat': 22.071471624324346}"
UGC05918,Im,late,0.0,29.405261993408203,6.028148174285889,23.377113819122314,"{'eta': 1.0305084805586533, 'ring_amp': 3.0, 'M_max': 3.06971044661947, 'lambda_ring': 25.0, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.9991709877499908, 'ring_amp': 14.28122151259099, 'M_max': 2.888342025191147, 'bulge_gate_power': 33.98571675526483, 'lambda_hat': 31.83197719967786}"
UGC05986,Sm,late,0.03,7.075990676879883,2.0996601581573486,4.976330518722534,"{'eta': 0.9134488203826004, 'ring_amp': 2.6985233089420975, 'M_max': 2.8552412151741056, 'lambda_ring': 23.69746861136605, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.8275429144478526, 'ring_amp': 2.4280014620463097, 'M_max': 2.6592361414114736, 'bulge_gate_power': 54.93546072740201, 'lambda_hat': 6.404091538446822}"
UGC05999,Im,late,0.0,17.920795440673828,4.051951885223389,13.86884355545044,"{'eta': 1.0305084805586533, 'ring_amp': 3.0, 'M_max': 3.06971044661947, 'lambda_ring': 25.0, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.072008886242348, 'ring_amp': 3.6985730802582877e-07, 'M_max': 2.249314888077264, 'bulge_gate_power': 44.92074114230106, 'lambda_hat': 5.29343584742097}"
UGC06399,Sm,late,0.03,6.437134742736816,1.7767183780670166,4.6604163646698,"{'eta': 0.9134488203826004, 'ring_amp': 2.6985233089420975, 'M_max': 2.8552412151741056, 'lambda_ring': 23.69746861136605, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.29630430435262267, 'ring_amp': 14.824086996604096, 'M_max': 2.1132763581032554, 'bulge_gate_power': 35.248983493819885, 'lambda_hat': 8.701718082098315}"
UGC06446,Sd,late,0.06,21.162446975708008,2.8596813678741455,18.302765607833862,"{'eta': 0.8067609348673486, 'ring_amp': 2.4237581964111943, 'M_max': 2.6597744866992863, 'lambda_ring': 22.472395424541375, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.8249405790672998, 'ring_amp': 11.95492824760097, 'M_max': 3.1052393192905763, 'bulge_gate_power': 29.695092123072154, 'lambda_hat': 10.743420556487392}"
UGC06614,Sa,early,0.6,16.67735481262207,11.799595832824707,4.877758979797363,"{'eta': 0.03612501710230153, 'ring_amp': 0.4390542757884672, 'M_max': 1.2478645874334584, 'lambda_ring': 10.975677072241057, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.02529106783793504, 'ring_amp': 1.2186040207843774, 'M_max': 2.6528631802319356, 'bulge_gate_power': 10.952837072010661, 'lambda_hat': 13.904485676344656}"
UGC06628,Sm,late,0.03,86.87468719482422,16.663469314575195,70.21121788024902,"{'eta': 0.9134488203826004, 'ring_amp': 2.6985233089420975, 'M_max': 2.8552412151741056, 'lambda_ring': 23.69746861136605, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.01000000000028691, 'ring_amp': 7.73630681400365e-07, 'M_max': 1.0138968130010644, 'bulge_gate_power': 17.933818910240067, 'lambda_hat': 14.211366357990753}"
UGC06667,Scd,late,0.08,50.24417495727539,17.776330947875977,32.467844009399414,"{'eta': 0.7410850910925162, 'ring_amp': 2.254615931399539, 'M_max': 2.5394474011966444, 'lambda_ring': 21.697549924966125, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.9608187202450713, 'ring_amp': 10.032261526586257, 'M_max': 4.999999929938677, 'bulge_gate_power': 32.84385257437574, 'lambda_hat': 21.787292723487134}"
UGC06786,S0,early,0.7,14.345423698425293,4.072301864624023,10.27312183380127,"{'eta': 0.018266118692525098, 'ring_amp': 0.39306027930478304, 'M_max': 1.2151446546176177, 'lambda_ring': 10.413712442583549, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.05700144872734146, 'ring_amp': 14.625050004807045, 'M_max': 3.2625441832846556, 'bulge_gate_power': 15.65181619350056, 'lambda_hat': 41.07401039279666}"
UGC06787,Sab,early,0.5,13.57988166809082,10.665451049804688,2.914430618286133,"{'eta': 0.07378178003491583, 'ring_amp': 0.5360359026597783, 'M_max': 1.316856902913717, 'lambda_ring': 11.89811684373176, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.08061488188145274, 'ring_amp': 2.822592291903348, 'M_max': 3.9520493745657483, 'bulge_gate_power': 7.26032054278157, 'lambda_hat': 30.17653421884253}"
UGC06818,Sm,late,0.03,28.582717895507812,16.355037689208984,12.227680206298828,"{'eta': 0.9134488203826004, 'ring_amp': 2.6985233089420975, 'M_max': 2.8552412151741056, 'lambda_ring': 23.69746861136605, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.214135430249747, 'ring_amp': 7.390131132579357e-09, 'M_max': 4.914606517294215, 'bulge_gate_power': 5.422512129670671, 'lambda_hat': 38.74758870085359}"
UGC06917,Sm,late,0.03,21.30559730529785,2.629192590713501,18.67640471458435,"{'eta': 0.9134488203826004, 'ring_amp': 2.6985233089420975, 'M_max': 2.8552412151741056, 'lambda_ring': 23.69746861136605, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.025273265706641, 'ring_amp': 0.19822776515074453, 'M_max': 1.245855447665971, 'bulge_gate_power': 40.2876501951193, 'lambda_hat': 16.868929063061504}"
UGC06923,Im,late,0.0,36.90764617919922,10.151335716247559,26.75631046295166,"{'eta': 1.0305084805586533, 'ring_amp': 3.0, 'M_max': 3.06971044661947, 'lambda_ring': 25.0, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.0946491836817684, 'ring_amp': 3.3293534457802014, 'M_max': 3.138564508517426, 'bulge_gate_power': 48.237766382903565, 'lambda_hat': 48.427210133893745}"
UGC06930,Sd,late,0.06,22.490142822265625,3.935049533843994,18.55509328842163,"{'eta': 0.8067609348673486, 'ring_amp': 2.4237581964111943, 'M_max': 2.6597744866992863, 'lambda_ring': 22.472395424541375, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.9997903883327297, 'ring_amp': 0.006183125770677009, 'M_max': 1.072043546570788, 'bulge_gate_power': 22.791481610083668, 'lambda_hat': 24.169588314194396}"
UGC06973,Sab,early,0.5,43.16245651245117,38.69980239868164,4.462654113769531,"{'eta': 0.07378178003491583, 'ring_amp': 0.5360359026597783, 'M_max': 1.316856902913717, 'lambda_ring': 11.89811684373176, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.010000001320368187, 'ring_amp': 0.001023723631695226, 'M_max': 2.7841331476193307, 'bulge_gate_power': 58.97967688868035, 'lambda_hat': 11.064257353770923}"
UGC06983,Scd,late,0.08,6.543291091918945,3.478825092315674,3.0644659996032715,"{'eta': 0.7410850910925162, 'ring_amp': 2.254615931399539, 'M_max': 2.5394474011966444, 'lambda_ring': 21.697549924966125, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.13644788368143798, 'ring_amp': 14.697495751526388, 'M_max': 2.270679153898881, 'bulge_gate_power': 57.6527085408191, 'lambda_hat': 6.860733009531774}"
UGC07089,Sdm,late,0.08,24.671972274780273,2.3434126377105713,22.328559637069702,"{'eta': 0.7410850910925162, 'ring_amp': 2.254615931399539, 'M_max': 2.5394474011966444, 'lambda_ring': 21.697549924966125, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.3643519779238103, 'ring_amp': 0.5705916211775611, 'M_max': 3.8551285522655867, 'bulge_gate_power': 54.834158939738074, 'lambda_hat': 5.000000850081723}"
UGC07125,Sm,late,0.03,41.73678207397461,4.210829257965088,37.52595281600952,"{'eta': 0.9134488203826004, 'ring_amp': 2.6985233089420975, 'M_max': 2.8552412151741056, 'lambda_ring': 23.69746861136605, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.07399611296785794, 'ring_amp': 0.6698450469190407, 'M_max': 0.8669277223971321, 'bulge_gate_power': 32.6499943147286, 'lambda_hat': 35.806662704642555}"
UGC07151,Scd,late,0.08,5.63786506652832,2.5320215225219727,3.1058435440063477,"{'eta': 0.7410850910925162, 'ring_amp': 2.254615931399539, 'M_max': 2.5394474011966444, 'lambda_ring': 21.697549924966125, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.10808210416892683, 'ring_amp': 14.391876728193342, 'M_max': 0.8563478388870701, 'bulge_gate_power': 49.201506911755715, 'lambda_hat': 17.407108158589722}"
UGC07232,Im,late,0.0,10.907011985778809,6.104127883911133,4.802884101867676,"{'eta': 1.0305084805586533, 'ring_amp': 3.0, 'M_max': 3.06971044661947, 'lambda_ring': 25.0, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.9999929151607818, 'ring_amp': 7.069427559801101, 'M_max': 3.89449042199575, 'bulge_gate_power': 55.774711850617585, 'lambda_hat': 49.99989950654296}"
UGC07261,Sdm,late,0.08,6.748505115509033,7.017272472381592,-0.2687673568725586,"{'eta': 0.7410850910925162, 'ring_amp': 2.254615931399539, 'M_max': 2.5394474011966444, 'lambda_ring': 21.697549924966125, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.04984166241501206, 'ring_amp': 14.346333640206606, 'M_max': 2.5000955039713832, 'bulge_gate_power': 50.986648783020755, 'lambda_hat': 32.367320413311205}"
UGC07323,Sdm,late,0.08,17.425586700439453,2.757019519805908,14.668567180633545,"{'eta': 0.7410850910925162, 'ring_amp': 2.254615931399539, 'M_max': 2.5394474011966444, 'lambda_ring': 21.697549924966125, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.4144630257474262, 'ring_amp': 0.07025725440476699, 'M_max': 1.9487683789383334, 'bulge_gate_power': 10.71116175388654, 'lambda_hat': 35.37945869620006}"
UGC07399,Sdm,late,0.08,39.06159210205078,2.3246347904205322,36.73695731163025,"{'eta': 0.7410850910925162, 'ring_amp': 2.254615931399539, 'M_max': 2.5394474011966444, 'lambda_ring': 21.697549924966125, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.9323303896103938, 'ring_amp': 14.344227802146627, 'M_max': 4.99999834002628, 'bulge_gate_power': 57.50061194204119, 'lambda_hat': 6.790744592650483}"
UGC07524,Sm,late,0.03,14.102681159973145,4.13114595413208,9.971535205841064,"{'eta': 0.9134488203826004, 'ring_amp': 2.6985233089420975, 'M_max': 2.8552412151741056, 'lambda_ring': 23.69746861136605, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.8269769329044488, 'ring_amp': 8.308375596061845, 'M_max': 1.875287242049744, 'bulge_gate_power': 50.550094089925764, 'lambda_hat': 7.320302129964268}"
UGC07559,Im,late,0.0,6.564228057861328,5.411686897277832,1.152541160583496,"{'eta': 1.0305084805586533, 'ring_amp': 3.0, 'M_max': 3.06971044661947, 'lambda_ring': 25.0, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.999815972283642, 'ring_amp': 0.8217153435985967, 'M_max': 1.0208771305287896, 'bulge_gate_power': 41.99469113846666, 'lambda_hat': 49.99676461124884}"
UGC07577,Im,late,0.0,30.60997772216797,14.971935272216797,15.638042449951172,"{'eta': 1.0305084805586533, 'ring_amp': 3.0, 'M_max': 3.06971044661947, 'lambda_ring': 25.0, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.010001033734510561, 'ring_amp': 4.850016811040244e-05, 'M_max': 1.599570536175184, 'bulge_gate_power': 13.548820061331252, 'lambda_hat': 5.737719744496058}"
UGC07603,Sd,late,0.06,25.617895126342773,2.846679925918579,22.771215200424194,"{'eta': 0.8067609348673486, 'ring_amp': 2.4237581964111943, 'M_max': 2.6597744866992863, 'lambda_ring': 22.472395424541375, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.999985200561842, 'ring_amp': 1.0571648878956472, 'M_max': 4.939719186159913, 'bulge_gate_power': 12.722223994776192, 'lambda_hat': 49.99855631621881}"
UGC07608,Im,late,0.0,34.503883361816406,3.81491756439209,30.688965797424316,"{'eta': 1.0305084805586533, 'ring_amp': 3.0, 'M_max': 3.06971044661947, 'lambda_ring': 25.0, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.999913747543735, 'ring_amp': 3.1000659886089315, 'M_max': 4.9999998113634545, 'bulge_gate_power': 1.8785575314461345, 'lambda_hat': 49.99890953127599}"
UGC07690,Im,late,0.0,12.082207679748535,2.521507501602173,9.560700178146362,"{'eta': 1.0305084805586533, 'ring_amp': 3.0, 'M_max': 3.06971044661947, 'lambda_ring': 25.0, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.1911072862260565, 'ring_amp': 3.90293757402862, 'M_max': 3.2469602214992976, 'bulge_gate_power': 4.854881295008232, 'lambda_hat': 43.81868422437825}"
UGC07866,Im,late,0.0,9.225081443786621,4.303109169006348,4.921972274780273,"{'eta': 1.0305084805586533, 'ring_amp': 3.0, 'M_max': 3.06971044661947, 'lambda_ring': 25.0, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.9999998213148529, 'ring_amp': 14.999999411916619, 'M_max': 0.9097696384527058, 'bulge_gate_power': 10.839241160469571, 'lambda_hat': 49.99999250308982}"
UGC08286,Scd,late,0.08,25.592504501342773,6.332961082458496,19.259543418884277,"{'eta': 0.7410850910925162, 'ring_amp': 2.254615931399539, 'M_max': 2.5394474011966444, 'lambda_ring': 21.697549924966125, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.864602375327408, 'ring_amp': 11.400561907197337, 'M_max': 2.7492976283018735, 'bulge_gate_power': 24.047830512116807, 'lambda_hat': 7.13521571640453}"
UGC08490,Sm,late,0.03,17.30683135986328,2.6109583377838135,14.695873022079468,"{'eta': 0.9134488203826004, 'ring_amp': 2.6985233089420975, 'M_max': 2.8552412151741056, 'lambda_ring': 23.69746861136605, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.17474832307547844, 'ring_amp': 9.083546128350449, 'M_max': 4.999999977107595, 'bulge_gate_power': 29.114813467834992, 'lambda_hat': 21.851265217640538}"
UGC08550,Sd,late,0.06,29.687646865844727,5.5368266105651855,24.15082025527954,"{'eta': 0.8067609348673486, 'ring_amp': 2.4237581964111943, 'M_max': 2.6597744866992863, 'lambda_ring': 22.472395424541375, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.9999932451502827, 'ring_amp': 0.8214377655696166, 'M_max': 3.6927692793354896, 'bulge_gate_power': 8.575309583712151, 'lambda_hat': 49.0700857345858}"
UGC08699,Sab,early,0.5,8.942342758178711,7.338241100311279,1.6041016578674316,"{'eta': 0.07378178003491583, 'ring_amp': 0.5360359026597783, 'M_max': 1.316856902913717, 'lambda_ring': 11.89811684373176, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.09139693759644275, 'ring_amp': 1.7982197515067033, 'M_max': 2.312644217936025, 'bulge_gate_power': 50.46620158632072, 'lambda_hat': 18.618874916834876}"
UGC08837,Im,late,0.0,33.82801818847656,13.541168212890625,20.286849975585938,"{'eta': 1.0305084805586533, 'ring_amp': 3.0, 'M_max': 3.06971044661947, 'lambda_ring': 25.0, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.3202155003280767, 'ring_amp': 3.045137906647608e-08, 'M_max': 2.4330149123360463, 'bulge_gate_power': 52.17805721608334, 'lambda_hat': 42.20018805727986}"
UGC09037,Scd,late,0.08,91.82015991210938,19.589460372924805,72.23069953918457,"{'eta': 0.7410850910925162, 'ring_amp': 2.254615931399539, 'M_max': 2.5394474011966444, 'lambda_ring': 21.697549924966125, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.018995783282127247, 'ring_amp': 4.0852779202631774e-10, 'M_max': 0.5000014940952456, 'bulge_gate_power': 41.01536098309466, 'lambda_hat': 27.96080649783368}"
UGC09133,Sab,early,0.5,19.04805564880371,11.183357238769531,7.86469841003418,"{'eta': 0.07378178003491583, 'ring_amp': 0.5360359026597783, 'M_max': 1.316856902913717, 'lambda_ring': 11.89811684373176, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.01644284706239318, 'ring_amp': 14.997656465868564, 'M_max': 2.8894194330218532, 'bulge_gate_power': 39.79920219670377, 'lambda_hat': 49.97617348836691}"
UGC09992,Im,late,0.0,21.267908096313477,4.555155277252197,16.71275281906128,"{'eta': 1.0305084805586533, 'ring_amp': 3.0, 'M_max': 3.06971044661947, 'lambda_ring': 25.0, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.5783045802109599, 'ring_amp': 14.83370590467444, 'M_max': 0.5000296321650769, 'bulge_gate_power': 13.908670791539702, 'lambda_hat': 6.381129193325835}"
UGC10310,Sm,late,0.03,15.883995056152344,2.460009813308716,13.423985242843628,"{'eta': 0.9134488203826004, 'ring_amp': 2.6985233089420975, 'M_max': 2.8552412151741056, 'lambda_ring': 23.69746861136605, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 1.0585176051932028, 'ring_amp': 10.437989948933403, 'M_max': 1.371730148578095, 'bulge_gate_power': 32.46735085673641, 'lambda_hat': 20.10973069265287}"
UGC11455,Scd,late,0.08,95.33802795410156,22.455150604248047,72.88287734985352,"{'eta': 0.7410850910925162, 'ring_amp': 2.254615931399539, 'M_max': 2.5394474011966444, 'lambda_ring': 21.697549924966125, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.010000000008187902, 'ring_amp': 5.512332587494796e-08, 'M_max': 0.5854694382291089, 'bulge_gate_power': 52.96819302302129, 'lambda_hat': 20.19613879979304}"
UGC11557,Sdm,late,0.08,136.66795349121094,80.70360565185547,55.96434783935547,"{'eta': 0.7410850910925162, 'ring_amp': 2.254615931399539, 'M_max': 2.5394474011966444, 'lambda_ring': 21.697549924966125, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.010000012513043574, 'ring_amp': 2.5156399715434042e-05, 'M_max': 4.04873252752718, 'bulge_gate_power': 37.15992423575216, 'lambda_hat': 5.1693972496372504}"
UGC11820,Sm,late,0.03,19.262346267700195,8.642030715942383,10.620315551757812,"{'eta': 0.9134488203826004, 'ring_amp': 2.6985233089420975, 'M_max': 2.8552412151741056, 'lambda_ring': 23.69746861136605, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.3487697496803616, 'ring_amp': 10.29269807977142, 'M_max': 2.541920624860728, 'bulge_gate_power': 31.9906449326228, 'lambda_hat': 18.534773642299772}"
UGC11914,Sab,early,0.5,9.081937789916992,7.119295120239258,1.9626426696777344,"{'eta': 0.07378178003491583, 'ring_amp': 0.5360359026597783, 'M_max': 1.316856902913717, 'lambda_ring': 11.89811684373176, 'q': 3.5, 'R1': 70.0, 'R0': 5.0, 'p': 2.0, 'k_an': 1.4}","{'eta': 0.010000001347586225, 'ring_amp': 14.228600802932284, 'M_max': 0.5576196326792378, 'bulge_gate_power': 45.38591763839167, 'lambda_hat': 22.556442094914445}"
