R_kpc,Sigma_bar,Sigma_eff,kappa_bar,kappa_eff,kappa_bar_mean,kappa_eff_mean,gamma_bar,gamma_eff,alpha_bar_arcsec,alpha_eff_arcsec
1.0,554505941.3970582,555264319.265037,0.16348463418969159,0.1637082262543892,0.0,0.0,-0.16348463418969159,-0.1637082262543892,0.0,0.0
1.0129313309132895,554542442.9330895,555300823.8193587,0.1634953959143548,0.16371898886893307,0.004147663375413441,0.004153335809162508,-0.15934773253894136,-0.15956565305977058,0.001366037044012756,0.0013679052656907413
1.026029881145768,554579925.6531435,555338309.638366,0.16350644692087968,0.16373004078912037,0.008190379252623907,0.008201580236104613,-0.15531606766825576,-0.15552846055301575,0.002732391913779976,0.0027361286731833034
1.039297813065787,554618416.795805,555376803.962857,0.16351779524000085,0.1637413900463383,0.012130817540294445,0.012147406840368857,-0.1513869776997064,-0.15159398320596945,0.00409929388178218,0.004104899803730326
1.0527373170039989,554657944.4033173,555416334.8373535,0.16352944913939507,0.1637530449089354,0.015971580619559146,0.015993421561364584,-0.14755786851983593,-0.14775962334757084,0.005466972462062473,0.005474448480262551
1.0663506116149462,554698537.3479209,555456931.13644,0.16354141713144665,0.16376501388998707,0.01971520506327412,0.019742164439968735,-0.14382621206817253,-0.14402284945001834,0.006835657454440991,0.006845004811654785
1.0801399442433277,554740225.3592006,555498622.5921135,0.16355370798131022,0.16377730575535906,0.02336416331185265,0.023396111296651187,-0.14018954466945757,-0.1403811944587079,0.008205578989051969,0.008216799237314503
1.0941075912950002,554783039.0524863,555541439.8221865,0.16356633071528398,0.16378992953208155,0.026920865306793756,0.026957675367235475,-0.13664546540849024,-0.13683225416484607,0.00957696757122351,0.00959006257211325
1.108255858612778,554827009.9583588,555585414.3597949,0.16357929462950901,0.163802894517049,0.030387660082985556,0.03042920889737764,-0.13319163454652347,-0.13337368561967136,0.010950054126720975,0.010965026051681698
1.1225870818570918,554872170.5533104,555630578.6840606,0.16359260929900896,0.16381621028606025,0.03376683732083766,0.03381300469681903,-0.1298257719781713,-0.13000320558924122,0.012325070047375422,0.012341921378089852
1.1371036268915697,554918554.2916156,555676966.251966,0.16360628458708626,0.16382988670321613,0.03706062885927051,0.03711129765444207,-0.12654565572781576,-0.12671858904877406,0.01370224723711949,0.013720980765934775
1.1518078901736064,554966195.6384714,555724611.531495,0.16362033065509302,0.16384393393069044,0.04027121017056439,0.040326266215133605,-0.12334912048452862,-0.12351766771555683,0.015081818158454064,0.015102436988859201
1.1667022991499791,555015130.1044649,555773550.0361043,0.1636347579725931,0.16385836243889307,0.0434007017980447,0.04346003381943312,-0.12023405617454841,-0.12039832861945995,0.016464015879369357,0.01648652342652469
1.1817893126575831,555065394.2814363,555823818.3605894,0.16364957732793547,0.16387318301704423,0.04645117075755716,0.0465146703069213,-0.1171984065703783,-0.11735851271012293,0.017849074120745947,0.01787347411206479
1.1970714213293474,555117025.8798048,555875454.218412,0.16366479983925905,0.16388840678417999,0.04942463190366211,0.049492193284279076,-0.11424016793559694,-0.11439621349990091,0.019237227304261268,0.019263523780043864
1.212551148005399,555170063.7674277,555928496.4805634,0.16368043696594947,0.16390404520060986,0.052323049261453564,0.05239456945892424,-0.11135738770449591,-0.11150947574168563,0.02062871060082874,0.020656907914948643
1.228231048149546,555224548.0100725,555982985.2160393,0.16369650052057153,0.16392011007985044,0.055148337324888205,0.05522371593911169,-0.10854816319568332,-0.10869639414073876,0.02202375997959781,0.022053862800240843
