R_kpc,g_phi_R,g_N_R,g_tot_R
0.0,1193.6564958104657,0.0,1193.6564958104657
9.473684210526315,1359.8225174728623,1019.6847221429763,2379.5072396158384
18.94736842105263,1508.6465306416796,1571.9651672301738,3080.6116978718537
28.421052631578945,1380.2651613909406,1329.6021539289652,2709.867315319906
37.89473684210526,1303.0773752861026,1121.333717622414,2424.4110929085164
47.368421052631575,1332.954780029547,1077.3973916707914,2410.3521717003387
56.84210526315789,1349.3915121916511,1038.715270825115,2388.1067830167663
66.3157894736842,1280.9907182408663,1027.2105441109863,2308.2012623518526
75.78947368421052,1256.029622941556,1021.5326697074295,2277.5622926489855
85.26315789473684,1215.8260269644425,1005.4165509225028,2221.242577886945
94.73684210526315,1205.3549694309831,994.1421152157969,2199.49708464678
104.21052631578947,1199.6169305055248,979.2966855801282,2178.913616085653
113.68421052631578,1158.758706008999,962.5787522771461,2121.337458286145
123.1578947368421,1144.5701273782113,943.7794565427743,2088.3495839209854
132.6315789473684,1117.4579204484962,925.2969931239738,2042.75491357247
142.10526315789474,1089.7174707028162,912.8487676443718,2002.5662383471881
151.57894736842104,1062.7715517575505,900.7325561688069,1963.5041079263574
161.05263157894734,946.3324069706468,887.4522916124756,1833.7846985831225
170.52631578947367,826.6909057036654,877.5422070769429,1704.2331127806083
180.0,790.8444940408888,869.9585516562557,1660.8030456971446
189.4736842105263,876.4128517263543,865.1735876780016,1741.586439404356
198.9473684210526,950.0288567645259,858.2125411957463,1808.2413979602723
208.42105263157893,1002.3471930260218,849.0086327069764,1851.3558257329983
217.89473684210526,1046.7520909516554,837.9424397990471,1884.6945307507026
227.36842105263156,1081.621209327724,828.6085172988356,1910.2297266265596
236.84210526315786,1121.3179069685932,819.7284151030394,1941.0463220716326
246.3157894736842,1153.743938989442,810.2874901648256,1964.0314291542677
255.78947368421052,1160.1883218841028,800.4113701698531,1960.599692053956
265.2631578947368,1185.8081048591166,790.5024337053537,1976.3105385644703
274.7368421052631,1216.7015527829822,782.733629107351,1999.4351818903333
284.2105263157895,1251.713771786329,775.143662410828,2026.857434197157
293.6842105263158,1298.4546454249207,767.7728405027406,2066.2274859276613
303.1578947368421,1305.9532023735453,759.3667226472015,2065.3199250207467
312.6315789473684,1335.1227688263539,750.2227482380772,2085.345517064431
322.1052631578947,1361.4784575396295,737.9292114055573,2099.4076689451867
331.57894736842104,1389.5753540189228,725.8247727136145,2115.4001267325375
341.05263157894734,1411.288934283506,714.337119272243,2125.626053555749
350.52631578947364,1448.552489614815,705.4649300016562,2154.017419616471
360.0,1476.8771752466726,697.6391218901982,2174.516297136871
369.4736842105263,1495.9743050941765,691.1356754676665,2187.1099805618433
378.9473684210526,1514.8651711168027,683.8243804075761,2198.6895515243787
388.4210526315789,1529.7068497715024,675.8093767544099,2205.5162265259123
397.8947368421052,1547.6161491669116,667.3686577053677,2214.9848068722795
407.36842105263156,1565.8151747083111,659.575863941384,2225.391038649695
416.84210526315786,1573.867559880038,653.6023313773991,2227.469891257437
426.31578947368416,1588.619365299608,647.8037331859115,2236.4230984855194
435.7894736842105,1608.1813604448598,641.9432997866307,2250.1246602314905
445.2631578947368,1628.9689387377612,633.1215657584415,2262.090504496203
454.7368421052631,1635.997934247093,624.6975316429802,2260.695465890073
464.2105263157894,1649.5024818138804,616.728465790468,2266.2309476043483
