R_kpc,g_phi_R,g_N_R,g_tot_R
0.0,232.628882037455,0.0,232.628882037455
9.473684210526315,945.2620853189048,1019.6847221429763,1964.9468074618812
18.94736842105263,1287.9102074239745,1571.9651672301738,2859.8753746541483
28.421052631578945,1234.793066469146,1329.6021539289652,2564.395220398111
37.89473684210526,1328.691808259554,1121.333717622414,2450.025525881968
47.368421052631575,1269.0514154499433,1077.3973916707914,2346.4488071207347
56.84210526315789,1268.5401139156002,1038.715270825115,2307.2553847407153
66.3157894736842,1241.8088556731702,1027.2105441109863,2269.0193997841566
75.78947368421052,1234.553201664176,1021.5326697074295,2256.085871371605
85.26315789473684,1178.3122230198935,1005.4165509225028,2183.7287739423964
94.73684210526315,1187.1301905632463,994.1421152157969,2181.272305779043
104.21052631578947,1170.8405069400333,979.2966855801282,2150.1371925201615
113.68421052631578,1186.5321090573875,962.5787522771461,2149.1108613345336
123.1578947368421,1171.7473634165763,943.7794565427743,2115.5268199593506
132.6315789473684,1167.5785719673572,925.2969931239738,2092.875565091331
142.10526315789474,1135.7367363723754,912.8487676443718,2048.585504016747
151.57894736842104,1115.5887003807873,900.7325561688069,2016.3212565495942
161.05263157894734,1116.2962769201672,887.4522916124756,2003.7485685326428
170.52631578947367,1099.5042489292427,877.5422070769429,1977.0464560061855
180.0,1050.320235821648,869.9585516562557,1920.2787874779037
189.4736842105263,1054.6776491447472,865.1735876780016,1919.851236822749
198.9473684210526,1081.4323254535768,858.2125411957463,1939.6448666493231
208.42105263157893,1062.527966046714,849.0086327069764,1911.5365987536904
217.89473684210526,1046.140641456472,837.9424397990471,1884.0830812555191
227.36842105263156,1054.8801187482013,828.6085172988356,1883.4886360470368
236.84210526315786,1006.4569730977845,819.7284151030394,1826.185388200824
246.3157894736842,980.5487735865647,810.2874901648256,1790.8362637513903
255.78947368421052,1004.8399468352212,800.4113701698531,1805.2513170050743
265.2631578947368,990.5400972240741,790.5024337053537,1781.0425309294278
274.7368421052631,968.264314697214,782.733629107351,1750.997943804565
284.2105263157895,968.6007246225753,775.143662410828,1743.7443870334032
293.6842105263158,981.6207317102645,767.7728405027406,1749.393572213005
303.1578947368421,956.120677521507,759.3667226472015,1715.4874001687085
312.6315789473684,928.8034349149143,750.2227482380772,1679.0261831529915
322.1052631578947,916.9600076540669,737.9292114055573,1654.8892190596243
331.57894736842104,902.4330234514283,725.8247727136145,1628.2577961650427
341.05263157894734,888.1949667891915,714.337119272243,1602.5320860614345
350.52631578947364,905.4005543062746,705.4649300016562,1610.8654843079307
360.0,896.0517235062872,697.6391218901982,1593.6908453964854
369.4736842105263,874.4877659749186,691.1356754676665,1565.623441442585
378.9473684210526,884.1254248492718,683.8243804075761,1567.9498052568479
388.4210526315789,866.6062602744122,675.8093767544099,1542.415637028822
397.8947368421052,855.7008821838389,667.3686577053677,1523.0695398892067
407.36842105263156,837.0088794858065,659.575863941384,1496.5847434271905
416.84210526315786,819.1524562276601,653.6023313773991,1472.7547876050592
426.31578947368416,812.4991214195601,647.8037331859115,1460.3028546054716
435.7894736842105,805.9226352590007,641.9432997866307,1447.8659350456314
