R_kpc,Sigma_bar,Sigma_eff,kappa_bar,kappa_eff,kappa_bar_mean,kappa_eff_mean,gamma_bar,gamma_eff,alpha_bar_arcsec,alpha_eff_arcsec
448.78848677531073,41524547.45496491,42309044.56133994,0.015604920485457474,0.015899734413997713,0.02828515944250441,0.028590280823583662,0.012680238957046935,0.012690546409585949,2.8764981760658253,2.9075279143968835
454.4396520994416,40075172.300036825,40854229.503321715,0.015060245457492873,0.015353015071034561,0.027964977874485524,0.02826981907173026,0.01290473241699265,0.012916804000695697,2.8797478555685174,2.9111394693217827
460.1619771579724,42391126.67125753,43186766.78934775,0.015930580862112093,0.016229582333261258,0.027656843967342585,0.027961464295999192,0.011726263105230492,0.011731881962737934,2.8838795321660617,2.9156433997979514
465.9563579975606,39999816.41655943,40784387.545503944,0.015031926724554206,0.015326768470768129,0.027355839237230672,0.02766026896056913,0.012323912512676467,0.012333500489801,2.8884113954593764,2.92055510980065
471.8237019479246,38499464.49179082,39277954.4815948,0.014468094631944182,0.014760651086720504,0.02704422650504092,0.027348390830645244,0.012576131873096738,0.01258773974392474,2.8914659554754367,2.9239860496327283
477.7649277639204,42451149.64195493,43257480.86118086,0.0159531374880705,0.016256156673881233,0.026751858548452974,0.027055866079574418,0.010798721060382474,0.010799709405693185,2.8962229437997165,2.9291355575206337
483.7809657694081,38563553.988301456,39348793.775712624,0.014492179457867597,0.01478727248586166,0.026466786696838475,0.026770671234339884,0.011974607238970878,0.011983398748478223,2.901441103711835,2.934754671315958
489.87275800292724,36978029.85011745,37756273.7681816,0.01389633965657973,0.014188803637622583,0.026163409459639155,0.026467044010362442,0.012267069803059425,0.012278240372739859,2.9042994437789664,2.938004747292184
496.0412583652115,35705369.58794262,36478399.51139521,0.013418074066382067,0.01370857862880842,0.02585426572621174,0.026157599815784516,0.012436191659829674,0.012449021186976097,2.906121540188994,2.940217489419041
502.28743276855613,37253517.297773525,38040393.2152241,0.01399986780989861,0.01429557569538622,0.025554124253907573,0.02585720595105456,0.011554256444008964,0.011561630255668339,2.908553651263702,2.9430502111187424
508.6122592880687,35515106.700136535,36293527.26701914,0.01334657329352554,0.013639103659175445,0.025260422047217023,0.02556328197728535,0.011913848753691484,0.011924178318109905,2.911328361165075,2.9462337440688224
515.0167283148234,34219664.67624817,34992401.13660633,0.012859746319716318,0.01315014059874322,0.024959902157968287,0.025262480216456565,0.01210015583825197,0.012112339617713345,2.91291612078824,2.9482281383910784
521.5018427109447,36177390.26320724,36967838.5364289,0.013595459385583555,0.013892509761987267,0.024669980297048068,0.02497233998950285,0.011074520911464512,0.011079830227515583,2.915334652259838,2.951065515367399
528.0686179666432,34117871.969827056,34897041.823113106,0.012821492631547318,0.013114304578947376,0.02438663475156103,0.024688810510688542,0.011565142120013711,0.011574505931741166,2.9181391525534695,2.954297930615544
534.7180823592288,32783448.07031043,33556316.65707238,0.012320016273052741,0.012610460205168036,0.02409455141986406,0.024396466293082286,0.011774535146811317,0.01178600608791425,2.9194932854941436,2.9560757654827423
541.451277114127,35882427.775672235,36682980.09529429,0.013484612514364345,0.013785459990322978,0.02381801104861527,0.024119771775723647,0.010333398534250927,0.010334311785400669,2.922325849199655,2.9593500646684503
548.2692565679218,32799745.736135006,33580477.2028922,0.012326140934123809,0.01261953973569904,0.023548201794557553,0.02384984732181918,0.011222060860433744,0.011230307586120139,2.9256031014025345,2.9630792151958505
555.1730883334521,31398727.046777148,32172284.405222606,0.011799638260740545,0.01209034103318072,0.023264286940231766,0.023565695112788353,0.011464648679491221,0.011475354079607633,2.926724993712164,2.964643148444212
562.1638534669875,30265090.4430808,31033364.300425366,0.011373617746506852,0.01166233497979928,0.02297562576013768,0.023276744643982262,0.01160200801363083,0.011614409664182982,2.9268066349394113,2.965165405070101
569.242646637506,31589685.18086618,32373227.45052602,0.011871400307075728,0.012165855408080682,0.022695057483419274,0.022995941197661702,0.010823657176343546,0.01083008578958102,2.9274701877962737,2.9662816384428146
576.4105762981101,30068726.33581779,30843714.23176106,0.011299824136031977,0.01159106450431059,0.022420429174867366,0.02272111402105679,0.011120605038835388,0.0111300495167462,2.928462231943352,2.9677364228571688
583.6687648595938,28919361.523199152,29688688.10353921,0.010867892962570095,0.011157005809051462,0.022140197970558707,0.022440622927717927,0.011272305007988611,0.011283617118666465,2.9282740393532127,2.968008399632781
591.0183488662001,30566766.81005439,31355378.316784542,0.011486987692899889,0.011783347812652849,0.021869287296713485,0.022169522783788503,0.010382299603813596,0.010386174971135654,2.9288650323064402,2.969074354522609
598.460479173589,28798975.810041416,29576408.68673393,0.01082265202446116,0.011114811216243433,0.021604414196833645,0.02190450165879633,0.010781762172372485,0.010789690442552896,2.929825372437363,2.9705209382600852
605.9963211290484,27620635.66582252,28391930.645790853,0.010379831924487746,0.010669684495338564,0.02133242251750557,0.021632285338266815,0.010952590593017824,0.010962600842928251,2.929367974885357,2.970545133423069
613.627054753973,30085444.5821185,30885309.54469287,0.01130610685120092,0.011606696018454665,0.02107323391985715,0.021372982839016254,0.009767127068656229,0.00976628682056159,2.9302147634979923,2.971894588796895
621.3538749286411,27599825.25823975,28381143.692641173,0.010372011375547356,0.010665630759500415,0.020820211007255618,0.02111989402176915,0.010448199631708262,0.010454263262268735,2.931486526920632,2.973681907125339
629.1779915793186,26370310.496689513,27144838.91542496,0.00990995985986266,0.010201027556655792,0.020556224600242697,0.020855726012991217,0.010646264740380038,0.010654698456335425,2.9307626065081402,2.9734634213780726
637.100629867719,25367990.77327661,26137815.491200436,0.009533288215172792,0.00982258826170478,0.020288404499180932,0.020587675480338064,0.01075511628400814,0.010765087218633285,2.9290021755738507,2.972207414060236
645.1230303828484,26493309.238147244,27280683.361856088,0.009956182773726823,0.010252077885072925,0.020027836965479898,0.02032694351491913,0.010071654191753075,0.010074865629846207,2.9277929342643785,2.971518177462123
