name,type_group,B_T,bt_law_ape,per_galaxy_ape,delta_ape,bt_law_eta,per_gal_eta,delta_eta,bt_law_ring_amp,per_gal_ring_amp,delta_ring_amp,bt_law_M_max,per_gal_M_max,delta_M_max,bt_law_lambda_ring,per_gal_lambda_ring
CamB,unknown,0.25,103.15679931640625,57.82568359375,45.33111572265625,0.19264777301178268,0.010000762505925485,0.1826470105058572,0.47911563137043944,6.481620495927982e-05,0.47905081516548015,1.7915880710006915,2.9813184456786646,-1.189730374677973,17.350591565317607,
D512-2,unknown,0.25,17.640369415283203,2.9777638912200928,14.66260552406311,0.2030066383750289,0.9615711892183582,-0.7585645508433292,0.5326092442548752,9.635356454938574,-9.102747210683699,1.7915880710006915,1.7500218824881075,0.04156618851258398,16.974997846840083,
D564-8,unknown,0.25,20.642751693725586,2.645246744155884,17.997504949569702,0.16213016557985252,1.999996663015264,-1.8378664974354113,0.32152143346580836,2.2124913454670314,-1.890969912001223,1.7915880710006915,4.912684255044561,-3.1210961840438696,17.282301798321697,
D631-7,unknown,0.25,32.00813293457031,16.171321868896484,15.836811065673828,0.20911493037712572,1.9999999201750205,-1.7908849897978947,0.5641527189779468,0.15946820607232587,0.40468451290562096,1.7915880710006915,4.999999997573485,-3.2084119265727935,17.238401233824323,
DDO064,unknown,0.25,17.048343658447266,12.167132377624512,4.881211280822754,0.21750252715914167,0.8291528070149885,-0.6116502798558469,0.6074666186720051,6.757315156928464,-6.149848538256459,1.7915880710006915,1.8684416212386328,-0.07685355023794127,17.243279074324033,
DDO154,unknown,0.25,25.52369499206543,5.418088436126709,20.10560655593872,0.19480154003432915,1.9999999315017274,-1.8051983914673984,0.4902377741251993,0.9873740753501596,-0.49713630122496033,1.7915880710006915,4.999997407099846,-3.2084093360991544,17.39936997031469,
DDO161,unknown,0.25,13.873462677001953,3.4304263591766357,10.443036317825317,0.22085895291338234,0.39841907464206994,-0.1775601217286876,0.6247993412894594,0.21199000221443182,0.41280933907502754,1.7915880710006915,3.7698329555113768,-1.9782448845106853,16.9847535278395,
DDO168,unknown,0.25,11.900555610656738,6.190116882324219,5.7104387283325195,0.20245273485469115,1.9999872474888256,-1.7975345126341344,0.5297488633682382,0.7193457222346451,-0.18959685886640687,1.7915880710006915,2.6489044554712367,-0.8573163844705451,17.082310337833665,
DDO170,unknown,0.25,17.219749450683594,3.170415163040161,14.049334287643433,0.1958829910112709,1.803110361265228,-1.607227370253957,0.4958224320858362,0.2623756046043349,0.2334468274815013,1.7915880710006915,2.2689706690144225,-0.47738259801373095,16.628671171360807,
ESO079-G014,unknown,0.25,13.282502174377441,7.666964054107666,5.615538120269775,0.2881397074689192,0.033322833423235894,0.2548168740456833,0.9722399646164487,1.7493152899563347,-0.777075325339886,1.7915880710006915,0.6675562801079484,1.124031790892743,15.101907094952164,
ESO116-G012,unknown,0.25,9.860530853271484,4.46946382522583,5.391067028045654,0.2767856509457888,0.3679669887925565,-0.09118133784676774,0.9136071430652272,1.0125506724975841,-0.09894352943235696,1.7915880710006915,4.094575783064954,-2.3029877120642626,16.843296153347968,
ESO444-G084,unknown,0.25,36.92679214477539,16.146495819091797,20.780296325683594,0.19291509727975636,1.9998567573310453,-1.8069416600512889,0.4804961050424243,14.999922285211653,-14.519426180169228,1.7915880710006915,4.9999856259683,-3.2083975549676085,17.355469405817317,
ESO563-G021,unknown,0.25,36.03017044067383,19.584199905395508,16.44597053527832,0.30473451696753656,0.022181620305349765,0.2825528966621868,1.0579362531655454,0.03740662489972164,1.0205296282658238,1.7915880710006915,1.5506130132598577,0.24097505774083383,14.921426996462964,
F561-1,unknown,0.25,36.5502815246582,10.2810697555542,26.269211769104004,0.20272766740082476,0.010000000746749485,0.19272766665407529,0.5311686265060415,1.659788259487276,-1.1286196329812346,1.7915880710006915,0.6115445819551328,1.1800434890455587,16.218932569385327,
F563-1,unknown,0.25,45.15858459472656,9.390008926391602,35.76857566833496,0.17961461215807953,1.9999214102940255,-1.820306798135946,0.4118118450076735,0.3201730087047125,0.09163883630296099,1.7915880710006915,4.999988104723264,-3.2084000337225724,15.862850212906633,
F563-V1,unknown,0.25,13.562031745910645,5.885758876800537,7.676272869110107,0.17885910358111373,0.01000000105997286,0.16885910252114086,0.40791036719809864,6.317060170585312,-5.909149803387213,1.7915880710006915,0.8266408159929945,0.964947255007697,15.731148519414512,
F563-V2,unknown,0.25,38.95270538330078,6.900559902191162,32.05214548110962,0.2163819199273949,1.9999999871829581,-1.7836180672555633,0.6016797561780441,14.999999953303734,-14.39832019712569,1.7915880710006915,3.652011313609448,-1.8604232426087566,16.39453482737482,
F565-V2,unknown,0.25,42.64873504638672,2.5169262886047363,40.13180875778198,0.17861009955134094,0.6782597982649508,-0.4996496987136098,0.4066245000004622,11.51198290614089,-11.105358406140429,1.7915880710006915,4.999961247042732,-3.2083731760420404,16.52135868036723,
F567-2,unknown,0.25,11.010782241821289,4.154174327850342,6.856607913970947,0.18266522561359544,1.1293806339195693,-0.9467154083059739,0.42756534015670977,3.8779653003049256e-10,0.42756533976891326,1.7915880710006915,0.6626452849928082,1.1289427860078833,16.07747519489379,
F568-1,unknown,0.25,46.098934173583984,6.834573745727539,39.264360427856445,0.18839077827680734,0.13766358118953861,0.05072719708726872,0.4571323329667529,7.547608863204387,-7.090476530237635,1.7915880710006915,3.7518419116974013,-1.9602538406967098,15.053128689955082,
F568-3,unknown,0.25,24.979293823242188,6.463082313537598,18.51621150970459,0.21330413900411574,0.1497351826455731,0.06356895635854265,0.5857859670921127,1.6593959182732554,-1.0736099511811426,1.7915880710006915,1.9712854552734695,-0.17969738427277804,15.145807659449536,
F568-V1,unknown,0.25,39.357425689697266,4.527088642120361,34.830337047576904,0.20190228110020048,0.6905944002294063,-0.48869211912920585,0.5269062972163522,2.5910500955630402,-2.064143798346688,1.7915880710006915,4.073273752357531,-2.28168568135684,16.189665526387074,
F571-8,unknown,0.25,54.28631591796875,47.91035461425781,6.3759613037109375,0.20079951426881923,0.671687976172297,-0.4708884619034778,0.5212115632941401,1.521696902532111e-11,0.5212115632789232,1.7915880710006915,4.999997103258305,-3.208409032257613,15.8433388509078,
F571-V1,unknown,0.25,19.323305130004883,2.218097448348999,17.105207681655884,0.19184141375134803,0.03201837013720072,0.15982304361414731,0.47495155851005466,11.58009572330401,-11.105144164793955,1.7915880710006915,4.290859625871251,-2.4992715548705595,16.375023465375985,
F574-1,unknown,0.25,29.216739654541016,3.1480841636657715,26.068655490875244,0.21246503928690966,0.03969180032454729,0.17277323896236235,0.5814528211471018,10.802381239504461,-10.22092841835736,1.7915880710006915,2.232220626203451,-0.4406325552027597,15.40433320593407,
F574-2,unknown,0.25,55.453399658203125,33.90946578979492,21.543933868408203,0.17935810522294796,0.010000007380740151,0.16935809784220782,0.41048723249375985,1.6391024139479852e-06,0.4104855933913459,1.7915880710006915,3.5192905259016563,-1.7277024549009647,15.745782040913637,
F579-V1,unknown,0.25,24.422882080078125,9.757652282714844,14.665229797363281,0.22615646567325176,1.85001570277771,-1.6238592371044582,0.6521559181817771,10.177498733187965,-9.525342815006189,1.7915880710006915,1.3438318739912911,0.4477561970094004,15.936017820402254,
F583-1,unknown,0.25,39.4545783996582,11.07363510131836,28.380943298339844,0.19024223126573575,1.9999999870346798,-1.8097577557689442,0.46669331344004583,0.29777064797744873,0.1689226654625971,1.7915880710006915,4.817271284119534,-3.0256832131188425,16.428679710872775,
F583-4,unknown,0.25,13.531590461730957,9.000103950500488,4.531486511230469,0.19942985269357522,0.08750147618009674,0.11192837651347848,0.5141385737803709,6.090576639113926,-5.576438065333555,1.7915880710006915,2.2658004135485608,-0.47421234254786926,16.638426852360222,
IC2574,unknown,0.25,17.741971969604492,5.154267311096191,12.5877046585083,0.19833341295802645,0.31875255134628333,-0.12041913838825688,0.50847651324499,3.9327494965577836,-3.4242729833127936,1.7915880710006915,3.883873573334366,-2.0922855023336746,16.223810409885033,
IC4202,unknown,0.25,51.29712677001953,18.276592254638672,33.02053451538086,0.30843019169224273,0.010752637368131817,0.2976775543241109,1.0770208716191898,14.99999676810502,-13.92297589648583,1.7915880710006915,4.2802908195242875,-2.488702748523596,15.248242309943409,
KK98-251,unknown,0.25,20.661571502685547,6.03050422668457,14.631067276000977,0.18576706815799912,1.9986340298942247,-1.8128669617362256,0.44358338445792517,10.427109865675233,-9.983526481217307,1.7915880710006915,2.841462312089197,-1.0498742410885056,16.926219441843003,
NGC0024,unknown,0.25,15.230283737182617,7.551593780517578,7.678689956665039,0.2742928674654494,0.5716936342457126,-0.2974007667802632,0.9007343051794185,14.81132464109241,-13.910590335912993,1.7915880710006915,1.172381090811818,0.6192069801888735,16.926219441843003,
NGC0055,unknown,0.25,15.472867965698242,3.0150744915008545,12.457793474197388,0.2456905542336258,0.16982362185900982,0.07586693237461598,0.7530307664259164,0.5012732881476034,0.25175747827831296,1.7915880710006915,1.202077851448737,0.5895102195519546,14.599489523482227,
NGC0100,unknown,0.25,15.28972053527832,4.679586887359619,10.610133647918701,0.2745033384413297,0.8872968161035519,-0.6127934776622223,0.901821186079241,0.010464488681194217,0.8913566973980468,1.7915880710006915,2.953921595428708,-1.1623335244280164,16.770128545852344,
NGC0247,unknown,0.25,14.843985557556152,4.630248069763184,10.213737487792969,0.25289923023270316,1.879993025907167,-1.627093795674464,0.7902566700149487,11.204778135479216,-10.414521465464269,1.7915880710006915,1.393413676217913,0.3981743947827785,15.755537721913054,
NGC0289,unknown,0.25,12.703573226928711,26.695493698120117,-13.991920471191406,0.1942616639017802,0.010090887355050067,0.18417077654673014,0.4874498312542951,9.183789547970386,-8.696339716716091,1.7915880710006915,0.5000001408490987,1.291587930151593,14.292185572000616,
NGC0300,unknown,0.25,9.919622421264648,3.078833818435669,6.8407886028289795,0.24881334874472452,0.6645354504815157,-0.41572210173679125,0.7691570075572141,4.593815311821863,-3.8246583042646485,1.7915880710006915,4.238574297245658,-2.4469862262449666,16.72622798135497,
NGC0801,unknown,0.25,42.20103073120117,19.464622497558594,22.736408233642578,0.2803869440811165,0.010000000272472831,0.27038694380864364,0.9322043710539328,1.1618818792007164e-08,0.932204359435114,1.7915880710006915,0.5000000650376776,1.291588005963014,13.326373153058405,
NGC0891,unknown,0.25,82.92892456054688,25.116966247558594,57.81195831298828,0.301230209938524,0.010000000064146844,0.29123020987437714,1.039839865475894,0.009104364858367619,1.0307355006175265,1.7915880710006915,4.473376649256515,-2.6817885782558237,16.33600074137832,
NGC1003,unknown,0.25,25.54629898071289,4.835995197296143,20.710303783416748,0.27719391612765326,0.2281643003044143,0.04902961582323895,0.9157154414962834,0.04410720790028988,0.8716082335959935,1.7915880710006915,4.941830859218959,-3.150242788218267,16.794517748350884,
NGC1090,unknown,0.25,46.0871467590332,12.617903709411621,33.46924304962158,0.2860177295849581,0.02529918171471026,0.26071854787024784,0.9612819822995149,1.9559881551333738e-08,0.9612819627396333,1.7915880710006915,0.826403587399198,0.9651844836014936,15.857972372406923,
NGC1705,unknown,0.25,27.643695831298828,7.575066566467285,20.068629264831543,0.25688809712274474,1.9556467266382433,-1.6987586295154986,0.8108553450417045,0.995577927146168,-0.18472258210446346,1.7915880710006915,4.9999995211030885,-3.208411450102397,17.389614289315276,
NGC2366,unknown,0.25,10.188607215881348,5.590329647064209,4.598277568817139,0.20883473489891835,1.0848951588366735,-0.8760604239377552,0.5627057778393569,0.8156618065434253,-0.2529560287040684,1.7915880710006915,1.855852402970004,-0.06426433196931258,17.262790436322863,
NGC2403,unknown,0.25,25.943876266479492,4.946294784545898,20.997581481933594,0.27820594724520664,0.3106262491716379,-0.03242030192643125,0.9209416124069977,3.1781924703758945e-06,0.9209384342145273,1.7915880710006915,3.4555164126562783,-1.6639283416555868,16.901830239344463,
NGC2683,unknown,0.25,42.56142807006836,6.172699451446533,36.388728618621826,0.30996402197709266,0.029138926471208387,0.2808250955058843,1.0849416351981147,2.936504703093716e-05,1.0849122701510838,1.7915880710006915,1.188054741835371,0.6035333291653204,16.51648083986752,
NGC2841,unknown,0.25,19.064502716064453,2.7839972972869873,16.280505418777466,0.30029858122650505,0.03499559717321167,0.2653029840532934,1.0350288959415677,5.36738652028321,-4.332357624341642,1.7915880710006915,4.221275192925453,-2.4296871219247613,15.804316126910134,
