ell_eff,Cl_uK2,template_F,Cl_plus_1sigma,Cl_minus_1sigma
1.130000000000000000e+02,-1.550649468262121043e-02,9.979264194554271841e-03,-1.547753460496243370e-02,-1.553545476027998716e-02
1.220000000000000000e+02,-1.494840171518736077e-02,9.515143999162326005e-03,-1.492078852610067945e-02,-1.497601490427404210e-02
1.310000000000000000e+02,-1.510160995925777065e-02,9.821586087100025314e-03,-1.507310746746383726e-02,-1.513011245105170405e-02
1.400000000000000000e+02,-1.389766023779659930e-02,8.828593484329667548e-03,-1.387203943570745543e-02,-1.392328103988574317e-02
1.490000000000000000e+02,-1.266098005585000047e-02,7.857757557940072551e-03,-1.263817664422913628e-02,-1.268378346747086466e-02
1.580000000000000000e+02,-1.231550218813120927e-02,7.828937953808479469e-03,-1.229278241173208802e-02,-1.233822196453033052e-02
1.670000000000000000e+02,-1.029382232485804953e-02,6.169520054372194633e-03,-1.027591822126797810e-02,-1.031172642844812096e-02
1.760000000000000000e+02,-8.751541192500851898e-03,5.028891816362788744e-03,-8.736947220971475608e-03,-8.766135164030228188e-03
1.850000000000000000e+02,-5.549254269585944706e-03,2.260598019999735322e-03,-5.542693956827595900e-03,-5.555814582344293512e-03
1.940000000000000000e+02,-3.013468022313202117e-03,1.834451437655450039e-04,-3.012935659855810189e-03,-3.014000384770594045e-03
2.030000000000000000e+02,-1.094632274544605913e-03,-1.260260400593649641e-03,-1.098289582173698261e-03,-1.090974966915513565e-03
2.120000000000000000e+02,3.532125833331829106e-04,-2.224849116444911536e-03,3.467560147991556466e-04,3.596691518672101746e-04
2.210000000000000000e+02,2.292984736362589041e-03,-3.681618918076794492e-03,2.282300584936303948e-03,2.303668887788874135e-03
2.300000000000000000e+02,3.146354530251352019e-03,-4.060414645135410408e-03,3.134571104022981260e-03,3.158137956479722779e-03
2.390000000000000000e+02,5.071579837115015865e-03,-5.527260812769821050e-03,5.055539586124820073e-03,5.087620088105211658e-03
2.480000000000000000e+02,5.154968635560478601e-03,-5.175639239292345595e-03,5.139948799289834058e-03,5.169988471831123145e-03
2.570000000000000000e+02,6.778759932012296853e-03,-6.394208028656166165e-03,6.760203778225196310e-03,6.797316085799397396e-03
2.660000000000000000e+02,7.646355225353501997e-03,-6.891898481761095895e-03,7.626354761255445952e-03,7.666355689451558042e-03
2.750000000000000000e+02,8.854631558276713013e-03,-7.770124152069137445e-03,8.832082461021120365e-03,8.877180655532305661e-03
2.840000000000000000e+02,7.972877573015168043e-03,-6.601645498291553588e-03,7.953719430432815846e-03,7.992035715597520240e-03
2.930000000000000000e+02,8.539264459130354798e-03,-6.927002768871329264e-03,8.519162121501239887e-03,8.559366796759469709e-03
3.020000000000000000e+02,8.039854094141162671e-03,-6.233519136835330259e-03,8.021764263591458360e-03,8.057943924690866982e-03
3.110000000000000000e+02,7.708699743252247355e-03,-5.755427874571247479e-03,7.691997345664856010e-03,7.725402140839638700e-03
3.200000000000000000e+02,6.897444077664986392e-03,-4.843525973475605248e-03,6.883388042510540927e-03,6.911500112819431857e-03
3.290000000000000000e+02,6.779670921078883097e-03,-4.669607298122362832e-03,6.766119602329008845e-03,6.793222239828757350e-03
3.380000000000000000e+02,5.807130424146541431e-03,-3.682791078448613854e-03,5.796442871081143589e-03,5.817817977211939273e-03
3.470000000000000000e+02,4.485498296321835214e-03,-2.385401881800086610e-03,4.478575799592866141e-03,4.492420793050804287e-03
3.560000000000000000e+02,3.947566778092179672e-03,-1.906294127302418824e-03,3.942034664211752082e-03,3.953098891972607262e-03
3.650000000000000000e+02,2.870496861190534842e-03,-9.182457148129994154e-04,2.867832088849370416e-03,2.873161633531699267e-03
3.740000000000000000e+02,2.082633417517877877e-03,-2.449177134620005112e-04,2.081922660104947639e-03,2.083344174930808115e-03
3.830000000000000000e+02,1.348172649497166031e-03,3.543350955680089117e-04,1.349200938926609040e-03,1.347144360067723022e-03
3.920000000000000000e+02,8.052911901326006072e-04,7.461977168869566831e-04,8.074566748225078935e-04,8.031257054426933209e-04
4.010000000000000000e+02,-2.123007400910510015e-05,1.410643145117186767e-03,-1.713635184332587376e-05,-2.532379617488432654e-05
4.100000000000000000e+02,-8.162648945060209339e-04,2.037075963555090054e-03,-8.103532484215757213e-04,-8.221765405904661464e-04
4.190000000000000000e+02,-1.252017874032374922e-03,2.301908476551614222e-03,-1.245337677281926295e-03,-1.258698070782823548e-03
4.280000000000000000e+02,-1.657828041825908918e-03,2.538281435887420646e-03,-1.650461884755606654e-03,-1.665194198896211182e-03
4.370000000000000000e+02,-2.033155936039053157e-03,2.748986650350282012e-03,-2.025178307095175118e-03,-2.041133564982931196e-03
4.460000000000000000e+02,-1.958546414435840925e-03,2.517384358947854627e-03,-1.951240901212541144e-03,-1.965851927659140706e-03
4.550000000000000000e+02,-2.256049375594361157e-03,2.667797479256077062e-03,-2.248307359683077329e-03,-2.263791391505644984e-03
4.640000000000000000e+02,-2.331409028702182990e-03,2.607692712729017294e-03,-2.323841438346967332e-03,-2.338976619057398648e-03
4.730000000000000000e+02,-2.112101579926675167e-03,2.265727207108064137e-03,-2.105526382137317375e-03,-2.118676777716032959e-03
4.820000000000000000e+02,-1.942918309907662108e-03,1.987356139273937020e-03,-1.937150952013637524e-03,-1.948685667801686693e-03
4.910000000000000000e+02,-1.849797421530122036e-03,1.798701959440979128e-03,-1.844577542848201742e-03,-1.855017300212042329e-03
5.000000000000000000e+02,-1.495524005685467100e-03,1.362305370535221716e-03,-1.491570560966847848e-03,-1.499477450404086351e-03
5.090000000000000000e+02,-1.141837201749091105e-03,9.392900882877809089e-04,-1.139111358102644920e-03,-1.144563045395537290e-03
5.180000000000000000e+02,-9.913387540302937440e-04,7.313327194812022742e-04,-9.892164079396733711e-04,-9.934611001209141170e-04
5.270000000000000000e+02,-5.202819897599401727e-04,2.135232764634061725e-04,-5.196623397990031163e-04,-5.209016397208772291e-04
5.360000000000000000e+02,-4.066522668863036070e-04,6.251410739132207692e-05,-4.064708493619725491e-04,-4.068336844106346648e-04
5.450000000000000000e+02,-3.027778645166125926e-05,-3.433034279740587421e-04,-3.127406170210289196e-05,-2.928151120121962655e-05
5.540000000000000000e+02,7.263280336846167167e-05,-4.691942308375742421e-04,7.127118981688130466e-05,7.399441692004203868e-05
5.630000000000000000e+02,2.291261670451865090e-04,-6.436552749054440335e-04,2.272582631212765149e-04,2.309940709690965030e-04
5.720000000000000000e+02,3.570538896709839899e-04,-7.859152326800572822e-04,3.547731437434385520e-04,3.593346355985294277e-04
5.810000000000000000e+02,4.931049921426747251e-04,-9.339187475260908849e-04,4.903947362632781089e-04,4.958152480220713414e-04
5.900000000000000000e+02,4.842248741061485240e-04,-9.357108401875551332e-04,4.815094175284202857e-04,4.869403306838767623e-04
5.990000000000000000e+02,4.946595007514406877e-04,-9.564533297417814181e-04,4.918838489432209851e-04,4.974351525596603903e-04
6.080000000000000000e+02,5.472795655315276569e-04,-1.019732130535305195e-03,5.443202770393393243e-04,5.502388540237159896e-04
6.170000000000000000e+02,3.942752971735899101e-04,-8.782421469830294786e-04,3.917266162003255297e-04,3.968239781468542904e-04
6.260000000000000000e+02,1.736106373561186877e-04,-6.702434921279348118e-04,1.716655737518394862e-04,1.755557009603978891e-04
6.350000000000000000e+02,1.173236993273419948e-04,-6.278690855484609767e-04,1.155016073251129339e-04,1.191457913295710557e-04
6.440000000000000000e+02,-7.613088815049663346e-05,-4.494829017066037701e-04,-7.743529892527286046e-05,-7.482647737572040646e-05
6.530000000000000000e+02,-2.262107564763694107e-04,-3.153729111234751309e-04,-2.271259766588949031e-04,-2.252955362938439184e-04
6.620000000000000000e+02,-4.285498537310050184e-04,-1.295129549454155250e-04,-4.289257036093040436e-04,-4.281740038527059931e-04
6.710000000000000000e+02,-7.940183807032880807e-04,2.194674375476127160e-04,-7.933814806362050019e-04,-7.946552807703711595e-04
6.800000000000000000e+02,-9.062012932089855534e-04,3.157294723478972854e-04,-9.052850382767482296e-04,-9.071175481412228772e-04
6.890000000000000000e+02,-1.067959872734267068e-03,4.627544620401067036e-04,-1.066616947554979841e-03,-1.069302797913554296e-03
6.980000000000000000e+02,-1.213199789660400962e-03,5.950793553370124040e-04,-1.211472854286438361e-03,-1.214926725034363563e-03
7.070000000000000000e+02,-1.254663919394369926e-03,6.260593395929656092e-04,-1.252847079320779404e-03,-1.256480759467960449e-03
7.160000000000000000e+02,-1.394589527929435092e-03,7.584967819637921087e-04,-1.392388351040903640e-03,-1.396790704817966544e-03
7.250000000000000000e+02,-1.462177898926195034e-03,8.220862839327201929e-04,-1.459792183691007838e-03,-1.464563614161382230e-03
7.340000000000000000e+02,-1.487066199921537003e-03,8.468660405857428210e-04,-1.484608573204396166e-03,-1.489523826638677840e-03
7.430000000000000000e+02,-1.484589260828215931e-03,8.484639223245647429e-04,-1.482126997017763981e-03,-1.487051524638667880e-03
7.520000000000000000e+02,-1.455985348694258932e-03,8.282919052779942658e-04,-1.453581624588620421e-03,-1.458389072799897443e-03
7.610000000000000000e+02,-1.372873266520910091e-03,7.580175562960922431e-04,-1.370673480357414206e-03,-1.375073052684405977e-03
7.700000000000000000e+02,-1.238601936691208086e-03,6.409119372054400757e-04,-1.236741994002844847e-03,-1.240461879379571326e-03
7.790000000000000000e+02,-1.127680209335754939e-03,5.512834121667309351e-04,-1.126080370899063855e-03,-1.129280047772446022e-03
7.880000000000000000e+02,-1.053903302244609029e-03,5.026115936178434957e-04,-1.052444710659137476e-03,-1.055361893830080583e-03
7.970000000000000000e+02,-8.804122362410417161e-04,3.576186142032683002e-04,-8.793744179572847083e-04,-8.814500545247987238e-04
8.060000000000000000e+02,-7.439582238685107192e-04,2.525477836856101057e-04,-7.432253237983755092e-04,-7.446911239386459292e-04
8.150000000000000000e+02,-6.115981803977046764e-04,1.538768929957300981e-04,-6.111516257535777423e-04,-6.120447350418316106e-04
8.240000000000000000e+02,-4.619819724800182056e-04,3.962413990531388165e-05,-4.618669822215734568e-04,-4.620969627384629544e-04
8.330000000000000000e+02,-2.524095934821962098e-04,-1.335744238945148319e-04,-2.527972298463403915e-04,-2.520219571180520282e-04
8.420000000000000000e+02,-1.581509173892687128e-04,-1.911248878422490015e-04,-1.587055666586463900e-04,-1.575962681198910355e-04
8.510000000000000000e+02,2.613763661796204859e-05,-3.390385544769748075e-04,2.515373813852000740e-05,2.712153509740408979e-05
8.600000000000000000e+02,1.165648237245246971e-04,-3.940648332531344195e-04,1.154212375892031044e-04,1.177084098598462898e-04
8.690000000000000000e+02,2.313795170491430111e-04,-4.750487959373215271e-04,2.300009134012347546e-04,2.327581206970512676e-04
8.780000000000000000e+02,3.365823071689809896e-04,-5.485272482147386273e-04,3.349904671899450585e-04,3.381741471480169208e-04
8.870000000000000000e+02,3.924770321578253019e-04,-5.752676275774514522e-04,3.908075909200319962e-04,3.941464733956186075e-04
8.960000000000000000e+02,4.301828617919237208e-04,-5.867699114210641687e-04,4.284800406348427846e-04,4.318856829490046569e-04
9.050000000000000000e+02,4.430869751173887238e-04,-5.767122713630408199e-04,4.414133414867091191e-04,4.447606087480683286e-04
9.140000000000000000e+02,5.074834604304051533e-04,-6.215859027287418213e-04,5.056796023839924947e-04,5.092873184768178119e-04
9.230000000000000000e+02,4.177210276121040848e-04,-5.158418115538712613e-04,4.162240415988070047e-04,4.192180136254011649e-04
9.320000000000000000e+02,3.932060487528797198e-04,-4.788957855983237135e-04,3.918162810434571873e-04,3.945958164623022523e-04
9.410000000000000000e+02,3.554874993801640992e-04,-4.322179069209265267e-04,3.542331920579093658e-04,3.567418067024188326e-04
9.500000000000000000e+02,2.872534623722022211e-04,-3.583361536622334427e-04,2.862135617707461921e-04,2.882933629736582500e-04
9.590000000000000000e+02,2.304769732907151875e-04,-2.989914144489283260e-04,2.296092926267967666e-04,2.313446539546336084e-04
9.680000000000000000e+02,1.400171205229945094e-04,-2.087492945130698459e-04,1.394113247786938313e-04,1.406229162672951874e-04
9.770000000000000000e+02,6.455479733225580807e-05,-1.359480524265705109e-04,6.416027263794204399e-05,6.494932202656957215e-05
9.860000000000000000e+02,-1.914238260861424998e-06,-7.420445958742010546e-05,-2.129581483606434266e-06,-1.698895038116415943e-06
9.950000000000000000e+02,-9.357417719556972255e-05,1.106785781963126733e-05,-9.354205799161601897e-05,-9.360629639952342614e-05
1.004000000000000000e+03,-2.326078583739291095e-04,1.424639740781388764e-04,-2.321944243098092052e-04,-2.330212924380490138e-04
1.013000000000000000e+03,-2.766132585564045742e-04,1.779915267573761728e-04,-2.760967226338151260e-04,-2.771297944789940224e-04
1.022000000000000000e+03,-2.925333103812880939e-04,1.849888651789864213e-04,-2.919964680052223455e-04,-2.930701527573538424e-04
1.031000000000000000e+03,-3.227128263754129871e-04,2.061714274180094617e-04,-3.221145116667689851e-04,-3.233111410840569890e-04
1.040000000000000000e+03,-3.433559537093678758e-04,2.180800762498261950e-04,-3.427230797999394614e-04,-3.439888276187962903e-04
1.049000000000000000e+03,-4.193855289054918153e-04,2.859331327101957937e-04,-4.185557437061959447e-04,-4.202153141047876858e-04
1.058000000000000000e+03,-4.617059186616098081e-04,3.208834912559558879e-04,-4.607747066358511821e-04,-4.626371306873684340e-04
1.067000000000000000e+03,-4.464203043658636198e-04,2.992322313454918873e-04,-4.455519248452068505e-04,-4.472886838865203891e-04
1.076000000000000000e+03,-4.269757260614424248e-04,2.745716899640465464e-04,-4.261789120569991368e-04,-4.277725400658857128e-04
1.085000000000000000e+03,-3.911276890998706011e-04,2.347499858200591553e-04,-3.904464386903007964e-04,-3.918089395094404058e-04
1.094000000000000000e+03,-3.999770335002104005e-04,2.409094505807056203e-04,-3.992779081677677870e-04,-4.006761588326530140e-04
1.103000000000000000e+03,-2.906620804216363267e-04,1.301818748420124916e-04,-2.902842893208408049e-04,-2.910398715224318486e-04
1.112000000000000000e+03,-2.841994516791018972e-04,1.235336932188434644e-04,-2.838409537699027843e-04,-2.845579495883010100e-04
1.121000000000000000e+03,-2.426511198516236934e-04,8.293852161872378452e-05,-2.424104301594625255e-04,-2.428918095437848613e-04
1.130000000000000000e+03,-2.113279927132970953e-04,5.358706384635960967e-05,-2.111724816956267491e-04,-2.114835037309674415e-04
1.139000000000000000e+03,-2.307412801506725090e-04,7.584529855690831136e-05,-2.305211751716441145e-04,-2.309613851297009034e-04
1.148000000000000000e+03,-1.127641203420552972e-04,-3.857674000734455041e-05,-1.128760710194453919e-04,-1.126521696646652025e-04
1.157000000000000000e+03,-7.350686764686506437e-05,-7.374242872239375381e-05,-7.372087004432765882e-05,-7.329286524940246993e-05
1.166000000000000000e+03,-9.836538701301538248e-05,-4.443330302388552458e-05,-9.849433358473856333e-05,-9.823644044129220163e-05
1.175000000000000000e+03,-6.185401326500351046e-05,-7.630948482252738422e-05,-6.207546532434146831e-05,-6.163256120566555261e-05
1.184000000000000000e+03,-2.594293825834574944e-05,-1.075663004320809394e-04,-2.625509838891732235e-05,-2.563077812777417652e-05
1.193000000000000000e+03,-9.874675891233220763e-06,-1.191126249542799435e-04,-1.022034374825809273e-05,-9.529008034208348799e-06
1.202000000000000000e+03,3.463234403800644877e-06,-1.281937457955331563e-04,3.091212903895475238e-06,3.835255903705814940e-06
1.211000000000000000e+03,2.704008867424288065e-05,-1.478898625429949612e-04,2.661090854425613949e-05,2.746926880422962181e-05
1.220000000000000000e+03,4.760148017240747826e-05,-1.650331335976606886e-04,4.712254983525220525e-05,4.808041050956275128e-05
1.229000000000000000e+03,3.304674126952373190e-06,-1.178416458418594156e-04,2.962694683530025688e-06,3.646653570374720692e-06
1.238000000000000000e+03,-6.991039196039846071e-06,-1.052093933075155590e-04,-7.296359522390264980e-06,-6.685718869689427163e-06
1.247000000000000000e+03,2.627584461554168923e-05,-1.367069923301821391e-04,2.587911745838913596e-05,2.667257177269424250e-05
1.256000000000000000e+03,-2.019126476716096157e-05,-8.902275520221058418e-05,-2.044961105941175652e-05,-1.993291847491016663e-05
1.265000000000000000e+03,-4.168611379727465689e-05,-6.682574018992314601e-05,-4.188004378928363323e-05,-4.149218380526568055e-05
1.274000000000000000e+03,-2.393992197721120989e-05,-8.432833805620792826e-05,-2.418464495190467500e-05,-2.369519900251774479e-05
1.283000000000000000e+03,-9.700722562369174179e-05,-1.140358408739425397e-05,-9.704031911378488201e-05,-9.697413213359860158e-05
1.292000000000000000e+03,-1.046427874369146966e-04,-4.211901107727814074e-06,-1.046550104806975748e-04,-1.046305643931318185e-04
1.301000000000000000e+03,-1.161134622937607042e-04,6.606862863839201147e-06,-1.160942890102512813e-04,-1.161326355772701271e-04
1.310000000000000000e+03,-1.670560738463827927e-04,5.678744574673540418e-05,-1.668912752393104948e-04,-1.672208724534550905e-04
1.319000000000000000e+03,-1.635769124993820928e-04,5.253483070586831933e-05,-1.634244550889586906e-04,-1.637293699098054951e-04
1.328000000000000000e+03,-1.880393946295225887e-04,7.630822846913841244e-05,-1.878179462161540215e-04,-1.882608430428911559e-04
1.337000000000000000e+03,-1.776156289761711134e-04,6.536934713785018012e-05,-1.774259254737176159e-04,-1.778053324786246108e-04
1.346000000000000000e+03,-1.980144858679996065e-04,8.550755201012602449e-05,-1.977663407845197611e-04,-1.982626309514794519e-04
1.355000000000000000e+03,-2.241521900070656958e-04,1.117080456638350536e-04,-2.238280104268417078e-04,-2.244763695872896837e-04
1.364000000000000000e+03,-2.098682877889369045e-04,9.786594658945834606e-05,-2.095842783311126516e-04,-2.101522972467611574e-04
1.373000000000000000e+03,-1.878509867331449928e-04,7.671044101224677042e-05,-1.876283710887805673e-04,-1.880736023775094184e-04
1.382000000000000000e+03,-1.564775355692836099e-04,4.664439638360392800e-05,-1.563421723485811142e-04,-1.566128987899861056e-04
1.391000000000000000e+03,-2.155804118794331131e-04,1.075106307334783371e-04,-2.152684133037380623e-04,-2.158924104551281640e-04
1.400000000000000000e+03,-1.965248668452986979e-04,9.066990492605171746e-05,-1.962617404827954250e-04,-1.967879932078019708e-04
1.409000000000000000e+03,-1.727892937941505900e-04,6.958240391289068180e-05,-1.725873638941384069e-04,-1.729912236941627730e-04
1.418000000000000000e+03,-1.639354381546290966e-04,6.377947417865604391e-05,-1.637503485038051558e-04,-1.641205278054530374e-04
1.427000000000000000e+03,-1.179809289642943967e-04,2.123811256729461283e-05,-1.179192954232553375e-04,-1.180425625053334559e-04
1.436000000000000000e+03,-1.225303885880931073e-04,2.951434778099218533e-05,-1.224447372026681144e-04,-1.226160399735181001e-04
1.445000000000000000e+03,-1.136714004864588997e-04,2.464165854024072747e-05,-1.135998897687292436e-04,-1.137429112041885557e-04
1.454000000000000000e+03,-7.725088264564109949e-05,-7.590044162076719234e-06,-7.727290914620085608e-05,-7.722885614508134290e-05
1.463000000000000000e+03,-6.376766506645117156e-05,-1.673920322760429080e-05,-6.381624265854278228e-05,-6.371908747435956085e-05
1.472000000000000000e+03,-2.736669724443611929e-05,-4.871588613024510595e-05,-2.750807198089393030e-05,-2.722532250797830828e-05
1.481000000000000000e+03,7.929120982459274936e-06,-7.954754101523669541e-05,7.698272001968000289e-06,8.159969962950549584e-06
1.490000000000000000e+03,-1.387306979478483925e-05,-5.328484851919268017e-05,-1.402770377591483391e-05,-1.371843581365484458e-05
1.499000000000000000e+03,-5.484190111948345884e-06,-5.725175506391937949e-05,-5.650336156428971581e-06,-5.318044067467720188e-06
1.512000000000000000e+03,2.054204342879482903e-05,-7.891924685349242124e-05,2.031301777388768137e-05,2.077106908370197669e-05
1.529000000000000000e+03,2.518863541806885961e-05,-7.928374639923826679e-05,2.495855197624019108e-05,2.541871885989752813e-05
1.546000000000000000e+03,2.630771997893283058e-05,-7.619884111757818006e-05,2.608658901043136167e-05,2.652885094743429948e-05
1.563000000000000000e+03,-1.064528676379956936e-06,-4.468989734777443405e-05,-1.194219891335518417e-06,-9.348374614243953496e-07
1.580000000000000000e+03,-4.700731881474811598e-06,-3.696134955902414930e-05,-4.807994654835059127e-06,-4.593469108114564069e-06
1.597000000000000000e+03,-2.440193260367196044e-05,-1.317762503639125513e-05,-2.444017440556957589e-05,-2.436369080177434499e-05
1.614000000000000000e+03,-2.288022572185279059e-05,-1.058138842499591208e-05,-2.291093317929166528e-05,-2.284951826441391590e-05
1.631000000000000000e+03,-5.988300784590047259e-05,3.062944108736741732e-05,-5.979412043143366893e-05,-5.997189526036727624e-05
1.648000000000000000e+03,-5.257834465251016878e-05,2.768556570025418461e-05,-5.249800043904160278e-05,-5.265868886597873478e-05
1.665000000000000000e+03,-5.775238744558010029e-05,3.744190588854711462e-05,-5.764373008556987086e-05,-5.786104480559032973e-05
1.682000000000000000e+03,-6.642625816889085114e-05,5.099251214238579417e-05,-6.627827660603520055e-05,-6.657423973174650172e-05
1.699000000000000000e+03,-5.679376398279236960e-05,4.660610912585396338e-05,-5.665851187268242269e-05,-5.692901609290231652e-05
1.716000000000000000e+03,-4.728456649331061787e-05,4.278697210539747400e-05,-4.716039761564603150e-05,-4.740873537097520425e-05
1.733000000000000000e+03,-5.899785421655406338e-05,6.070625438770923252e-05,-5.882168312746706743e-05,-5.917402530564105933e-05
1.750000000000000000e+03,-4.558710290328751706e-05,5.408434608540507748e-05,-4.543014875995376772e-05,-4.574405704662126639e-05
1.767000000000000000e+03,-2.646523534004674116e-05,4.239370015869974777e-05,-2.634220774754059529e-05,-2.658826293255288703e-05
1.784000000000000000e+03,-2.331096777943471107e-05,4.736285212150989393e-05,-2.317351958196855498e-05,-2.344841597690086715e-05
1.801000000000000000e+03,-1.565742714912192989e-05,4.856290588298175316e-05,-1.551649636521959907e-05,-1.579835793302426070e-05
1.818000000000000000e+03,-1.854449943873452955e-06,4.436785644438125207e-05,-1.725693299783011648e-06,-1.983206587963894049e-06
1.835000000000000000e+03,-9.168411610466574272e-06,6.205270931142580610e-05,-8.988333075059423387e-06,-9.348490145873725158e-06
1.852000000000000000e+03,3.323568793182387810e-06,6.068626126211198264e-05,3.499681861712089464e-06,3.147455724652686156e-06
1.869000000000000000e+03,-8.609086432888224364e-06,8.447283888432881012e-05,-8.363944113128575275e-06,-8.854228752647873453e-06
1.886000000000000000e+03,2.931518401306771992e-06,8.546977601832397267e-05,3.179553857900815121e-06,2.683482944712728863e-06
1.903000000000000000e+03,-1.926067898940946166e-05,1.208198001389918706e-04,-1.891005686672306166e-05,-1.961130111209586166e-05
1.920000000000000000e+03,-1.493138879926152017e-05,1.301872048052602133e-04,-1.455358223077756862e-05,-1.530919536774547171e-05
1.937000000000000000e+03,-2.213392154726814891e-05,1.515268822293592817e-04,-2.169418669395610418e-05,-2.257365640058019363e-05
1.954000000000000000e+03,-9.641928467427440770e-06,1.534987712904092665e-04,-9.196471142074455561e-06,-1.008738579278042598e-05
1.971000000000000000e+03,-4.534707168976479284e-05,2.038678095878870638e-04,-4.475544213845863138e-05,-4.593870124107095429e-05
1.988000000000000000e+03,-4.423697659227720163e-05,2.174847611954827242e-04,-4.360583030222722100e-05,-4.486812288232718227e-05
3.200000000000000000e+01,3.829155930080919068e-04,-1.950211716477849631e-04,3.823496366243429585e-04,3.834815493918408550e-04
3.700000000000000000e+01,2.902169839867694938e-04,-8.790277736565388963e-05,2.899618878985908981e-04,2.904720800749480895e-04
4.200000000000000000e+01,2.432009649547352053e-04,-2.683891577046223186e-05,2.431230777408247739e-04,2.432788521686456368e-04
4.700000000000000000e+01,3.934804659080199892e-04,-1.635817997745155669e-04,3.930057473784096304e-04,3.939551844376303481e-04
5.200000000000000000e+01,3.350515432223938805e-04,-9.225646785054224860e-05,3.347838126140656738e-04,3.353192738307220872e-04
5.700000000000000000e+01,3.668128725600420127e-04,-1.118757924973775046e-04,3.664882061742548523e-04,3.671375389458291730e-04
6.200000000000000000e+01,4.768025867478864087e-04,-2.105731010155609652e-04,4.761914982708834784e-04,4.774136752248893389e-04
6.700000000000000000e+01,4.570177185227802742e-04,-1.804178105807713317e-04,4.564941414630310649e-04,4.575412955825294836e-04
7.200000000000000000e+01,4.267250359402387184e-04,-1.407230062079361708e-04,4.263166542090102498e-04,4.271334176714671870e-04
7.700000000000000000e+01,4.690897353540641069e-04,-1.746715994336171048e-04,4.685828339447256608e-04,4.695966367634025530e-04
8.200000000000000000e+01,4.822373749365797195e-04,-1.803765806571792354e-04,4.817139175271138978e-04,4.827608323460455412e-04
8.700000000000000000e+01,4.018019458040798819e-04,-9.342836400205907239e-05,4.015308143234133740e-04,4.020730772847463897e-04
9.200000000000000000e+01,5.795031253482447889e-04,-2.654723695423975459e-04,5.787327178023254871e-04,5.802735328941640907e-04
9.700000000000000000e+01,3.798730290083039782e-04,-6.093713884617918582e-05,3.796961878866657574e-04,3.800498701299421991e-04
1.040000000000000000e+02,4.780246302254382044e-04,-1.548052454662224276e-04,4.775753814789089483e-04,4.784738789719674605e-04
1.130000000000000000e+02,4.508629803586519050e-04,-1.238280274608409277e-04,4.505036282840213730e-04,4.512223324332824371e-04
1.220000000000000000e+02,4.655725232699186949e-04,-1.350174188655029633e-04,4.651806992977899641e-04,4.659643472420474256e-04
1.310000000000000000e+02,4.021128328379708849e-04,-6.814699214426685626e-05,4.019150685392977487e-04,4.023105971366440210e-04
1.400000000000000000e+02,3.490710354709880775e-04,-1.161044725720816306e-05,3.490373416587323513e-04,3.491047292832438038e-04
1.490000000000000000e+02,2.827521695864853093e-04,5.848147281629125773e-05,2.829218843030556377e-04,2.825824548699149810e-04
1.580000000000000000e+02,2.699727054468822212e-04,7.550062972568809087e-05,2.701918101882253486e-04,2.697536007055390938e-04
1.670000000000000000e+02,1.915773606985458053e-04,1.587777369073515199e-04,1.920381377159366160e-04,1.911165836811549946e-04
1.760000000000000000e+02,1.947540498599992123e-04,1.612806830732834568e-04,1.952220904906112019e-04,1.942860092293872227e-04
1.850000000000000000e+02,1.525148769999868975e-04,2.101272468435053011e-04,1.531246715968804639e-04,1.519050824030933312e-04
1.940000000000000000e+02,1.317992050745814920e-04,2.384763850513101709e-04,1.324912695891815610e-04,1.311071405599814230e-04
2.030000000000000000e+02,1.053045178405046011e-04,2.736926450745817718e-04,1.060987808343955816e-04,1.045102548466136206e-04
2.120000000000000000e+02,1.221186648069779129e-04,2.667102977219574654e-04,1.228926648518547922e-04,1.213446647621010472e-04
2.210000000000000000e+02,1.119553641286111012e-04,2.877954405899426000e-04,1.127905537925819783e-04,1.111201744646402240e-04
2.300000000000000000e+02,1.464281519115903098e-04,2.652710813774200767e-04,1.471979753141523914e-04,1.456583285090282283e-04
2.390000000000000000e+02,1.950583271470968897e-04,2.295096531485373720e-04,1.957243699784158087e-04,1.943922843157779707e-04
2.480000000000000000e+02,2.146727560017316016e-04,2.235371641859487430e-04,2.153214665186833649e-04,2.140240454847798382e-04
2.570000000000000000e+02,2.969663380366983126e-04,1.554741105753598045e-04,2.974175278467294488e-04,2.965151482266671764e-04
2.660000000000000000e+02,3.415455759097240002e-04,1.254966476346389571e-04,3.419097703623970243e-04,3.411813814570509762e-04
2.750000000000000000e+02,4.397937555618119097e-04,4.197737092061210431e-05,4.399155749563155005e-04,4.396719361673083189e-04
2.840000000000000000e+02,4.521679231913294903e-04,4.419530254507186015e-05,4.522961790796300118e-04,4.520396673030289687e-04
2.930000000000000000e+02,5.991173197891912520e-04,-8.857477638492445866e-05,5.988602735428241296e-04,5.993743660355583744e-04
3.020000000000000000e+02,6.393367840258870789e-04,-1.153074438672431305e-04,6.390021589008350409e-04,6.396714091509391169e-04
3.110000000000000000e+02,7.096635815355693995e-04,-1.731149231708446019e-04,7.091611976402059951e-04,7.101659654309328039e-04
3.200000000000000000e+02,7.730695218374021007e-04,-2.252307216793251153e-04,7.724158965736742811e-04,7.737231471011299204e-04
3.290000000000000000e+02,8.785897904450539614e-04,-3.209303266837368980e-04,8.776584425016966534e-04,8.795211383884112694e-04
