cluster,theta_E_obs,theta_E_pred,error,chi2,R_500,ell0,A_c
MACS0416,30.0,26.864144489367057,-3.1358555106329433,4.370484348251999,1200,214.5305079283423,15.91531961784079
MACS0717,55.0,55.60030300447526,0.6003030044752578,0.04004041079800237,1800,251.29049723129233,16.438530248936488
A2744,26.0,24.969407679090338,-1.030592320909662,0.2655301329794909,1430,229.71765049530626,16.108436306300355
RXJ1347,32.0,32.73235597798391,0.7323559779839073,0.1340863196221913,1500,234.040085157778,16.508747409147027
A370,38.0,36.56322033949194,-1.4367796605080585,0.516083948212413,1300,221.3342053087289,16.81722777360555
CL0024,24.0,26.905779246948544,2.905779246948544,1.3509684851194959,1180,213.128674902829,16.40022591776111
