cluster_id,team,version,zs,thetaE_crit_arcsec,thetaE_GR_arcsec,thetaE_GE_arcsec
macs0416,cats,v4.1,2.0,38.99382305389472,0.1925621438031085,0.1925621438031085
macs0416,williams,v4,2.0,39.340968384035804,0.1925621438031085,0.1925621438031085
macs0416,caminha,v4,2.0,38.026316474654244,0.1925621438031085,0.1925621438031085
macs0717,cats,v4.1,2.0,81.14495981652983,0.16052770569082353,0.16052770569082353
macs0717,williams,v4,2.0,82.28698306539866,0.16052770569082353,0.16052770569082353
macs1149,cats,v4.1,2.0,0.9732800021664479,0.16111550609534606,0.16111550609534606
macs1149,williams,v4,2.0,41.889775312874235,0.16111550609534606,0.16111550609534606
