complexity,loss,equation,score,sympy_format,lambda_format
1,1.8955698,2.181877,0.0,2.18187700000000,PySRFunction(X=>2.18187700000000)
3,1.232754,sqrt(exp(x1)),0.21513439422923555,sqrt(exp(x1)),PySRFunction(X=>sqrt(exp(x1)))
4,0.5803855,sqrt(1.2343674 / x0),0.7533134319494516,1.11102088189197*sqrt(1/x0),PySRFunction(X=>1.11102088189197*sqrt(1/x0))
5,0.20678501,(0.22837378 / x0) - x2,1.0320128834136115,-x2 + 0.22837378/x0,PySRFunction(X=>-x2 + 0.22837378/x0)
7,0.0943201,exp(abs(x1 * (x1 + -1.7450405))),0.39249266903238206,exp(Abs(x1*(x1 - 1.7450405))),PySRFunction(X=>exp(Abs(x1*(x1 - 1.7450405))))
8,0.057171553,abs((x1 + -1.6829578) * (x1 * 3.11434)),0.500637866945334,3.11434*Abs(x1*(x1 - 1.6829578)),PySRFunction(X=>3.11434*Abs(x1*(x1 - 1.6829578)))
10,0.045462966,abs(((x1 + -1.6287851) * 2.7163358) * x1) + 0.33257803,0.11457919451847855,2.7163358*Abs(x1*(x1 - 1.6287851)) + 0.33257803,PySRFunction(X=>2.7163358*Abs(x1*(x1 - 1.6287851)) + 0.33257803)
11,0.034367837,abs((exp(x1) * (x1 + -1.6979505)) * 0.5884326) + 0.7275609,0.2797769043756211,0.5884326*exp(re(x1))*Abs(x1 - 1.6979505) + 0.7275609,PySRFunction(X=>0.5884326*exp(re(x1))*Abs(x1 - 1.6979505) + 0.7275609)
12,0.02333839,x0 + abs(abs((exp(x1) * 0.8613501) + -2.3251843) + -1.9142575),0.38702151190335243,x0 + Abs(Abs(exp(x1)*0.8613501 - 2.3251843) - 1.9142575),PySRFunction(X=>x0 + Abs(Abs(exp(x1)*0.8613501 - 2.3251843) - 1.9142575))
13,0.023180967,(abs(x1 + ((exp(x1) * -0.45908657) + 0.7969879)) + 0.19771384) * 2.5798547,0.006768090148927374,(Abs(x1 + exp(x1)*(-0.45908657) + 0.7969879) + 0.19771384)*2.5798547,PySRFunction(X=>(Abs(x1 + exp(x1)*(-0.45908657) + 0.7969879) + 0.19771384)*2.5798547)
14,0.023128763,(x2 * -0.5303733) + abs(abs((exp(x1) * 0.85049975) + -2.3149335) + -1.8361182),0.002254559554241043,x2*(-0.5303733) + Abs(Abs(exp(x1)*0.85049975 - 2.3149335) - 1.8361182),PySRFunction(X=>x2*(-0.5303733) + Abs(Abs(exp(x1)*0.85049975 - 2.3149335) - 1.8361182))
15,0.019330606,x0 + abs((abs((sqrt(x1) * exp(x1)) + -2.6814294) + -3.6508362) * -0.49121636),0.1793873515230165,x0 + Abs(0.49121636*Abs(sqrt(x1)*exp(x1) - 2.6814294) - 1.79335046912023),PySRFunction(X=>x0 + Abs(0.49121636*Abs(sqrt(x1)*exp(x1) - 2.6814294) - 1.79335046912023))
16,0.008068825,abs(abs(exp(x1 * 0.85842687) + -2.4304008) + -1.9630072) + abs(log(x0) + 1.0392334),0.8736817722719519,Abs(log(x0) + 1.0392334) + Abs(Abs(exp(0.85842687*x1) - 2.4304008) - 1.9630072),PySRFunction(X=>Abs(log(x0) + 1.0392334) + Abs(Abs(exp(0.85842687*x1) - 2.4304008) - 1.9630072))
18,0.007018017,abs(abs(exp(x1 * 0.87416726) + -2.4302797) + -2.055896) + abs((log(x0) + 1.0092887) / 1.1452428),0.06976358559452052,Abs(0.873177286074185*log(x0) + 0.881287967931342) + Abs(Abs(exp(0.87416726*x1) - 2.4302797) - 2.055896),PySRFunction(X=>Abs(0.873177286074185*log(x0) + 0.881287967931342) + Abs(Abs(exp(0.87416726*x1) - 2.4302797) - 2.055896))
20,0.006996351,abs(abs(exp(x1 * 0.8747628) + -2.4318352) + -2.0650704) + (abs((log(x0) + 1.0078055) / 1.138366) + -0.010324668),0.0015459860381219614,Abs(0.878452097128691*log(x0) + 0.885308854972829) + Abs(Abs(exp(0.8747628*x1) - 2.4318352) - 2.0650704) - 0.010324668,PySRFunction(X=>Abs(0.878452097128691*log(x0) + 0.885308854972829) + Abs(Abs(exp(0.8747628*x1) - 2.4318352) - 2.0650704) - 0.010324668)
