gal_id,Vflat_obs_kms
F563-1,0.2
F563-1,0.2
F563-1,0.2
F563-1,0.2
F563-1,0.2
F563-1,0.2
F563-1,0.2
F563-V1,0.2
F563-V1,0.2
F563-V1,0.2
F563-V1,0.2
F563-V1,0.2
F563-V1,0.2
F563-V2,0.2
F563-V2,0.2
F563-V2,0.2
F563-V2,0.2
F563-V2,0.2
F563-V2,0.2
F563-V2,0.2
F563-V2,0.2
F563-V2,0.2
F563-V2,0.2
F565-V2,0.2
F565-V2,0.2
F565-V2,0.2
F565-V2,0.2
F565-V2,0.2
F565-V2,0.2
F565-V2,0.2
F567-2,0.2
F567-2,0.2
F567-2,0.2
F567-2,0.2
F567-2,0.2
F568-1,0.2
F568-1,0.2
F568-1,0.2
F568-1,0.2
F568-1,0.2
F568-1,0.2
F568-1,0.2
F568-1,0.2
F568-1,0.2
F568-1,0.2
F568-1,0.2
F568-1,0.2
F568-3,0.2
F568-3,0.2
F568-3,0.2
F568-3,0.2
F568-3,0.2
F568-3,0.2
F568-3,0.2
F568-3,0.2
F568-3,0.2
F568-3,0.2
F568-3,0.2
F568-3,0.2
F568-3,0.2
F568-3,0.2
F568-3,0.2
F568-3,0.2
F568-3,0.2
F568-3,0.2
F568-V1,0.2
F568-V1,0.2
F568-V1,0.2
F568-V1,0.2
F568-V1,0.2
F568-V1,0.2
F568-V1,0.2
F568-V1,0.2
F568-V1,0.2
F568-V1,0.2
F568-V1,0.2
F568-V1,0.2
F568-V1,0.2
F568-V1,0.2
F568-V1,0.2
F571-8,0.2
F571-8,0.2
F571-8,0.2
F571-8,0.2
F571-8,0.2
F571-8,0.2
F571-8,0.2
F571-8,0.2
F571-8,0.2
F571-8,0.2
F571-8,0.2
F571-8,0.2
F571-8,0.2
F571-V1,0.2
F571-V1,0.2
F571-V1,0.2
F571-V1,0.2
F571-V1,0.2
F571-V1,0.2
F571-V1,0.2
F574-1,0.2
F574-1,0.2
F574-1,0.2
F574-1,0.2
F574-1,0.2
F574-1,0.2
F574-1,0.2
F574-1,0.2
F574-1,0.2
F574-1,0.2
F574-1,0.2
F574-1,0.2
F574-1,0.2
F574-1,0.2
F574-2,0.2
F574-2,0.2
F574-2,0.2
F574-2,0.2
F574-2,0.2
F579-V1,0.2
F579-V1,0.2
F579-V1,0.2
F579-V1,0.2
F579-V1,0.2
F579-V1,0.2
F579-V1,0.2
F579-V1,0.2
F579-V1,0.2
F579-V1,0.2
F579-V1,0.2
F579-V1,0.2
F579-V1,0.2
F579-V1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-1,0.2
F583-4,0.2
F583-4,0.2
F583-4,0.2
F583-4,0.2
F583-4,0.2
F583-4,0.2
F583-4,0.2
F583-4,0.2
F583-4,0.2
F583-4,0.2
F583-4,0.2
F583-4,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC2574,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
IC4202,0.2
KK98-251,0.2
KK98-251,0.2
KK98-251,0.2
KK98-251,0.2
KK98-251,0.2
KK98-251,0.2
KK98-251,0.2
KK98-251,0.2
KK98-251,0.2
KK98-251,0.2
KK98-251,0.2
KK98-251,0.2
KK98-251,0.2
KK98-251,0.2
KK98-251,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0024,0.2
NGC0055,0.2
NGC0055,0.2
NGC0055,0.2
NGC0055,0.2
NGC0055,0.2
NGC0055,0.2
NGC0055,0.2
NGC0055,0.2
NGC0055,0.2
NGC0055,0.2
NGC0055,0.2
NGC0055,0.2
NGC0055,0.2
NGC0055,0.2
NGC0055,0.2
NGC0055,0.2
NGC0055,0.2
NGC0055,0.2
NGC0055,0.2
NGC0055,0.2
NGC0055,0.2
NGC0100,0.2
NGC0100,0.2
NGC0100,0.2
NGC0100,0.2
NGC0100,0.2
NGC0100,0.2
NGC0100,0.2
NGC0100,0.2
NGC0100,0.2
NGC0100,0.2
NGC0100,0.2
NGC0100,0.2
NGC0100,0.2
NGC0100,0.2
NGC0100,0.2
NGC0100,0.2
NGC0100,0.2
NGC0100,0.2
NGC0100,0.2
NGC0100,0.2
NGC0100,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0247,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0289,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0300,0.2
NGC0801,0.2
NGC0801,0.2
NGC0801,0.2
NGC0801,0.2
NGC0801,0.2
NGC0801,0.2
NGC0801,0.2
NGC0801,0.2
NGC0801,0.2
NGC0801,0.2
NGC0801,0.2
NGC0801,0.2
NGC0801,0.2
NGC0891,0.2
NGC0891,0.2
NGC0891,0.2
NGC0891,0.2
NGC0891,0.2
NGC0891,0.2
NGC0891,0.2
NGC0891,0.2
NGC0891,0.2
NGC0891,0.2
NGC0891,0.2
NGC0891,0.2
NGC0891,0.2
NGC0891,0.2
NGC0891,0.2
NGC0891,0.2
NGC0891,0.2
NGC0891,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1003,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1090,0.2
NGC1705,0.2
NGC1705,0.2
NGC1705,0.2
NGC1705,0.2
NGC1705,0.2
NGC1705,0.2
NGC1705,0.2
NGC1705,0.2
NGC1705,0.2
NGC1705,0.2
NGC1705,0.2
NGC1705,0.2
NGC1705,0.2
NGC1705,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2366,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2403,0.2
NGC2683,0.2
NGC2683,0.2
NGC2683,0.2
NGC2683,0.2
NGC2683,0.2
NGC2683,0.2
NGC2683,0.2
NGC2683,0.2
NGC2683,0.2
NGC2683,0.2
NGC2683,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,0.2
NGC2841,1.3
NGC2841,1.3
NGC2841,1.3
NGC2841,1.3
NGC2841,1.3
NGC2841,1.3
NGC2841,1.3
NGC2841,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2903,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2915,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2955,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2976,1.3
NGC2998,1.3
NGC2998,1.3
NGC2998,1.3
NGC2998,1.3
NGC2998,1.3
NGC2998,1.3
NGC2998,1.3
NGC2998,1.3
NGC2998,1.3
NGC2998,1.3
NGC2998,1.3
NGC2998,1.3
NGC2998,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3109,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3198,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3521,1.3
NGC3726,1.3
NGC3726,1.3
NGC3726,1.3
NGC3726,1.3
NGC3726,1.3
NGC3726,1.3
NGC3726,1.3
NGC3726,1.3
NGC3726,1.3
NGC3726,1.3
NGC3726,1.3
NGC3726,1.3
NGC3741,1.3
NGC3741,1.3
NGC3741,1.3
NGC3741,1.3
NGC3741,1.3
NGC3741,1.3
NGC3741,1.3
NGC3741,1.3
NGC3741,1.3
NGC3741,1.3
NGC3741,1.3
NGC3741,1.3
NGC3741,1.3
NGC3741,1.3
NGC3741,1.3
NGC3741,1.3
NGC3741,1.3
NGC3741,1.3
NGC3741,1.3
NGC3741,1.3
NGC3741,1.3
NGC3769,1.3
NGC3769,1.3
NGC3769,1.3
NGC3769,1.3
NGC3769,1.3
NGC3769,1.3
NGC3769,1.3
NGC3769,1.3
NGC3769,1.3
NGC3769,1.3
NGC3769,1.3
NGC3769,1.3
NGC3877,1.3
NGC3877,1.3
NGC3877,1.3
NGC3877,1.3
NGC3877,1.3
NGC3877,1.3
NGC3877,1.3
NGC3877,1.3
NGC3877,1.3
NGC3877,1.3
NGC3877,1.3
NGC3877,1.3
NGC3877,1.3
NGC3893,1.3
NGC3893,1.3
NGC3893,1.3
NGC3893,1.3
NGC3893,1.3
NGC3893,1.3
NGC3893,1.3
NGC3893,1.3
NGC3893,1.3
NGC3893,1.3
NGC3917,1.3
NGC3917,1.3
NGC3917,1.3
NGC3917,1.3
NGC3917,1.3
NGC3917,1.3
NGC3917,1.3
NGC3917,1.3
NGC3917,1.3
NGC3917,1.3
NGC3917,1.3
NGC3917,1.3
NGC3917,1.3
NGC3917,1.3
NGC3917,1.3
NGC3917,1.3
NGC3917,1.3
NGC3949,1.3
NGC3949,1.3
NGC3949,1.3
NGC3949,1.3
NGC3949,1.3
NGC3949,1.3
NGC3949,1.3
NGC3953,1.3
NGC3953,1.3
NGC3953,1.3
NGC3953,1.3
NGC3953,1.3
NGC3953,1.3
NGC3953,1.3
NGC3953,1.3
NGC3972,1.3
NGC3972,1.3
NGC3972,1.3
NGC3972,1.3
NGC3972,1.3
NGC3972,1.3
NGC3972,1.3
NGC3972,1.3
NGC3972,1.3
NGC3972,1.3
NGC3992,1.3
NGC3992,1.3
NGC3992,1.3
NGC3992,1.3
NGC3992,1.3
NGC3992,1.3
NGC3992,1.3
NGC3992,1.3
NGC3992,1.3
NGC4010,1.3
NGC4010,1.3
NGC4010,1.3
NGC4010,1.3
NGC4010,1.3
NGC4010,1.3
NGC4010,1.3
NGC4010,1.3
NGC4010,1.3
NGC4010,1.3
NGC4010,1.3
NGC4010,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4013,1.3
NGC4051,1.3
NGC4051,1.3
NGC4051,1.3
NGC4051,1.3
NGC4051,1.3
NGC4051,1.3
NGC4051,1.3
NGC4068,1.3
NGC4068,1.3
NGC4068,1.3
NGC4068,1.3
NGC4068,1.3
NGC4068,1.3
NGC4085,1.3
NGC4085,1.3
NGC4085,1.3
NGC4085,1.3
NGC4085,1.3
NGC4085,1.3
NGC4085,1.3
NGC4088,1.3
NGC4088,1.3
NGC4088,1.3
NGC4088,1.3
NGC4088,1.3
NGC4088,1.3
NGC4088,1.3
NGC4088,1.3
NGC4088,1.3
NGC4088,1.3
NGC4088,1.3
NGC4088,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4100,1.3
NGC4138,1.3
NGC4138,1.3
NGC4138,1.3
NGC4138,1.3
NGC4138,1.3
NGC4138,1.3
NGC4138,1.3
NGC4157,1.3
NGC4157,1.3
NGC4157,1.3
NGC4157,1.3
NGC4157,1.3
NGC4157,1.3
NGC4157,1.3
NGC4157,1.3
NGC4157,1.3
NGC4157,1.3
NGC4157,1.3
NGC4157,1.3
NGC4157,1.3
NGC4157,1.3
NGC4157,1.3
NGC4157,1.3
NGC4157,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4183,1.3
NGC4214,1.3
NGC4214,1.3
NGC4214,1.3
NGC4214,1.3
NGC4214,1.3
NGC4214,1.3
NGC4214,1.3
NGC4214,1.3
NGC4214,1.3
NGC4214,1.3
NGC4214,1.3
NGC4214,1.3
NGC4214,1.3
NGC4214,1.3
NGC4217,1.3
NGC4217,1.3
NGC4217,1.3
NGC4217,1.3
NGC4217,1.3
NGC4217,1.3
NGC4217,1.3
NGC4217,1.3
NGC4217,1.3
NGC4217,1.3
NGC4217,1.3
NGC4217,1.3
NGC4217,1.3
NGC4217,1.3
NGC4217,1.3
NGC4217,1.3
NGC4217,1.3
NGC4217,1.3
NGC4217,1.3
NGC4389,1.3
NGC4389,1.3
NGC4389,1.3
NGC4389,1.3
NGC4389,1.3
NGC4389,1.3
NGC4559,1.3
NGC4559,1.3
NGC4559,1.3
NGC4559,1.3
NGC4559,1.3
NGC4559,1.3
NGC4559,1.3
NGC4559,1.3
NGC4559,1.3
