cluster,theta_E_obs,theta_E_pred,error,chi2,q_plane,q_LOS,kappa_ext
MACS0416,30.0,32.51975385554959,2.519753855549588,2.8218486633586735,0.8853511476539804,1.0883165961432533,-0.007404388712960891
MACS0717,55.0,41.40448096077944,-13.595519039220562,20.537570882867644,1.0692537124380397,1.3010045867556617,0.03736145488738671
A2744,26.0,24.969407679090338,-1.030592320909662,0.2655301329794909,0.916550247647911,0.8937850471986086,0.013993678391089809
RXJ1347,32.0,32.73235597798391,0.7323559779839073,0.1340863196221913,0.906415616663724,1.0612959459933842,0.009943303027507287
A370,38.0,39.488277966651296,1.488277966651296,0.553742826504929,1.0353386941935632,1.260636807457992,-0.004923796427457225
CL0024,24.0,26.905779246948544,2.905779246948544,1.3509684851194959,0.8765064697756174,0.9524407102920996,-0.013100961595685731
