cluster,theta_E_obs,theta_E_pred,error,chi2,R_500,ell0,A_c
MACS0416,30.0,32.51975385554959,2.519753855549588,2.8218486633586735,1200,214.9336903674869,16.466095319658617
A2744,26.0,24.969407679090338,-1.030592320909662,0.2655301329794909,1430,230.29610835858986,16.50971890173756
RXJ1347,32.0,32.73235597798391,0.7323559779839073,0.1340863196221913,1500,234.67018709644523,16.472023506951594
A370,38.0,39.488277966651296,1.488277966651296,0.553742826504929,1300,221.81469763854355,15.855632338416038
CL0024,24.0,21.24140466864359,-2.7585953313564104,1.2175757123490214,1180,213.51617896895226,16.328323483223976
