R_kpc,g_phi_R,g_N_R,g_tot_R
0.0,36.357880066470635,0.0,36.357880066470635
4.724409448818897,450.284066718774,119.342299564882,569.626366283656
9.448818897637794,553.6803000993024,223.2767450440996,776.957045143402
14.173228346456693,692.7676874179026,377.31107859576656,1070.078766013669
18.89763779527559,693.0626740958458,504.55787623513334,1197.620550330979
23.622047244094485,777.3920062900593,602.7501186385044,1380.1421249285636
28.346456692913385,795.7133426492711,651.5773938156304,1447.2907364649016
33.07086614173228,862.4297219544828,677.7368495786727,1540.1665715331555
37.79527559055118,923.4922003394968,703.691073189142,1627.183273528639
42.519685039370074,972.3303783692783,730.5125493327686,1702.8429277020468
47.24409448818897,1006.5513436261097,755.7261512662504,1762.2774948923602
51.96850393700787,1031.6478063093102,778.8789236666614,1810.5267299759716
56.69291338582677,1054.5086074192225,794.6403983949265,1849.149005814149
61.41732283464567,1090.5650489785505,802.9065043099065,1893.471553288457
66.14173228346456,1120.470108799221,805.5909371474933,1926.0610459467143
70.86614173228345,1160.3499119226472,798.9404424856514,1959.2903544082985
75.59055118110236,1185.0744200975835,791.0100841642791,1976.0845042618625
80.31496062992126,1210.1272691502738,783.7485836508957,1993.8758528011695
85.03937007874015,1234.1779371999976,780.2597701877232,2014.4377073877208
89.76377952755905,1265.7576737965933,783.1455325939585,2048.9032063905515
94.48818897637794,1271.4236342901954,785.4817554874393,2056.905389777635
99.21259842519684,1279.618174306713,779.5619302082501,2059.180104514963
103.93700787401573,1295.6367150291492,768.6792049938311,2064.31592002298
108.66141732283464,1320.8271161146483,756.6532640320904,2077.4803801467388
113.38582677165354,1325.948114180598,746.9992408851803,2072.947355065778
118.11023622047243,1350.346359326877,716.4010752990196,2066.747434625897
122.83464566929133,1365.3678096063309,662.3530651803064,2027.7208747866373
127.55905511811022,1369.328629076313,614.1984527597904,1983.5270818361034
132.28346456692913,1379.7317874659125,571.1105510993459,1950.8423385652584
137.00787401574803,1386.7387025420842,532.4027016193664,1919.1414041614507
141.7322834645669,1390.74857577329,497.5007467354303,1888.2493225087203
146.4566929133858,1398.2225362764534,465.92161504879004,1864.1441513252435
151.1811023622047,1413.0530468130307,437.25651568543674,1850.3095624984676
155.90551181102362,1424.2535459511155,411.1576419301076,1835.4111878812232
160.62992125984252,1424.632091763664,387.32757098779166,1811.9596627514557
165.3543307086614,1443.3521225736229,365.51075270358143,1808.8628752772042
170.0787401574803,1445.6511749242056,345.48662967738215,1791.1378046015877
