R_kpc,g_phi_R,g_N_R,g_tot_R
0.0,6108.475223660269,0.0,6108.475223660269
7.086614173228346,5302.832587009606,0.0,5302.832587009606
14.173228346456693,3679.0041067997713,1623.190322260737,5302.194429060508
21.259842519685037,3950.5367467445767,1503.9423014033339,5454.47904814791
28.346456692913385,3642.5036489037834,1331.3543172729544,4973.857966176738
35.43307086614173,3806.4792087933074,1171.567753483296,4978.046962276603
42.519685039370074,4120.538176166889,1106.068786823236,5226.606962990125
49.60629921259842,4359.696366956567,1060.7317383405461,5420.428105297113
56.69291338582677,4316.4983860053935,1038.499203111838,5354.997589117232
63.77952755905512,4903.07809083102,1034.1000848226404,5937.17817565366
70.86614173228347,4792.285261267766,1021.8751379821839,5814.16039924995
77.95275590551181,5021.61517964528,1018.8311479133492,6040.446327558629
85.03937007874015,5299.946458823627,1005.4453625149665,6305.391821338593
92.1259842519685,5061.170387151662,998.902358337314,6060.072745488976
99.21259842519684,4907.623158000117,983.9023720196782,5891.525530019795
106.2992125984252,5304.430611918952,976.4177486092793,6280.848360528232
113.38582677165354,5277.599395651411,963.2285127819886,6240.8279084334
120.47244094488188,5400.794308774686,949.5655705185603,6350.359879293246
127.55905511811024,5608.337114250476,933.5119710193427,6541.849085269819
134.64566929133858,5712.461743073736,923.1159738617781,6635.577716935514
141.73228346456693,5500.284784548393,913.4321870048855,6413.716971553278
148.81889763779526,5463.294672952291,904.0508995333602,6367.345572485651
155.90551181102362,5503.839607020594,894.856765407548,6398.696372428141
162.99212598425197,5596.415848994664,885.7196890639162,6482.13553805858
170.0787401574803,5626.658133711688,878.0845806223768,6504.742714334065
177.16535433070865,5714.424641104648,870.6290898226358,6585.053730927284
184.251968503937,5752.243668735263,868.256473753926,6620.500142489189
191.33858267716536,5694.447628573929,863.8808026607961,6558.328431234725
198.4251968503937,5723.732928373896,858.6549091809336,6582.38783755483
205.51181102362204,5772.4632313097145,852.0829874625249,6624.54621877224
212.5984251968504,5583.163586058305,844.298493733529,6427.462079791833
219.68503937007873,5590.73584002844,835.7100116326596,6426.445851661099
226.77165354330708,5692.998151323173,829.1218539265051,6522.120005249679
233.85826771653544,5839.971559900403,822.662376211897,6662.6339361123
240.94488188976376,5840.639803110742,815.7666593778868,6656.406462488629
248.03149606299212,5891.073512645576,808.4756450243297,6699.549157669905
255.11811023622047,5755.635943376284,801.0867757096761,6556.722719085959
262.20472440944883,5788.582135747029,793.7723598486369,6582.354495595666
269.29133858267716,5784.0483575946855,786.8327839737235,6570.881141568409
276.3779527559055,5737.0293334580565,781.441632405672,6518.470965863728
283.46456692913387,5790.065776953923,775.6931028676605,6565.758879821584
290.5511811023622,5801.528943443279,770.2858754949417,6571.814818938221
297.6377952755905,5728.669965112822,764.5080208762682,6493.17798598909
304.7244094488189,5798.878625645547,757.8765365544153,6556.755162199962
311.81102362204723,5865.229448166793,751.0261865550964,6616.25563472189
318.89763779527556,5942.220894865903,742.1441153057986,6684.365010171701
325.98425196850394,5927.308092349652,732.8604341598864,6660.168526509538
333.07086614173227,5815.150382365868,724.005860051321,6539.156242417189
340.1574803149606,5980.214524177811,715.4159168558405,6695.630441033652
347.244094488189,6065.400097505733,708.1956296669669,6773.5957271727
354.3307086614173,6179.071813653675,702.2736506474902,6881.3454643011655
361.4173228346457,6398.283363833221,696.6832901575148,7094.966653990736
368.503937007874,6495.369534938812,691.812983958791,7187.182518897603
375.59055118110234,6547.090338843688,686.652908737718,7233.743247581406
382.6771653543307,6678.111755700007,680.6734686215905,7358.7852243215975
