R_kpc,g_phi_R,g_N_R,g_tot_R
0.0,7494.017355887057,0.0,7494.017355887057
7.086614173228346,6448.3902933220015,0.0,6448.3902933220015
14.173228346456693,4991.875839680351,1623.190322260737,6615.0661619410885
21.259842519685037,5471.238992028887,1503.9423014033339,6975.181293432221
28.346456692913385,5062.570826768407,1331.3543172729544,6393.925144041361
35.43307086614173,4396.324870759608,1171.567753483296,5567.892624242903
42.519685039370074,4390.0988106561545,1106.068786823236,5496.167597479391
49.60629921259842,4411.009541174942,1060.7317383405461,5471.741279515488
56.69291338582677,4306.586456346559,1038.499203111838,5345.0856594583975
63.77952755905512,4981.19203509139,1034.1000848226404,6015.29211991403
70.86614173228347,4919.725533764134,1021.8751379821839,5941.600671746318
77.95275590551181,5197.534730920679,1018.8311479133492,6216.365878834028
85.03937007874015,5453.894195486773,1005.4453625149665,6459.3395580017395
92.1259842519685,5213.6384904071865,998.902358337314,6212.5408487445
99.21259842519684,5027.747390165473,983.9023720196782,6011.649762185151
106.2992125984252,5465.073241478647,976.4177486092793,6441.490990087927
113.38582677165354,5480.264109501341,963.2285127819886,6443.49262228333
120.47244094488188,5587.67973176147,949.5655705185603,6537.24530228003
127.55905511811024,5813.732751975425,933.5119710193427,6747.244722994768
134.64566929133858,5922.695740372046,923.1159738617781,6845.811714233824
141.73228346456693,5689.697320790877,913.4321870048855,6603.129507795762
148.81889763779526,5621.04185182504,904.0508995333602,6525.0927513584
155.90551181102362,5671.372734768174,894.856765407548,6566.229500175722
162.99212598425197,5833.524001514971,885.7196890639162,6719.243690578887
170.0787401574803,5857.452905398119,878.0845806223768,6735.537486020496
177.16535433070865,5971.241298427798,870.6290898226358,6841.870388250434
184.251968503937,6020.6427698687385,868.256473753926,6888.8992436226645
191.33858267716536,5965.96776419398,863.8808026607961,6829.8485668547755
198.4251968503937,6014.5811326551075,858.6549091809336,6873.236041836041
205.51181102362204,6009.345267776834,852.0829874625249,6861.428255239359
212.5984251968504,5772.390693483692,844.298493733529,6616.689187217221
219.68503937007873,5826.729444144713,835.7100116326596,6662.439455777372
226.77165354330708,5988.96094108511,829.1218539265051,6818.0827950116145
233.85826771653544,6151.315889611894,822.662376211897,6973.978265823791
240.94488188976376,6141.699752443918,815.7666593778868,6957.466411821805
248.03149606299212,6255.9004009083255,808.4756450243297,7064.376045932655
255.11811023622047,6088.932564977348,801.0867757096761,6890.019340687024
262.20472440944883,6139.50147958278,793.7723598486369,6933.273839431417
269.29133858267716,6078.811754744831,786.8327839737235,6865.644538718554
276.3779527559055,5982.476878980321,781.441632405672,6763.918511385993
283.46456692913387,6181.581371886086,775.6931028676605,6957.274474753747
290.5511811023622,6206.880529526227,770.2858754949417,6977.166405021169
297.6377952755905,6125.0403853348,764.5080208762682,6889.548406211068
304.7244094488189,6175.57915517214,757.8765365544153,6933.455691726555
311.81102362204723,6215.916676047504,751.0261865550964,6966.9428626026
318.89763779527556,6338.468775858507,742.1441153057986,7080.612891164305
325.98425196850394,6272.787169813322,732.8604341598864,7005.647603973209
333.07086614173227,6070.014166108493,724.005860051321,6794.020026159814
340.1574803149606,6147.593510058598,715.4159168558405,6863.009426914439
347.244094488189,6136.100943388892,708.1956296669669,6844.296573055859
354.3307086614173,6196.2571039073455,702.2736506474902,6898.530754554836
361.4173228346457,6305.305312286619,696.6832901575148,7001.988602444133
368.503937007874,6301.953696803389,691.812983958791,6993.76668076218
375.59055118110234,6155.086701959414,686.652908737718,6841.739610697132
382.6771653543307,6133.296668279049,680.6734686215905,6813.97013690064
389.76377952755905,6113.076366047455,674.664634608648,6787.741000656103
396.8503937007874,5977.3369224313465,668.30394800089,6645.640870432237
403.93700787401576,5948.68074929305,661.9704038690126,6610.651153162063
411.0236220472441,6067.442576081513,657.2884341707953,6724.731010252308
418.1102362204724,6068.143676400127,652.7923528157941,6720.936029215922
425.1968503937008,6073.963183450917,648.4758128096512,6722.438996260568
432.2834645669291,6080.949261776028,644.1892618854516,6725.13852366148
439.37007874015745,5972.018791049411,638.5892282250423,6610.608019274454
446.45669291338584,5959.049557040024,632.0222008660024,6591.0717579060265
453.54330708661416,6003.531678831611,625.7106253047634,6629.2423041363745
460.6299212598425,6067.068945842822,619.7251549490886,6686.794100791911
467.7165354330709,6168.085186328792,613.8245869303595,6781.909773259151
474.8031496062992,6366.245429976753,608.0358481612367,6974.28127813799
481.8897637795275,6606.854389120417,602.3129554242119,7209.167344544629
488.9763779527559,6816.343632069196,596.5884720043157,7412.932104073512
496.06299212598424,7048.026457891185,590.9429233762324,7638.969381267417
503.14960629921256,7251.122881976916,586.0687136406932,7837.191595617609
510.23622047244095,7415.8736690243795,581.2917289538436,7997.165397978223
517.3228346456693,7584.976866658465,577.926756843421,8162.903623501886
524.4094488188977,7836.743062892529,574.9365747030843,8411.679637595615
531.496062992126,8053.629356722895,570.7579867241011,8624.387343446997
538.5826771653543,8200.975935452909,565.8895306675083,8766.865466120416
545.6692913385826,8411.689119018267,560.4596516793117,8972.148770697579
552.755905511811,8581.01038220309,554.3944056973136,9135.404787900405
559.8425196850394,8750.43914066719,549.3015066742298,9299.74064734142
566.9291338582677,8909.861782362912,546.2327246166046,9456.094506979516
