gal_id,r_kpc,g_obs,g_bar,g_mod
D631-7,5.39,594.352504638219,97.40022263450832,738.6328970373653
D631-7,5.84,584.0,83.57277397260275,756.0691881635526
D631-7,6.29,544.0779014308426,72.15379968203494,770.532881543337
D631-7,6.74,493.95994065281906,62.735014836795244,781.6242057268524
D631-7,7.19,456.6467315716272,54.80212795549373,789.0896786451169
DDO064,0.1,395.641,38.416,200.08790864062
DDO064,0.3,644.0333333333334,132.72033333333331,306.77973080903587
DDO064,0.49,496.65306122448976,190.83448979591836,377.36684335657867
DDO064,0.69,490.66666666666663,289.8065217391304,490.2216182579564
DDO064,0.89,568.8202247191011,262.16011235955057,477.2362355880777
DDO064,1.09,644.2660550458716,269.7146788990825,500.22877282910696
DDO064,1.29,965.9612403100773,299.9842635658916,546.7037876758702
DDO064,1.48,1108.277027027027,352.6081081081082,615.4168634185258
DDO064,1.68,1162.8809523809525,374.97738095238105,655.4257496021983
DDO064,1.88,1140.2606382978722,378.5091489361702,677.2807906463219
DDO064,2.08,1035.076923076923,360.8363461538462,678.565422240612
DDO064,2.27,944.3568281938324,334.4237004405287,670.6945131333193
DDO064,2.37,908.42194092827,325.01274261603373,671.2298176425953
DDO064,2.98,738.1241610738253,264.32651006711416,673.3250139836207
DDO154,0.49,388.6530612244899,337.80346938775523,524.3358229484155
DDO154,0.99,471.2727272727273,270.0546464646465,492.7530277506789
DDO154,1.48,564.331081081081,193.14824324324323,455.9569985536607
DDO154,1.97,597.2030456852791,157.66192893401012,464.8893111483433
DDO154,2.47,590.7854251012146,130.27744939271255,486.5573164228173
DDO154,2.96,595.9459459459459,117.00864864864866,523.907522828012
DDO154,3.46,574.9017341040462,109.77367052023122,569.4150065265743
DDO154,3.95,542.706329113924,96.49139240506332,607.1777449016121
DDO154,4.44,506.0270270270269,80.78704954954955,640.1323688963299
DDO154,4.94,470.2914979757085,67.630971659919,672.5217251838494
DDO154,5.43,413.76795580110496,56.71103130755065,700.9351463745088
DDO154,5.92,349.7043918918919,47.93871621621623,725.4333328719543
DDO161,0.6,426.6666666666667,341.7008333333333,535.7725766434155
DDO161,0.73,377.4794520547946,367.3189041095889,570.6038766432922
DDO161,0.85,407.0117647058824,376.07400000000007,588.1556082976565
DDO161,0.98,408.16326530612247,406.8670408163263,628.7944717163253
DDO161,1.07,427.9999999999999,422.51757009345795,651.4531066282718
DDO161,1.54,542.3441558441558,477.40389610389616,745.4302530760066
DDO161,2.02,535.8465346534653,481.28415841584155,793.2628142298014
DDO161,2.49,497.6064257028113,454.3505622489961,812.6560479383321
DDO161,2.96,477.6216216216217,411.64814189189195,818.5470160712554
DDO161,3.43,480.5714285714286,363.7894169096209,820.2667043142851
DDO161,3.9,467.5102564102565,328.68833333333333,834.2465888311893
DDO161,4.37,473.74141876430207,296.0166819221968,848.6198520046584
DDO161,4.86,492.0185185185185,266.4642798353909,864.4060674115492
DDO161,5.34,496.6760299625468,241.24198501872664,878.678657603676
DDO161,5.81,483.4767641996558,219.05130808950085,889.6293004244725
DDO161,6.28,481.68789808917194,203.02229299363057,900.8851183917797
DDO161,6.75,491.52000000000004,189.45140740740746,908.736963439434
DDO161,7.22,493.6412742382272,179.17927977839332,914.321636840544
DDO161,7.69,475.9752925877763,171.89628088426522,917.8356344880908
DDO161,8.16,468.0441176470588,165.93225490196087,918.2337683931705
DDO161,8.64,457.917824074074,158.63084490740738,913.5458549354192
DDO161,9.11,435.6750823271131,152.71092206366632,907.0456609821729
DDO161,9.58,434.2640918580376,144.51962421711903,895.7729877884502
DDO161,10.05,428.1950248756218,136.2770945273632,882.4783185979977
DDO161,10.52,433.1036121673004,125.24800380228136,864.8798023048336
DDO161,10.99,406.0272975432211,114.49281164695182,846.4160632425297
DDO161,11.46,389.3752181500872,103.97281849912738,827.3575091112235
DDO161,11.94,371.4874371859296,94.42804857621441,808.493862634096
DDO161,12.41,359.5680902497985,85.90185334407737,790.4568328366411
DDO161,12.9,340.7511627906976,78.69889147286823,773.0982624877474
DDO161,13.37,326.792071802543,71.65925205684368,756.2096181954649
DDO168,0.41,548.7804878048781,431.52804878048784,612.7241372570331
DDO168,0.82,667.7560975609756,594.0999999999999,803.9561554934745
DDO168,1.24,687.6129032258065,509.61306451612904,752.2101331805611
DDO168,1.64,799.0487804878051,404.7073780487805,681.5717438078075
DDO168,2.06,939.8058252427185,373.4330582524271,689.2394968995236
DDO168,2.47,1098.9514170040486,324.7521457489878,681.0320127790926
DDO168,2.89,968.3079584775086,282.1323875432525,681.6975610073654
DDO168,3.3,910.0121212121211,246.2435454545455,688.9919308764213
DDO168,3.71,815.3638814016173,218.75288409703504,704.6290061417609
DDO168,4.12,656.3106796116505,190.55449029126214,718.4787492735027
DDO170,1.87,410.3155080213903,217.22914438502673,515.0691041702823
DDO170,3.36,535.047619047619,183.68077380952386,632.7681734764362
DDO170,4.86,567.1296296296296,169.0435596707819,766.9853472469404
DDO170,6.35,486.82834645669294,153.2505511811024,854.6712985361529
DDO170,7.85,437.4471337579618,137.04811464968157,885.6179725806536
DDO170,9.34,372.6980728051392,114.01157387580304,867.1162335022206
DDO170,10.83,332.409972299169,89.9571006463527,824.6118794297405
DDO170,12.33,313.77453365774534,68.55718572587185,774.7508291246639
ESO079-G014,0.41,2688.3902439024396,2056.064878048781,2237.2609665253262
ESO079-G014,0.98,2592.0,2331.8450000000007,2553.7724308999996
ESO079-G014,1.78,1632.1404494382023,2191.4216853932585,2480.949064164679
ESO079-G014,2.69,1698.795539033457,2145.105167286246,2523.8800810826756
ESO079-G014,3.36,1986.574404761905,2036.5346726190476,2485.62207228596
ESO079-G014,4.39,2369.9316628701595,1738.6562642369024,2293.1938469202155
ESO079-G014,5.65,2381.592920353982,1521.5261769911504,2181.4687784057883
ESO079-G014,6.34,2748.2649842271294,1475.86190851735,2176.782354077161
ESO079-G014,6.89,2724.0928882438316,1487.253671988389,2211.824874763059
ESO079-G014,8.34,2843.6450839328536,1588.679736211031,2342.3836841328684
ESO079-G014,10.04,2646.314741035857,1708.758097609562,2455.0840840117694
ESO079-G014,11.65,2480.68669527897,1608.9090643776822,2328.664782923423
ESO079-G014,13.36,2292.2904191616767,1421.9146781437125,2106.6750228123005
ESO079-G014,15.06,2080.2788844621514,1199.7846281540503,1849.2381772482374
ESO079-G014,16.67,1900.6598680263946,1024.1471505698864,1641.933947405838
ESO116-G012,0.25,1747.2399999999998,1201.3155999999997,1372.207344778849
ESO116-G012,0.83,1927.710843373494,1472.5320481927713,1683.1280743843317
ESO116-G012,1.38,1921.9202898550727,1909.9968115942033,2164.254573792113
ESO116-G012,1.85,2492.1135135135137,2073.3475675675677,2369.3289541030285
ESO116-G012,2.68,2400.0149253731347,1423.9894402985076,1801.7324485763831
ESO116-G012,3.19,2175.2006269592475,1338.1414733542322,1769.2678048696603
ESO116-G012,3.68,2270.0978260869565,1263.819483695652,1746.5640373739666
ESO116-G012,4.13,2519.128329297821,1185.4911622276027,1714.4189149101235
ESO116-G012,5.23,2108.0305927342256,921.553977055449,1550.420920960226
ESO116-G012,6.05,1963.801652892562,719.8357851239671,1405.0866032224044
ESO116-G012,6.81,1712.775330396476,576.176798825257,1297.7876123218464
ESO116-G012,7.56,1571.5608465608466,504.8309656084657,1248.255547692944
ESO116-G012,8.32,1454.326923076923,452.38717548076926,1205.9614101041961
ESO116-G012,9.09,1355.4455445544554,403.5628712871287,1157.9772784360803
ESO116-G012,9.86,1272.210953346856,333.24373225152135,1081.693838098162
ESO444-G084,0.26,1288.0384615384617,346.63153846153847,518.1530169445637
ESO444-G084,0.77,1618.298701298701,457.3332467532466,663.5192637177911
ESO444-G084,1.29,1771.1937984496121,373.6543410852713,620.3738651952498
ESO444-G084,1.81,1540.2430939226517,303.1693370165746,595.4529268832299
ESO444-G084,2.32,1450.0,238.96831896551728,580.1970583621822
ESO444-G084,3.39,1174.5162241887906,118.52890855457227,570.7844126092776
ESO444-G084,4.44,885.4256756756757,63.415180180180165,622.7604995269606
ESO563-G021,0.45,793.7999999999998,9443.858,9627.706801110766
ESO563-G021,1.34,2536.4850746268653,10776.737985074627,11027.626819724323
ESO563-G021,2.23,2462.2466367713,8475.672825112106,8808.000014902016
ESO563-G021,3.12,4538.782051282051,6848.907820512821,7272.645292773765
ESO563-G021,4.01,4957.85536159601,6214.408877805488,6731.215818834339
ESO563-G021,4.9,7760.204081632653,6306.555938775509,6907.98955613253
ESO563-G021,5.79,8899.65457685665,6852.617633851468,7521.90334810617
ESO563-G021,6.69,9045.739910313901,7095.267100149476,7812.13641081735
ESO563-G021,7.58,9475.461741424802,6897.206134564644,7641.040262987603
ESO563-G021,8.47,9455.6080283353,6900.578229043683,7654.972616156798
ESO563-G021,10.23,8277.712609970675,6655.8830498533725,7399.725390075165
ESO563-G021,12.06,7968.49087893864,6272.5541625207325,6984.221093740555
ESO563-G021,13.44,7150.297619047619,5749.482172619051,6432.562571739025
ESO563-G021,15.18,6330.698287220026,5248.664993412383,5895.6850684580795
ESO563-G021,16.83,5858.348187759953,4783.500968508617,5398.26599382765
ESO563-G021,18.56,5414.2780172413795,4146.580226293106,4730.206604901097
ESO563-G021,20.3,5012.857142857143,3703.4659950738915,4258.546516900933
ESO563-G021,21.94,4609.1157702825885,3448.4641932543295,3978.986873827143
ESO563-G021,23.68,4243.623310810811,3175.6378589527026,3682.332683676932
ESO563-G021,25.41,3954.7028728846913,2773.247729240457,3258.26530738867
ESO563-G021,27.06,3597.339246119734,2444.071877309682,2910.068247259613
ESO563-G021,28.8,3380.0,2129.342003472222,2576.828744933268
ESO563-G021,30.53,3168.0641991483785,1857.7801801506714,2288.2648278763645
ESO563-G021,32.18,2986.3269111249224,1655.1108576755748,2070.5408090277315
ESO563-G021,33.91,2889.0887643762903,1483.6583338248304,1884.394251394815
ESO563-G021,35.65,2872.3702664796633,1329.5821178120625,1716.5514637643064
ESO563-G021,37.3,2762.4932975871316,1208.5177319034854,1583.278704150698
ESO563-G021,39.03,2623.6228542147064,1093.5791570586728,1456.340576921183
ESO563-G021,40.76,2434.3719332679098,994.2073626104027,1345.713815190427
ESO563-G021,42.41,2295.3077104456497,914.8303749115773,1256.234309949718
F561-1,1.61,340.09937888198755,525.2647204968944,799.4592599608408
F561-1,3.23,510.3281733746131,471.8208359133127,907.1725590193889
F561-1,4.84,427.7376033057851,366.862417355372,963.0454666168957
F561-1,6.45,375.293023255814,368.2734418604651,1074.5516835469955
F561-1,8.06,315.15632754342425,375.7607071960298,1127.0467925146636
F561-1,9.66,262.95652173913044,341.66265010351975,1092.1817823256672
F563-1,1.07,456.4579439252337,316.6452336448598,545.5807701796736
F563-1,1.78,1024.3202247191011,346.61853932584273,636.1459180972627
F563-1,2.49,1474.8433734939758,318.29919678714856,676.6046824764846
F563-1,2.97,1985.9393939393938,289.65885521885525,697.6073242102058
F563-1,3.04,2190.315789473684,282.69740131578936,698.0045883735899
F563-1,3.19,2372.727272727273,271.1804702194357,702.3068017348635
F563-1,6.95,1165.4676258992806,171.5530647482014,898.2408539568772
F563-1,8.58,1114.7832167832169,159.3749417249417,914.1540265999339
F563-1,9.26,948.1306695464364,156.14697624190066,909.7431826919477
F563-1,9.89,1072.6996966632962,155.31305358948435,903.425636094646
F563-1,10.08,941.1468253968254,155.87787698412694,901.7007259723608
F563-1,11.84,957.9603040540541,145.5669341216216,861.6131465830007
F563-1,14.56,861.5384615384615,109.1089629120879,768.8076795921982
F563-1,15.43,805.7193778353857,101.94440051847057,743.9295367820376
F563-1,17.93,687.1723368655884,92.81650864472955,687.4568958196048
F563-1,19.02,665.4179810725552,89.72791798107255,665.5442990630187
F563-1,20.1,559.0049751243781,86.36818407960202,644.594611358036
F563-V1,1.31,109.9236641221374,109.9535877862596,358.3352341145159
F563-V1,2.63,179.04562737642587,143.4365399239544,516.0325061203763
F563-V1,3.93,208.1323155216285,187.83516539440205,696.4731741185062
F563-V1,5.24,166.07824427480915,163.28320610687027,792.9414843700624
F563-V1,6.55,124.87938931297711,137.32496183206106,848.1978292328205
F563-V1,7.87,94.70012706480306,120.85359593392631,869.7174139800389
F563-V2,0.28,505.75,141.39607142857142,314.1827087492358
F563-V2,0.87,1391.9999999999998,367.533908045977,581.1088833430355
F563-V2,1.46,2344.0068493150684,528.581712328767,789.6656820081281
F563-V2,2.05,3240.1219512195125,628.3246829268293,943.1719771959628
F563-V2,2.35,3586.059574468085,634.017744680851,978.2359164841776
F563-V2,4.76,2730.2521008403364,484.58571428571435,1073.6501281272726
F563-V2,7.86,1711.9592875318065,365.4827608142492,1114.200548636036
F563-V2,8.7,1573.448275862069,364.71183908045987,1119.7122973155094
F563-V2,10.18,1367.779960707269,296.4790766208252,1040.9975815801845
F563-V2,10.47,1329.8949379178605,285.8751957975167,1026.2660439456852
F565-V2,1.26,373.72222222222223,128.92857142857144,373.16897672070894
F565-V2,2.51,647.0478087649402,163.88960159362549,524.2248562360071
F565-V2,3.78,880.7645502645504,154.57275132275132,647.7326466819612
F565-V2,5.03,932.8528827037773,133.82355864811134,746.3630500223218
F565-V2,6.29,858.8632750397456,139.7167090620032,838.0957909233056
F565-V2,7.54,817.2745358090185,136.88976127320953,879.896431762805
F565-V2,8.8,784.7284090909089,123.16982954545449,878.2040794916361
F567-2,1.92,376.8802083333333,313.1408333333334,615.6550106825484
F567-2,3.83,571.864229765013,274.2579895561357,772.5984349444008
F567-2,5.75,394.0452173913044,187.78775652173914,854.4569876352534
F567-2,7.67,301.6440677966102,181.4241720990874,926.9990874502417
F567-2,9.59,284.133472367049,175.06891553701763,926.2335629850198
F568-1,0.44,560.2045454545454,341.60818181818183,524.7909168035553
F568-1,1.32,1500.1893939393938,614.9091666666666,864.1246781721115
F568-1,2.2,2189.2545454545457,583.8661818181819,913.2493067338752
F568-1,3.08,2629.87012987013,523.3839285714284,942.9039588628569
F568-1,3.96,2784.090909090909,430.11661616161615,941.825649206764
F568-1,4.84,2638.223140495868,386.71768595041317,982.9007352119371
F568-1,5.53,2475.406871609403,370.96305605786614,1022.487202330836
F568-1,7.48,2055.614973262032,397.2584090909091,1138.9606547846574
F568-1,8.37,1927.0011947431303,405.5312903225808,1159.4179036539924
F568-1,9.24,1829.004329004329,401.7174458874458,1155.426152401097
F568-1,10.13,1746.1994076999013,392.38097729516284,1137.5598114971456
F568-1,13.23,1524.1118669690097,358.557044595616,1046.0462477412977
F568-3,0.64,240.25000000000003,289.47812500000003,486.3496844728181
F568-3,1.18,406.4491525423729,381.8401694915255,619.552623432766
F568-3,1.8,579.6055555555554,428.3102222222221,719.6734323612513
F568-3,2.03,707.5911330049261,437.4528078817735,750.3862027133363
F568-3,2.78,1014.248201438849,477.3710791366906,865.4678327485722
F568-3,3.0,1297.9199999999998,484.2369333333333,895.336772691314
F568-3,3.64,1270.3296703296703,496.2971428571428,974.8579641810609
F568-3,4.19,1452.0286396181382,499.22751789976144,1034.1493636986463
F568-3,4.6,1472.454347826087,478.87054347826086,1053.3130602899196
F568-3,5.14,1428.8891050583659,448.72811284046696,1070.3645692911768
F568-3,5.39,1356.26159554731,444.2246011131725,1085.4572755160298
F568-3,6.31,1269.4532488114105,437.0682725832011,1136.4718783541598
F568-3,9.1,995.9384615384616,367.59035164835166,1121.9654921842127
F568-3,10.17,934.7345132743363,353.8888987217305,1098.5407515579595
F568-3,11.99,850.7923269391159,316.8972810675563,1029.9663867134252
F568-3,14.02,816.6191155492154,273.80206847360915,944.7227002415833
F568-3,15.94,858.7829360100377,246.20131744040148,878.0715312647511
F568-3,17.98,800.8898776418242,217.96779199110125,811.7204936248953
F568-V1,0.39,776.3076923076922,384.775641025641,564.6569110661522
F568-V1,1.18,1816.686440677966,712.2204237288136,949.932877670054
F568-V1,1.95,2448.6205128205124,620.3325128205129,925.6699924091789
F568-V1,2.74,2649.284671532847,501.7979562043795,885.7442099260372
F568-V1,3.53,2460.691218130312,485.0384135977337,952.0524554872122
F568-V1,4.3,2325.5813953488373,470.3656976744185,1016.1493748110761
F568-V1,5.09,2291.5520628683694,423.3848526522593,1040.9212201453915
F568-V1,5.87,2136.9676320272574,369.20376490630315,1043.594568624255
F568-V1,6.4,1995.15625,347.208890625,1051.0914026147545
F568-V1,7.44,1716.263440860215,320.56736559139773,1061.3572582977022
F568-V1,8.21,1527.8928136419,305.93629719853834,1058.681182388701
F568-V1,9.0,1369.0,278.9522777777778,1033.6680974270957
F568-V1,9.72,1267.5925925925926,266.4635905349794,1016.3961419333522
F568-V1,11.79,1083.0364715860899,240.3635114503817,957.3929870662201
F568-V1,17.63,789.7901304594442,135.85339194554732,735.8692847625855
F571-8,0.22,698.909090909091,6668.047727272728,6837.0616300976335
F571-8,0.78,1802.8846153846152,9422.955128205129,9629.871276879336
F571-8,1.33,2400.187969924812,8143.766917293232,8393.81815928312
F571-8,2.33,2049.2746781115875,5634.0421030042935,5976.266116728513
F571-8,3.44,2125.0726744186045,3362.7472383720933,3820.279451538639
F571-8,3.78,2006.9867724867722,2858.9508201058197,3352.1107154650294
F571-8,4.77,2311.3207547169814,1790.443878406709,2380.4053395992346
F571-8,5.44,2305.882352941176,1387.8802389705886,2032.8458717752903
F571-8,6.11,2202.291325695581,1099.593927986907,1788.271523754602
F571-8,7.22,2129.639889196676,820.0323822714684,1555.1747393336186
F571-8,9.33,1953.3762057877814,515.8243193997856,1268.994003133888
F571-8,11.1,1765.7657657657658,384.32590990990985,1114.3150882176558
F571-8,15.55,1333.5048231511253,205.7699871382637,845.3557811765884
F571-V1,1.95,525.1282051282052,322.5717435897436,627.9092231784098
F571-V1,3.88,855.0927835051547,384.854355670103,888.3547883109699
F571-V1,5.83,862.2315608919383,263.67233276157805,935.5319412510217
F571-V1,7.78,762.0822622107969,221.19778920308482,968.6784037335914
F571-V1,9.72,700.2314814814814,194.68424897119348,944.6168003695664
F571-V1,11.66,609.4759862778731,153.9367495711835,873.4991229719388
F571-V1,13.59,517.9698307579104,113.01960264900661,792.9502864074051
F574-1,0.47,498.0638297872341,359.1544680851064,544.3411853306582
F574-1,1.41,1192.1985815602839,767.2828368794328,1024.086684709359
F574-1,2.35,1567.868085106383,721.3665106382982,1065.5846824416249
F574-1,3.29,1705.1702127659578,550.7395136778116,992.4312056265691
F574-1,4.22,1632.4644549763034,473.5027962085308,1011.4037933549428
F574-1,5.17,1457.2998065764023,433.42284332688587,1057.4910149662403
F574-1,6.11,1308.0785597381343,408.3987070376432,1097.0763028053386
F574-1,7.05,1213.6524822695035,369.83802836879437,1099.8589851164827
F574-1,7.99,1122.4142678347935,347.09229036295375,1097.5626579284349
F574-1,8.92,1039.6513452914796,311.4270515695067,1066.3299525501718
F574-1,9.87,969.082066869301,299.8599493414387,1048.1983044242222
F574-1,10.79,904.6746987951807,292.68849860982397,1028.0099013787587
F574-1,11.8,839.0042372881355,283.25549152542374,1000.0887007646804
F574-1,12.6,788.8960317460318,271.4473412698412,972.0856170154125
F574-2,2.17,73.16129032258064,215.203732718894,541.6547726236633
F574-2,4.32,122.4537037037037,171.7633333333333,719.5030712882549
F574-2,6.49,138.6748844375963,215.61787365177193,923.7653604705062
F574-2,8.65,149.8265895953757,201.7845202312139,956.7172414313392
F574-2,10.83,147.73776546629733,195.07768236380423,929.732461147192
F579-V1,0.42,3034.5000000000005,563.9335714285714,745.7899514681037
F579-V1,1.47,4720.333333333333,1126.8639455782316,1388.8094022622495
F579-V1,2.11,4205.5165876777255,1124.0236966824646,1444.6474766187805
F579-V1,2.84,3354.140845070422,1011.605633802817,1405.9486178744307
F579-V1,3.9,2615.641025641026,859.9287435897436,1365.4869990875995
F579-V1,4.74,2325.9493670886077,863.1288818565399,1450.3931157614277
F579-V1,5.69,1974.6924428822495,842.5060105448152,1505.170953134645
F579-V1,6.32,1845.5696202531644,807.031155063291,1506.943031748143
F579-V1,7.37,1641.7910447761194,754.2104748982363,1493.3201479974334
F579-V1,8.21,1527.8928136419,693.9575395858707,1446.7024247760332
F579-V1,9.16,1393.995633187773,652.171288209607,1406.287185332984
F579-V1,10.85,1197.7880184331798,560.2335299539172,1294.552479045661
F579-V1,12.21,1064.3734643734642,466.537592137592,1175.175549383864
F579-V1,15.16,857.2559366754617,338.57430738786286,985.9992284599247
F583-1,0.26,819.8461538461538,98.4753846153846,269.99686309840973
F583-1,0.44,227.27272727272728,151.70204545454544,334.8847804399189
F583-1,0.77,148.68831168831167,224.23324675324676,430.4192637177912
F583-1,0.89,340.1797752808988,237.8679775280899,452.94410075661705
F583-1,1.22,452.6639344262295,245.0361475409836,485.9974320190295
F583-1,1.55,620.0,217.71412903225806,486.61634751104515
F583-1,1.8,579.6055555555554,185.03472222222223,476.39793236125166
F583-1,2.21,756.9276018099547,164.38171945701356,494.74488044740974
F583-1,2.31,830.4935064935064,162.75848484848484,502.9931664092254
F583-1,2.54,790.1732283464565,160.0100787401575,523.3975734600353
F583-1,3.1,862.2225806451613,158.40825806451613,580.0364909150824
F583-1,3.43,904.5160349854227,163.8962390670554,620.3735264717196
F583-1,3.86,914.0829015544041,161.14082901554409,662.579852861714
F583-1,4.09,939.8533007334963,157.41606356968214,682.3224437770344
F583-1,4.37,908.2379862700228,156.08329519450794,708.6864652769696
F583-1,4.76,931.8403361344538,153.68172268907563,742.7461365306342
F583-1,5.4,941.4240740740739,150.2650740740741,792.24940419643
F583-1,5.86,892.0290102389077,147.5257337883959,821.2877470032696
F583-1,6.08,886.1118421052632,145.59810855263157,832.5743950446277
F583-1,6.43,815.2037325038882,143.7341368584759,849.0619918698624
F583-1,6.97,852.8565279770444,143.3251793400287,870.6989447756421
F583-1,7.96,810.0615577889446,143.82734924623117,893.9210242166998
F583-1,10.29,697.1904761904763,144.83223517978624,887.8429351292501
F583-1,15.49,487.5151710781149,120.32046481601034,761.1044828099624
F583-1,16.26,452.74538745387446,114.16178351783516,739.7993928138685
F583-4,0.22,520.4090909090908,143.04090909090914,312.05481191581435
F583-4,0.76,802.7499999999999,413.5707894736841,619.0286229594739
F583-4,1.31,1155.12213740458,549.9103053435115,798.2919516717677
F583-4,1.94,939.8402061855671,549.0050515463919,853.3998828135088
F583-4,3.92,771.6836734693877,391.8565306122449,899.4689053031897
F583-4,4.35,752.1471264367817,358.83995402298854,909.5023969091251
F583-4,5.0,715.2079999999999,326.82362,936.8337645778172
F583-4,5.05,773.5148514851486,323.5333861386139,937.7477148463034
F583-4,5.83,655.1012006861063,277.77605488850776,949.6356633779516
F583-4,6.09,681.0114942528737,265.3030049261084,952.8490784550739
F583-4,6.74,670.0059347181009,258.16992581602375,977.0591167060811
F583-4,7.29,670.2345679012348,219.62283950617288,956.6796880923073
IC2574,0.85,124.81176470588238,108.19776470588235,320.279373003539
IC2574,1.14,145.97368421052633,126.10535087719299,360.5994159931187
IC2574,1.42,189.40845070422534,135.318661971831,392.9748795188034
IC2574,1.71,202.31578947368425,143.27865497076024,426.4330144664439
IC2574,1.99,197.00502512562815,154.43075376884426,463.5541301022179
IC2574,2.28,298.7763157894737,153.3532017543859,490.61310770596367
IC2574,2.55,300.89803921568625,155.6419215686274,520.0488076479082
IC2574,2.84,310.5950704225352,152.20633802816894,546.5493220997824
IC2574,3.13,347.9233226837061,147.92849840255593,572.720943730444
IC2574,3.41,355.1436950146627,142.14794721407625,596.5147291518947
IC2574,3.7,331.08108108108104,129.91137837837834,614.7442677507049
IC2574,3.98,382.1608040201005,120.46042713567839,634.2117658253122
IC2574,4.26,302.537558685446,121.21110328638497,663.0649145631995
IC2574,4.55,351.64835164835165,135.4721978021978,705.245685074508
IC2574,4.84,309.44008264462815,151.97859504132234,748.1616443028464
IC2574,5.12,341.25781249999994,156.76650390625002,776.7699725702014
IC2574,5.41,340.1866913123844,154.33354898336415,797.0670077995297
IC2574,5.68,347.07042253521126,157.61184859154926,819.600157762234
IC2574,5.97,355.9815745393635,158.6888609715243,839.2203004573843
IC2574,6.26,383.54632587859425,160.6345846645368,857.4568999165604
IC2574,6.54,411.86697247706417,161.29854740061157,871.7237033466522
IC2574,6.83,412.8272327964861,154.22941434846265,876.5952501048448
IC2574,7.1,410.7042253521127,149.46008450704224,881.0577833298848
IC2574,7.39,422.8430311231394,145.1287144790257,884.7293985578307
IC2574,7.68,450.18749999999994,144.55204427083333,890.3101864895717
IC2574,7.96,412.4736180904522,143.1870603015075,893.280735271976
IC2574,8.25,353.45454545454544,140.5606060606061,893.6300408419065
IC2574,8.52,477.7511737089202,134.92785211267605,889.5192113208767
IC2574,8.81,415.4653802497162,131.26312145289444,886.2934692388416
IC2574,9.1,408.9010989010989,128.6644945054945,883.0396350413556
IC2574,9.38,464.39232409381657,128.90586353944562,881.7404017114274
IC2574,9.67,439.6111685625646,132.58114788004136,883.0046193399855
IC2574,9.96,452.04919678714845,128.7816867469879,876.0806641944982
IC2574,10.23,445.38123167155425,128.3254936461388,872.1678338679293
IC4202,0.77,1600.012987012987,23814.06025974026,24020.246276704802
IC4202,1.59,3816.610062893082,20683.948490566036,20956.37187814389
IC4202,2.36,5603.813559322034,14707.095084745764,15052.312120107666
IC4202,3.13,7775.079872204473,11292.176773162944,11716.969218490833
IC4202,3.95,9332.6582278481,9737.185468354433,10247.87182085098
IC4202,4.73,8798.30866807611,8843.10124735729,9429.462369396399
IC4202,5.5,7942.0,7756.686909090911,8406.048006839092
IC4202,6.27,7719.298245614035,6850.367862838916,7547.711766560037
IC4202,7.08,7536.864406779661,6411.148757062147,7142.122879087931
IC4202,7.86,7026.081424936387,6307.374452926211,7056.092240747998
IC4202,8.66,6931.293302540415,6209.68556581986,6964.634602176886
IC4202,9.45,6403.809523809524,6029.688179894182,6782.012189660446
IC4202,10.24,5578.22265625,5765.781494140623,6509.486742630963
IC4202,11.02,5226.8602540834845,5443.603711433757,6175.003822794546
IC4202,11.79,4885.496183206107,5097.251340118746,5814.2808157345835
