gal_id,vflat_kms,M_bary_Msun
UGC08699_rotmod,166.34004865640966,
UGC08837_rotmod,60.55473460972597,
UGC09037_rotmod,167.37437114863246,
UGC09133_rotmod,190.19414212836102,
UGC09992_rotmod,57.04447465410789,
UGC10310_rotmod,89.07939685666254,
UGC11455_rotmod,275.37300633210305,
UGC11557_rotmod,123.63655854018886,
UGC11820_rotmod,103.48983993249617,
UGC11914_rotmod,305.83590244749007,
UGC12506_rotmod,188.5236295741208,
UGC12632_rotmod,94.8871678370062,
UGC12732_rotmod,107.50183798419249,
UGCA281_rotmod,26.65070752744537,
UGCA442_rotmod,70.1234171628501,
UGCA444_rotmod,36.70274117182777,
