gal_id,r_kpc,g_obs,g_bar,g_mod
F563-V1,5.24,166.07824427480915,163.28320610687027,489.2284945110071
F563-V1,6.55,124.87938931297711,137.32496183206106,411.3976736598043
F563-V1,7.87,94.70012706480306,120.85359593392631,361.9929496494245
F563-V2,0.28,505.75,141.39607142857142,424.1870604494803
F563-V2,0.87,1391.9999999999998,367.533908045977,1102.4061402724951
F563-V2,1.46,2344.0068493150684,528.581712328767,1584.1087455561803
F563-V2,2.05,3240.1219512195125,628.3246829268293,1879.5701607499427
F563-V2,2.35,3586.059574468085,634.017744680851,1894.7678004525033
F563-V2,4.76,2730.2521008403364,484.58571428571435,1440.5176921690213
F563-V2,7.86,1711.9592875318065,365.4827608142492,1081.076186546542
F563-V2,8.7,1573.448275862069,364.71183908045987,1075.5073235303225
F563-V2,10.18,1367.779960707269,296.4790766208252,875.7025770437235
F563-V2,10.47,1329.8949379178605,285.8751957975167,844.596048362043
F565-V2,1.26,373.72222222222223,128.92857142857144,386.7680019179113
F565-V2,2.51,647.0478087649402,163.88960159362549,491.52448421162
F565-V2,3.78,880.7645502645504,154.57275132275132,463.4437715735332
F565-V2,5.03,932.8528827037773,133.82355864811134,401.1553645909445
F565-V2,6.29,858.8632750397456,139.7167090620032,418.5894770257898
F565-V2,7.54,817.2745358090185,136.88976127320953,409.91215330731717
F565-V2,8.8,784.7284090909089,123.16982954545449,368.7584364788415
F567-2,1.92,376.8802083333333,348.5900520833333,1044.9581503957008
F567-2,3.83,571.864229765013,311.29404699738905,931.5869235788873
F567-2,5.75,394.0452173913044,188.4973913043479,564.3428470995838
F567-2,7.67,301.6440677966102,181.4241720990874,542.4527714784135
F567-2,9.59,284.133472367049,175.06891553701763,522.6563529146364
F568-1,0.44,560.2045454545454,351.440909090909,1054.278979785247
F568-1,1.32,1500.1893939393938,636.9183333333333,1908.4155238366868
F568-1,2.2,2189.2545454545457,601.6787272727274,1799.5725571035298
F568-1,3.08,2629.87012987013,527.4296753246754,1575.0922194037796
F568-1,3.96,2784.090909090909,430.11661616161615,1283.9022274797776
F568-1,4.84,2638.223140495868,386.71768595041317,1153.1635254844489
F568-1,5.53,2475.406871609403,370.96305605786614,1104.8496797659045
F568-1,7.48,2055.614973262032,397.2584090909091,1173.9238699506275
F568-1,8.37,1927.0011947431303,405.5312903225808,1192.9777509332614
F568-1,9.24,1829.004329004329,401.7174458874458,1177.3346752009427
F568-1,10.13,1746.1994076999013,392.38097729516284,1146.1432639685738
F568-1,13.23,1524.1118669690097,358.557044595616,1035.989455154458
F568-3,0.64,240.25000000000003,289.47812500000003,868.3826516967654
F568-3,1.18,406.4491525423729,381.8401694915255,1145.1171443569285
F568-3,1.8,579.6055555555554,428.3102222222221,1283.6073409401133
F568-3,2.03,707.5911330049261,437.4528078817735,1310.5661143501366
F568-3,2.78,1014.248201438849,477.3710791366906,1427.75621999962
F568-3,3.0,1297.9199999999998,484.2369333333333,1447.4195918976063
F568-3,3.64,1270.3296703296703,496.2971428571428,1480.5301613205695
F568-3,4.19,1452.0286396181382,499.22751789976144,1486.4384999418344
F568-3,4.6,1472.454347826087,478.87054347826086,1424.6652417016967
F568-3,5.14,1428.8891050583659,448.72811284046696,1333.9262947875716
F568-3,5.39,1356.26159554731,444.2246011131725,1319.6099921674431
F568-3,6.31,1269.4532488114105,437.0682725832011,1294.2337253568944
F568-3,9.1,995.9384615384616,367.59035164835166,1081.9633640004472
F568-3,10.17,934.7345132743363,353.8888987217305,1038.5801780414554
F568-3,11.99,850.7923269391159,316.8972810675563,927.7361753709855
F568-3,14.02,816.6191155492154,273.80206847360915,801.177090098368
F568-3,15.94,858.7829360100377,246.20131744040148,719.6240343996654
F568-3,17.98,800.8898776418242,217.96779199110125,637.1443464784985
F568-V1,0.39,776.3076923076922,387.93487179487187,1163.7583881779105
F568-V1,1.18,1816.686440677966,718.6760169491525,2153.3422793423447
F568-V1,1.95,2448.6205128205124,623.879641025641,1866.850201911923
F568-V1,2.74,2649.284671532847,501.79828467153277,1500.4804076057392
F568-V1,3.53,2460.691218130312,485.0384135977337,1447.7685106693452
F568-V1,4.3,2325.5813953488373,470.3656976744185,1401.1850888671504
F568-V1,5.09,2291.5520628683694,423.3848526522593,1260.0401464757692
F568-V1,5.87,2136.9676320272574,369.20376490630315,1098.692323010633
F568-V1,6.4,1995.15625,347.208890625,1032.8140816424636
F568-V1,7.44,1716.263440860215,320.56736559139773,952.3472190017674
F568-V1,8.21,1527.8928136419,305.93629719853834,907.922837900565
F568-V1,9.0,1369.0,278.9522777777778,827.850979302189
F568-V1,9.72,1267.5925925925926,266.4635905349794,790.244464608233
F568-V1,11.79,1083.0364715860899,240.3635114503817,711.2466681170764
F568-V1,17.63,789.7901304594442,135.85339194554732,403.56259952569263
F571-8,0.22,698.909090909091,6668.047727272728,19929.852686360213
F571-8,0.78,1802.8846153846152,9422.955128205129,25945.44965415505
F571-8,1.33,2400.187969924812,8143.766917293232,20620.994345579646
F571-8,2.33,2049.2746781115875,5634.0421030042935,13412.752602317574
F571-8,3.44,2125.0726744186045,3362.7472383720933,8350.758501878478
F571-8,3.78,2006.9867724867722,2858.9508201058197,7243.818252738302
F571-8,4.77,2311.3207547169814,1790.443878406709,4799.933420644658
F571-8,5.44,2305.882352941176,1387.8802389705886,3804.979709273943
F571-8,6.11,2202.291325695581,1099.593927986907,3067.5486592755633
F571-8,7.22,2129.639889196676,820.0323822714684,2322.9579127532143
F571-8,9.33,1953.3762057877814,515.8243193997856,1488.810348825528
F571-8,11.1,1765.7657657657658,384.32590990990985,1118.211201321813
F571-8,15.55,1333.5048231511253,205.7699871382637,606.6267476773104
F571-V1,1.95,525.1282051282052,322.5717435897436,967.0514586967496
F571-V1,3.88,855.0927835051547,384.854355670103,1150.1212867711397
F571-V1,5.83,862.2315608919383,263.67233276157805,787.793069553325
F571-V1,7.78,762.0822622107969,221.19778920308482,660.2089482170347
F571-V1,9.72,700.2314814814814,194.68424897119348,580.4567994204587
F571-V1,11.66,609.4759862778731,153.9367495711835,459.24980661050313
F571-V1,13.59,517.9698307579104,113.01960264900661,337.67918859678343
F574-1,0.47,498.0638297872341,359.1544680851064,1077.4101290443623
F574-1,1.41,1192.1985815602839,767.2828368794328,2297.187271830336
F574-1,2.35,1567.868085106383,721.3665106382982,2153.3871802523477
F574-1,3.29,1705.1702127659578,550.7395136778116,1642.8848682916798
F574-1,4.22,1632.4644549763034,473.5027962085308,1410.7670218364744
F574-1,5.17,1457.2998065764023,433.42284332688587,1289.0845944169332
F574-1,6.11,1308.0785597381343,408.3987070376432,1212.1683359922047
F574-1,7.05,1213.6524822695035,369.83802836879437,1096.6519676997373
F574-1,7.99,1122.4142678347935,347.09229036295375,1027.6518405899938
F574-1,8.92,1039.6513452914796,311.4270515695067,922.015829927277
F574-1,9.87,969.082066869301,299.8599493414387,886.2103134594786
F574-1,10.79,904.6746987951807,292.68849860982397,863.2523827416242
F574-1,11.8,839.0042372881355,283.25549152542374,833.7573588130836
F574-1,12.6,788.8960317460318,271.4473412698412,798.2989191355849
F574-2,2.17,73.16129032258064,249.604470046083,748.4324646268929
F574-2,4.32,122.4537037037037,185.6308333333333,556.2720464294414
F574-2,6.49,138.6748844375963,215.61787365177193,644.6665977885809
F574-2,8.65,149.8265895953757,201.7845202312139,602.1782731609711
F574-2,10.83,147.73776546629733,195.07768236380423,580.7519881995925
F579-V1,0.42,3034.5000000000005,570.8145238095237,1712.2727916265471
F579-V1,1.47,4720.333333333333,1139.4421768707487,3401.8042792168926
F579-V1,2.11,4205.5165876777255,1130.867298578199,3359.5703972397337
F579-V1,2.84,3354.140845070422,1011.830985915493,2992.9093798066883
F579-V1,3.9,2615.641025641026,859.9287435897436,2530.864506332565
F579-V1,4.74,2325.9493670886077,863.1288818565399,2517.312491748344
F579-V1,5.69,1974.6924428822495,842.5060105448152,2432.4074973601505
F579-V1,6.32,1845.5696202531644,807.031155063291,2318.724940780726
F579-V1,7.37,1641.7910447761194,754.2104748982363,2150.3430937255484
F579-V1,8.21,1527.8928136419,693.9575395858707,1973.7355455753673
F579-V1,9.16,1393.995633187773,652.171288209607,1845.6437357899297
F579-V1,10.85,1197.7880184331798,560.2335299539172,1582.3894611582823
F579-V1,12.21,1064.3734643734642,466.537592137592,1326.936553272297
F579-V1,15.16,857.2559366754617,338.57430738786286,972.264753903166
F583-1,0.26,819.8461538461538,99.43692307692305,298.3104232062888
F583-1,0.44,227.27272727272728,153.3829545454545,460.14522658567074
F583-1,0.77,148.68831168831167,227.35337662337665,682.0238580888117
F583-1,0.89,340.1797752808988,241.42797752808985,724.2259084775345
F583-1,1.22,452.6639344262295,249.87622950819676,749.507821648328
F583-1,1.55,620.0,223.4434193548387,670.1907663625312
F583-1,1.8,579.6055555555554,190.6527222222223,571.8413085783781
F583-1,2.21,756.9276018099547,170.0201357466063,509.9354838108768
F583-1,2.31,830.4935064935064,168.55744588744585,505.53934910352655
F583-1,2.54,790.1732283464565,166.5637795275591,499.5361982618376
F583-1,3.1,862.2225806451613,166.9971612903226,500.75863955917697
F583-1,3.43,904.5160349854227,171.01099125364433,512.7269258798425
F583-1,3.86,914.0829015544041,163.5825129533679,490.4083414024997
F583-1,4.09,939.8533007334963,157.41606356968214,471.9088443062619
F583-1,4.37,908.2379862700228,156.08329519450794,467.87229220789135
F583-1,4.76,931.8403361344538,153.68172268907563,460.61761121183497
F583-1,5.4,941.4240740740739,150.2650740740741,450.2810177950275
F583-1,5.86,892.0290102389077,147.5257337883959,442.00430988877946
F583-1,6.08,886.1118421052632,145.59810855263157,436.20152701482124
F583-1,6.43,815.2037325038882,143.7341368584759,430.56465390516
F583-1,6.97,852.8565279770444,143.3251793400287,429.2328196556571
F583-1,7.96,810.0615577889446,143.82734924623117,430.50393442981897
F583-1,10.29,697.1904761904763,144.83223517978624,432.8316044316622
F583-1,15.49,487.5151710781149,120.32046481601034,358.80499157688183
F583-1,16.26,452.74538745387446,114.16178351783516,340.45559792349485
F583-4,0.22,520.4090909090908,143.04090909090914,429.1219898052375
F583-4,0.76,802.7499999999999,413.5707894736841,1240.4997098278498
F583-4,1.31,1155.12213740458,549.9103053435115,1648.2472035859641
F583-4,1.94,939.8402061855671,549.0050515463919,1643.7824218375226
F583-4,3.92,771.6836734693877,391.8565306122449,1170.7853629483313
F583-4,4.35,752.1471264367817,358.83995402298854,1071.9965882112176
F583-4,5.0,715.2079999999999,326.82362,975.9586450422792
F583-4,5.05,773.5148514851486,323.5333861386139,966.1348594993835
F583-4,5.83,655.1012006861063,277.77605488850776,829.5612599952474
F583-4,6.09,681.0114942528737,265.3030049261084,792.327738894057
F583-4,6.74,670.0059347181009,258.16992581602375,770.4719752184732
F583-4,7.29,670.2345679012348,219.62283950617288,655.9570161375802
IC2574,0.85,124.81176470588238,108.19776470588235,324.5885297967164
IC2574,1.14,145.97368421052633,126.10535087719299,378.3024849782976
IC2574,1.42,189.40845070422534,135.318661971831,405.9299767817957
IC2574,1.71,202.31578947368425,143.27865497076024,429.7911949524542
IC2574,1.99,197.00502512562815,154.43075376884426,463.2163478750018
IC2574,2.28,298.7763157894737,153.3532017543859,459.9620326568114
IC2574,2.55,300.89803921568625,155.6419215686274,466.7981796153285
IC2574,2.84,310.5950704225352,152.20633802816894,456.47102095393274
IC2574,3.13,347.9233226837061,147.92849840255593,443.6204815920999
IC2574,3.41,355.1436950146627,142.14794721407625,426.2700684223435
IC2574,3.7,331.08108108108104,129.91137837837834,389.5779636451905
IC2574,3.98,382.1608040201005,120.46042713567839,361.2372167603301
IC2574,4.26,302.537558685446,121.21110328638497,363.4651729940833
IC2574,4.55,351.64835164835165,135.4721978021978,406.1488850941765
IC2574,4.84,309.44008264462815,151.97859504132234,455.5082767777379
IC2574,5.12,341.25781249999994,156.76650390625002,469.77459562253836
IC2574,5.41,340.1866913123844,154.33354898336415,462.441525677675
IC2574,5.68,347.07042253521126,157.61184859154926,472.1792856476193
IC2574,5.97,355.9815745393635,158.6888609715243,475.32682029371915
IC2574,6.26,383.54632587859425,160.6345846645368,481.06033758368153
IC2574,6.54,411.86697247706417,161.29854740061157,482.9638726510831
IC2574,6.83,412.8272327964861,154.22941434846265,461.79984363353356
IC2574,7.1,410.7042253521127,149.46008450704224,447.50660036332056
IC2574,7.39,422.8430311231394,145.1287144790257,434.5196438792662
IC2574,7.68,450.18749999999994,144.55204427083333,432.7316008247066
IC2574,7.96,412.4736180904522,143.1870603015075,428.59604343444227
IC2574,8.25,353.45454545454544,140.5606060606061,420.70120202447436
IC2574,8.52,477.7511737089202,134.92785211267605,403.8584100436252
IC2574,8.81,415.4653802497162,131.26312145289444,392.8786364918905
IC2574,9.1,408.9010989010989,128.6644945054945,385.0784652537068
IC2574,9.38,464.39232409381657,128.90586353944562,385.7401466443437
IC2574,9.67,439.6111685625646,132.58114788004136,396.6137468217015
IC2574,9.96,452.04919678714845,128.7816867469879,385.2467048452575
IC2574,10.23,445.38123167155425,128.3254936461388,383.83027134948105
IC4202,0.77,1600.012987012987,23814.06025974026,49212.22660585109
IC4202,1.59,3816.610062893082,20683.948490566036,31526.133265258897
IC4202,2.36,5603.813559322034,14707.095084745764,21818.972199990345
IC4202,3.13,7775.079872204473,11292.176773162944,16603.817420147672
IC4202,3.95,9332.6582278481,9737.185468354433,13751.872365547453
IC4202,4.73,8798.30866807611,8843.10124735729,12027.351169602842
IC4202,5.5,7942.0,7756.686909090911,10460.457899994115
IC4202,6.27,7719.298245614035,6850.367862838916,9211.620839785537
IC4202,7.08,7536.864406779661,6411.148757062147,8426.211235049319
IC4202,7.86,7026.081424936387,6307.374452926211,8012.57883569804
IC4202,8.66,6931.293302540415,6209.68556581986,7666.040391573798
IC4202,9.45,6403.809523809524,6029.688179894182,7305.5907326577935
IC4202,10.24,5578.22265625,5765.781494140623,6910.454405055379
IC4202,11.02,5226.8602540834845,5443.603711433757,6493.731471290695
