R_kpc,Sigma_bar,Sigma_eff,kappa_bar,kappa_eff,kappa_bar_mean,kappa_eff_mean
8.540000000000001,14608984674.10552,15202346351.91643,5.3804992841826795,5.599034805571917,0.0,0.0
8.597833451484032,14609658777.907358,15204841798.155085,5.380747557084881,5.59995388016884,0.07214223698902134,0.07507682600077355
8.656058554971644,14610342871.213305,15207340128.249914,5.38099950912844,5.600874016892011,0.14332056005443658,0.14915936810538566
8.714677962756408,14611037115.50606,15209841123.574398,5.381255199787548,5.6017951352211295,0.2135479428741673,0.22226097115571444
8.773694345093414,14611741675.311527,15212344564.239868,5.38151468965721,5.602717154171045,0.28283718598284124,0.294394799986177
8.833110390320895,14612456718.270544,15214850229.058537,5.381778040479665,5.603639992278141,0.3512009191084541,0.3655738418308944
8.89292880498269,14613182415.212795,15217357895.50584,5.382045315171603,5.604563567586465,0.4186516034780747,0.43581090869841177
8.953152313951529,14613918940.232979,15219867339.682035,5.382316577852227,5.605487797633584,0.4852015340930012,0.5051186397143845
9.013783660553177,14614666470.769348,15222378336.273012,5.382591893872167,5.606412599436155,0.5508628419738151,0.5735095034326858
9.07482560669137,14615425187.684656,15224890658.510376,5.382871329843303,5.607337889475217,0.6156474963756826,0.6409958001152833
9.136280932973644,14616195275.349657,15227404078.130646,5.383154953669511,5.608263583681173,0.6795673069744058,0.7075896639813967
9.198152438838003,14616976921.729244,15229918365.333725,5.383442834578395,5.609189597418485,0.7426339260235655,0.7733030654262787
9.260442942680424,14617770318.471334,15232433288.740389,5.383735043154016,5.610115845470022,0.8048588504831625,0.8381478132100284
9.323155281983253,14618575660.998577,15234948615.349,5.384031651370672,5.611042242021119,0.8662534241201805,0.9021355566168588
9.386292313444455,14619393148.603039,15237464110.491217,5.384332732627772,5.611968700643261,0.9268288395814389,0.9652777875851959
9.44985691310775,14620222984.544,15239979537.786818,5.384638361785852,5.612895134277446,0.9865961404391307,1.0275858428089946
9.513851976493612,14621065376.148924,15242494659.097532,5.384948615203759,5.613821455217185,1.0455662232094187,1.0890709058106502
9.578280418731175,14621920534.917788,15245009234.479843,5.3852635707770835,5.6147475750911084,1.1037498393444807,1.1497440089858948
9.643145174691028,14622788676.630892,15247523022.13678,5.385583307977863,5.615673404845226,1.161157597198372,1.209616035621041
9.708449199118894,14623670021.460308,15250035778.368614,5.385907907895624,5.6165988547247565,1.2177999639670574,1.2686977218829236
9.77419546677023,14624564794.085104,15252547257.522453,5.386237453279826,5.617523834255567,1.2736872676030062,1.3269996587819315
9.840386972545746,14625473223.810503,15255057211.940685,5.386572028583742,5.6184482522251855,1.3288296987046953,1.3845322941084666
9.907026731627811,14626395544.691168,15257565391.908232,5.386911720009868,5.619372016663375,1.3832373123813586,1.4413059343431625
9.97411777961781,14627331995.658766,15260071545.598568,5.387256615556905,5.620295034822249,1.4369200300933738,1.4973307465412486
10.041663172674433,14628282820.65403,15262575419.018484,5.387606805068396,5.62121721315593,1.4898876414686142,1.55261676019138
10.109665987652873,14629248268.763477,15265076755.951532,5.387962380283079,5.622138457299721,1.5421498060950918,1.6071738690492476
10.178129322244988,14630228594.361021,15267575297.900085,5.388323434887044,5.623058672048767,1.593716055290266,1.6610118329463346
10.247056295120432,14631224057.254667,15270070784.026031,5.388690064567763,5.6239777613362065,1.64459579384736,1.714140279574154
10.31645004606867,14632234922.838581,15272562951.089956,5.389062367070093,5.62489562821078,1.6947983017589459,1.7665687062442048
10.386313736142059,14633261462.25068,15275051533.388882,5.389440442254316,5.625812174813894,1.744332735918258,1.8183064816241103
10.456650547799802,14634303952.536095,15277536262.692364,5.38982439215635,5.626727302356088,1.7932081317984259,1.8693628474500943
10.52746368505292,14635362676.816732,15280016868.17701,5.390214321050191,5.627640911092919,1.8414334051100385,1.9197469202162083
10.598756373610232,14636437924.46718,15282493076.359339,5.390610335512703,5.628552900300226,1.8890173534373602,1.9694676928406012
10.670531861025248,14637529991.29736,15284964611.026833,5.391012544490885,5.629463168248748,1.9359686578534376,2.018534036309063
