R_kpc,Sigma_bar,Sigma_eff,kappa_bar,kappa_eff,kappa_bar_mean,kappa_eff_mean
8.540000000000001,14085332092.286589,14658949424.353067,5.187637671655204,5.398901336682455,0.0,0.0
8.597833451484032,14085982033.136374,14661355086.856071,5.187877045325246,5.399787343866674,0.06955633047325539,0.07239325744508747
8.656058554971644,14086641605.420916,14663763532.533516,5.188119966259452,5.400674376095987,0.13818329809034766,0.14382776808882364
8.714677962756408,14087310964.834644,14666174549.054289,5.188366491800191,5.401562355168699,0.2058934114934623,0.21431639981785025
8.773694345093414,14087990270.006104,14668587924.446041,5.188616680370466,5.402451203015244,0.27269901238773586,0.2838718469413631
8.833110390320895,14088679682.56712,14671003445.484028,5.188870591499391,5.403340841104799,0.3386122777941607,0.3525066325161693
8.89292880498269,14089379367.22406,14673420897.654783,5.1891282858484375,5.404231190431905,0.40364522227264354,0.42023311063653
8.953152313951529,14090089491.83128,14675840065.1191,5.189389825238481,5.405122171502832,0.4678097001156093,0.48706346869311457
9.013783660553177,14090810227.466833,14678260730.674269,5.18965527267769,5.4060137043216665,0.5311174075125824,0.5530097296015033
9.07482560669137,14091541748.51053,14680682675.715586,5.18992469239027,5.406905708376147,0.593579884686082,0.6180837540005782
9.136280932973644,14092284232.724434,14683105680.197023,5.190198149846112,5.407798102623165,0.655208517999314,0.6822972424212901
9.198152438838003,14093037861.335926,14685529522.591185,5.19047571179139,5.408690805474025,0.7160145420359934,0.7456617374261365
9.260442942680424,14093802819.12338,14687953979.848347,5.190757446280107,5.4095837347793605,0.7760090416526845,0.8081886257197419
9.323155281983253,14094579294.50461,14690378827.354704,5.191043422706675,5.410476807813747,0.8352029540040705,0.8698891402309495
9.386292313444455,14095367479.628155,14692803838.889698,5.191333711839537,5.411369941259995,0.893607070541505,0.9307743621667868
9.44985691310775,14096167570.467548,14695228786.582455,5.191628385855881,5.4122630511931025,0.9512320389852302,0.990855223038675
9.513851976493612,14096979766.91869,14697653440.867277,5.191927518377509,5.413156053063862,1.0080883652706156,1.0501425066612535
9.578280418731175,14097804272.900436,14700077570.43816,5.192231184507877,5.414048861682111,1.0641864154687994,1.1086468511241852
9.643145174691028,14098641296.458542,14702500942.202288,5.192539460870382,5.4149413911996005,1.1195364176820874,1.1663787507373014
9.708449199118894,14099491049.873108,14704923321.23256,5.192852425647935,5.415833555092516,1.1741484639144435,1.2233485579494203
9.77419546677023,14100353749.769678,14707344470.71894,5.193170158623874,5.416725266143556,1.2280325119174573,1.2795664852412167
9.840386972545746,14101229617.23413,14709764151.918816,5.193492741224285,5.417616436423648,1.281198387012119,1.3350426069924661
9.907026731627811,14102118877.931543,14712182124.10609,5.1938202565617715,5.418506977273203,1.3336557838867285,1.3897868613239934
9.97411777961781,14103021762.229187,14714598144.519203,5.194152789480762,5.419396799282966,1.385414268371312,1.4438090519146827
10.041663172674433,14103938505.323845,14717011968.307852,5.194490426604397,5.420285812274402,1.4364832791888702,1.4971188497938717
10.109665987652873,14104869347.373638,14719423348.478485,5.194833256383079,5.421173925279612,1.4868721296837633,1.549725795109426
10.178129322244988,14105814533.63456,14721832035.838436,5.195181369144764,5.422061046520762,1.5365900095276004,1.6016392988718489
10.247056295120432,14106774314.601913,14724237778.938772,5.195534857147046,5.422947083389035,1.5856459864029588,1.6528686446747425
10.31645004606867,14107748946.156925,14726640324.015673,5.195893814631161,5.423831942423036,1.6340490076651897,1.7034229903918687
10.386313736142059,14108738689.718699,14729039414.930372,5.196258337877946,5.424715529286682,1.6818079019827465,1.7533113698512286
10.456650547799802,14109743812.401806,14731434793.107609,5.196628525265887,5.42559774874652,1.728931380956229,1.8025426944863372
10.52746368505292,14110764587.179764,14733826197.472488,5.19700447733132,5.426478504648483,1.775428040716531,1.8511257549650721
10.598756373610232,14111801293.054667,14736213364.385733,5.197386296830913,5.427357699894044,1.8213063635024072,1.899069222796394
10.670531861025248,14112854215.233253,14738596027.577257,5.197774088806506,5.428235236415741,1.8665747192176878,1.9463816519151405
10.742793416844153,14113923645.30974,14740973918.077986,5.198167960652454,5.429111015152077,1.9112413669685704,1.9930714802453129
10.815544332754694,14115009881.455744,14743346764.149872,5.198568022185573,5.4299849360217385,1.9553144565811467,2.0391470312419853
10.888787922736167,14116113228.617584,14745714291.214039,5.198974385717805,5.430856897897132,1.9988020300996037,2.0846165154122596
10.962527523210342,14117233998.721426,14748076221.776958,5.199387166131775,5.4317267985771975,2.041712023265283,2.129488031815412
11.036766493193477,14118372510.886538,14750432275.35463,5.1998064809593325,5.432594534759482,2.084052266976978,2.173769569542601
11.111508214449294,14119529091.647142,14752782168.394613,5.200232450463261,5.433460002011422,2.1258304887326904,2.217469009176316
11.186756091643064,14120704075.183285,14755125614.195927,5.200665197722305,5.434323094740846,2.1670543140532144,2.2605941242299052
11.26251355249666,14121897803.561115,14757462322.826635,5.201104848719668,5.43518370616562,2.207731267887758,2.3031525825673675
11.338784047944733,14123110626.983173,14759792001.03908,5.2015515324351895,5.436041728282424,2.2478687760019613,2.3451519478037253
11.415571052291895,14124342904.049055,14762114352.182678,5.202005380941352,5.436897051834642,2.2874741663485474,2.3865996806861784
