Galaxy,Galaxy_Type,Galaxy_Class,Baryonic_Mass_Msun,Mass_Category,Boundary_kpc,Outer_Points_Count,Avg_GR_Percent_Off,Median_GR_Percent_Off,Avg_Model_Percent_Off,Median_Model_Percent_Off,Median_G_Required_Outer,Mean_G_Required_Outer,Median_G_Ratio_Outer,Mean_G_Ratio_Outer,Model
UGC07125,Sm,dwarf irregular,1500000000.0,dwarf,7.472,8,27.241245781606253,26.758231849132113,13.425160647086395,12.996340448105487,1.8641645749176021,1.8985587037721454,0.7845100399843885,0.7819059142753915,shell
UGC07151,Scd,spiral,1500000000.0,dwarf,4.4,3,26.57285263869422,26.48309503861665,10.167478344886893,10.587092210633184,1.85022936684051,1.8548918743792189,0.817694586147318,0.8240568441379598,shell
UGC07232,Im,dwarf irregular,2500000000.0,dwarf,0.656,1,37.61113599976619,37.61113599976619,10.126096366481443,10.126096366481443,2.569128602270626,2.569128602270626,1.2380346191302616,1.2380346191302616,shell
UGC07261,Sdm,spiral,5000000000.0,dwarf,5.336,2,39.10970035478288,39.10970035478288,18.819565513513577,18.819565513513577,2.6974938667417283,2.6974938667417283,1.5174002283102803,1.5174002283102803,shell
UGC07323,Sdm,spiral,1500000000.0,dwarf,4.656000000000001,2,19.918616234687555,19.918616234687555,20.71883751245059,20.71883751245059,1.5608682845223405,1.5608682845223405,0.6865234789753764,0.6865234789753764,shell
UGC07399,Sdm,spiral,1500000000.0,dwarf,4.904,3,60.82495330682993,60.60761116839566,41.298554217531084,40.931248104942064,6.444294272632707,6.527310452746247,2.8660542793534205,2.90393424849244,shell
UGC07524,Sm,dwarf irregular,1500000000.0,dwarf,6.4,13,39.92296788621843,38.670788640868864,8.572707340321964,6.295285958623831,2.658674926683884,2.789726353804122,1.1388777823736371,1.2027359944243383,shell
UGC07559,Im,dwarf irregular,1500000000.0,dwarf,2.024,2,30.687516403436398,30.687516403436398,4.25137248653228,4.25137248653228,2.0828955795132074,2.0828955795132074,0.9215648996183136,0.9215648996183136,shell
UGC07577,Im,dwarf irregular,1500000000.0,dwarf,1.352,2,9.014264213358752,9.014264213358752,37.067892960648535,37.067892960648535,1.2289445343713026,1.2289445343713026,0.5401223987956918,0.5401223987956918,shell
UGC07603,Sd,spiral,1500000000.0,dwarf,3.2880000000000003,3,55.86945669094242,55.91981184071209,33.749974402949086,33.79136347149214,5.146513551513178,5.1543460793386915,2.2812385993648365,2.2836375767958703,shell
UGC07608,Im,dwarf irregular,5000000000.0,dwarf,3.2,3,59.15439862868658,59.32672625139655,44.87504505386323,45.083444180119145,6.044797276566266,6.001826291640395,3.3158388535675893,3.3015099803670314,shell
UGC07690,Im,dwarf irregular,2500000000.0,dwarf,3.3040000000000003,2,29.728788014741347,29.728788014741347,1.515763408215392,1.515763408215392,2.0283684421650214,2.0283684421650214,0.9928183938895829,0.9928183938895829,shell
UGC07866,Im,dwarf irregular,2500000000.0,dwarf,1.8559999999999999,2,32.411150768283306,32.411150768283306,3.4104081790075274,3.4104081790075274,2.1941415270887523,2.1941415270887523,1.0731637993860645,1.0731637993860645,shell
UGC08286,Scd,spiral,1500000000.0,dwarf,6.4319999999999995,4,54.01861613986215,54.18181578227769,30.984343783042547,31.38117264528787,4.763541203304361,4.733637735762986,2.1238938950705997,2.100664776164518,shell
UGC08490,Sm,dwarf irregular,1500000000.0,dwarf,8.120000000000001,6,59.24019822954674,59.239361239632316,38.79147220180308,38.72549434338576,6.021308065920568,6.0258425743020325,2.663823684081671,2.670629009124012,shell
UGC08550,Sd,spiral,1500000000.0,dwarf,4.288,3,54.158156879341014,53.154362692999506,31.19482559295157,29.67339646956542,4.556818142389723,4.773932642702127,2.0219048463546287,2.1228574770541435,shell
UGC08699,Sab,spiral,4500000000.0,dwarf,20.560000000000002,3,41.48856422053738,41.15626845465274,21.43325076232408,21.02514795234631,2.888015960499363,2.940963523209632,1.6033279300586893,1.6274296255483758,shell
UGC08837,Im,dwarf irregular,2500000000.0,dwarf,3.2,2,27.98226576574598,27.98226576574598,3.55565891369321,3.55565891369321,1.928067001341494,1.928067001341494,0.9326075217569163,0.9326075217569163,shell
UGC09037,Scd,spiral,2500000000.0,dwarf,22.368000000000002,5,16.865640628491434,17.47195593613085,18.59228551596155,17.13500509835794,1.4682394716655782,1.450120720959914,0.7288306003278737,0.7127227757508896,shell
UGC09133,Sab,spiral,0.0,ultra-light,86.64800000000001,0,,,,,3.141452442297396,3.236719875313883,,,shell
UGC09992,Im,dwarf irregular,5000000000.0,dwarf,3.112,2,16.17804552351626,16.17804552351626,11.335461922597062,11.335461922597062,1.4249357541223249,1.4249357541223249,0.806898163403307,0.806898163403307,shell
UGC10310,Sm,dwarf irregular,3000000000.0,dwarf,6.192,2,34.1078372050457,34.1078372050457,7.558759201825308,7.558759201825308,2.3075310739566466,2.3075310739566466,1.1712314956127459,1.1712314956127459,shell
UGC11455,Scd,spiral,0.0,ultra-light,33.544000000000004,0,,,,,1.523602996448417,1.493763257377493,,,shell
UGC11557,Sdm,spiral,5000000000.0,dwarf,8.448,2,8.461337650602404,8.461337650602404,44.30270712969873,44.30270712969873,0.8603669458108361,0.8603669458108361,0.48441715883385694,0.48441715883385694,shell
UGC11820,Sm,dwarf irregular,5000000000.0,dwarf,6.4,4,48.942495311783325,48.22384128395049,28.988417357057727,28.71303840048489,3.752706345540006,3.8846553375001314,1.9703205718813508,1.9940704328920444,shell
UGC11914,Sab,spiral,0.0,ultra-light,7.864000000000001,0,,,,,1.2890600645578878,1.2890600645578878,,,shell
UGC12506,Scd,spiral,0.0,ultra-light,39.992000000000004,0,,,,,2.5649448413546727,2.5553447436687016,,,shell
UGC12632,Sm,dwarf irregular,1500000000.0,dwarf,4.264,9,45.934504089261,45.31133931669425,15.632074352395016,13.529635028326732,3.343531542167607,3.4347560590127433,1.3374126168670428,1.4169777401238133,shell
UGC12732,Sm,dwarf irregular,3000000000.0,dwarf,6.4,10,50.911321707309,51.052589309624196,28.533758937146985,28.892709425834752,4.175432228879734,4.158693579527565,1.9781668323272654,1.9664597974510216,shell
UGCA281,BCD,dwarf BCD,1500000000.0,dwarf,0.8640000000000001,2,32.711306001723095,32.711306001723095,1.1361841099861703,1.1361841099861703,2.2114809116811838,2.2114809116811838,0.9802808837273058,0.9802808837273058,shell
UGCA442,Sm,dwarf irregular,3500000000.0,dwarf,3.165,4,58.77429370529806,58.86645092437837,41.37219170300686,41.30995359328706,5.982201941230863,6.126493295111651,2.9300391201906635,2.993454194384142,shell
UGCA444,Im,dwarf irregular,2000000000.0,dwarf,2.096,8,55.24073817974555,55.346908992345874,34.81877692774045,34.92847700212073,5.02567067524575,5.087773822041482,2.365981328667633,2.3912777900508253,shell
