r_kpc,rho_star_Msun_per_kpc3
0.5,9010532037.988214
0.5105023241317377,8695883462.981844
0.5212252458878116,8391443734.597458
0.5321733988437286,8096907087.612086
0.5433515139016192,7811976156.390644
0.5547644213345496,7536361764.375074
0.5664170528737723,7269782718.378069
0.5783144438398202,7011965607.580692
0.5904617353183631,6762644607.135586
0.6028641763817666,6521561286.279145
0.6155271263573154,6288464420.857917
0.6284560571430786,6063109810.176513
0.6416565555724196,5845260098.075944
0.6551343258281714,5634684598.153188
0.6688951919075212,5431159123.034485
0.6829451001386686,5234465817.616649
0.6972901217503453,5044392996.192254
0.7119364554953073,4860734983.376345
0.7268904303289316,4683291958.753794
0.7421585081440771,4511869805.168167
0.7577472865633891,4346279960.574396
0.773663501790256,4186339273.379141
0.789914031519649,4031869861.1942677
0.8065058979101031,3882698972.930254
0.8234462706181231,3738658854.1578546
0.8407424698963274,3599586615.6677203
0.8584019697566654,3465324105.1591372
0.8764324012000786,3335717781.9903173
0.8948415555139995,3210618594.9240775
0.9136373876391121,3089881862.804068
0.9328280196068321,2973367158.097954
0.952421744048988,2860938193.245241
0.9724270277812229,2752462709.7487125
0.9928525154616643,2647812369.9495864
1.0137070333264433,2546862651.427773
1.0349995930036764,2449492743.969771
1.0567393954075588,2355585449.047815
1.0789358347142521,2265027081.755142
1.1015985024212844,2177707375.1432533
1.1247371914922146,2093519386.90819
1.1483619005883579,2012359408.3738205
1.1724828383893926,1934126875.721366
1.197110428004723,1858724283.4151778
1.2222553114775006,1786057099.7759767
1.24792835438325,1716033684.653674
1.2741406505250878,1648565209.152847
1.3009035267275633,1583565577.3649492
1.3282285477311904,1520951350.0621998
1.3561275211897905,1460641670.3090901
1.384612502772801,1402558190.9482415
1.413695801374754,1346625003.918356
1.4433899844341829,1292768571.362734
1.473707883364246,1240917658.4877772
1.504662599097423,1191003268.1316733
1.536267507746671,1142958577.004309
1.5685362663854956,1096718873.560221
1.6014828189494281,1052221497.4672047
1.6351214022614597,1009405780.6339726
1.6694665521840424,968212989.7609814
1.7045331099003054,928586270.3793238
1.740336228327209,890470592.3432753
1.7768913786634057,853812696.7428217
1.8142143570746323,818561044.2031736
1.8523212915195324,784665764.5389825
1.8912286487188463,752078607.7316111
1.9309532412709935,720752896.1985143
1.9715122349171088,690643478.3243932
2.012923155958681,661706683.22444
2.0552038988309977,633900276.7106166
2.098372733835666,607183418.4325082
2.1424483150355518,581516620.164899
2.187449688315549,556861705.214804
2.2333962996126657,533181768.92126393
2.2803080033189778,510441140.22178024
2.3282050708610806,488605344.2598181
2.377108199459758,467641066.00834435
2.4270385210736327,447516114.8849114
2.47801761153069,428199390.33430886
2.5300674998515897,409660848.35532653
2.5832106777688226,391871468.9486694
2.637470109445811,374803224.4635587
2.69286924140015,358429048.8210419
2.7494320126352925,342722807.59250116
2.8071828649850357,327659268.9123206
2.8661467536753014,313214075.2041239
2.9263491581077536,299363715.7004468
2.987816092869924,286085499.73614097
3.0505741189766082,273357530.7962394
3.114650355347373,261158681.29943708
3.1800724905251534,249468568.09874454
3.246868794640988,238267528.68129224
3.3150681316300763,227536598.04964668
3.384699971704424,217257486.26739544
3.45579440408747,207412556.65214416
3.528382150016214,197984804.59943104
3.602494576016429,188957837.021445
3.6781637074567315,180315852.3847854
3.7554222423873425,172043621.3318553
3.8343035656695204,164126467.8708295
3.914841763401798,156550251.1194708
3.9970716376492157,149301347.58841103
4.081028721481953,142366633.9898267
4.166749294329821,135733470.55776957
4.254270397659304,129389684.86671582
4.343629850979852,123323556.13521588
4.434866268186416,117523800.00181186
4.528019074245225,111979553.76070236
4.623128522230052,106680362.04490788
4.720235710716335,101616162.94498082
4.819382601540627,96777274.55158311
4.9206120379331,92154381.9105173
5.023967763030908,87738524.37907532
5.129494438780414,83521083.37281927
5.2372376652364485,79493770.4921711
5.347244000266965,75648616.01843558
5.459560979671551,71977957.76912777
5.574237137722546,68474430.30271523
5.691322028137613,65130954.46312184
5.810866245492813,61940727.25457088
5.93292144708549,58897212.03756991
6.05754037525635,55994129.037062146
6.184776880180412,53225446.153986916
6.314685943136676,50585370.07170131
6.447323700266574,48068337.64892556
6.582747466831441,45669007.591077626
6.721015761979519,43382252.39206149
6.862188334033176,41203150.53876886
7.006326186307266,39126978.97074626
7.153491603469827,37149205.787664495
7.303748178456434,35265483.19741351
7.45716083994991,33471640.697822243
7.613795880437224,31763678.48518083
7.7737209848557045,30137761.082913104
7.937005259840996,28590211.183915284
8.103719263589308,27117503.700243287
8.273935036346952,25716260.01398947
8.447726131540268,24383242.4233493
8.62516764755944,23115348.778031737
8.806336260209934,21909607.298317995
8.991310255845532,20763171.572221655
9.18016956519735,19673315.72534621
9.372995797913381,18637429.75817888
9.569872277823583,17653015.0456963
9.77088407894565,16717679.994293863
9.976118062247096,15829135.851181742
10.185662913179502,14985192.661520405
10.399609180001164,14183755.368694441
10.618049312904697,13422820.053246958
10.841077703966496,12700470.306117881
11.068790727935317,12014873.73194682
11.30128678387762,11364278.578317102
11.53866633769763,10747010.486930113
11.781031965550573,10161469.362808615
12.028488398167722,9606126.357736468
12.281142566112528,9079520.964246068
12.539103645987323,8580258.216568315
12.802483107610547,8107005.995060015
13.07139476218499,7658492.430721261
13.34595481147772,7233503.406511689
13.626281898033053,6830880.152267085
13.912497156440198,6449516.930109832
14.204724265677823,6088358.807334919
14.503089502558039,5746399.513841002
14.807721796292972,5422679.381260066
15.11875278420751,5116283.3610225385
15.436316868622226,4826339.118675047
15.760551274931187,4552015.2018473735
16.091596110899584,4292519.279341447
16.429594427206936,4047096.4488905985
16.77469227926198,3815027.6112102205
17.12703879031591,3595627.9080325672
17.486786215901397,3388245.221887427
17.854090009624993,3192258.7354589333
18.229108890341593,3007077.5484140967
18.61200491073982,2832139.3496635812
19.002943527367982,2666909.1430778177
19.402093672131034,2510878.0247424818
19.809627825289144,2363562.0098974104
20.225722089989706,2224500.907760493
20.650556268364742,2093257.2424950327
21.08431393922685,1969415.2186337651
21.527182537397,1852579.7293265618
21.979353434698652,1742375.405830719
22.441022022653115,1638445.7067137477
22.912387796911847,1540452.0452877556
23.393654443462324,1448072.95384268
23.885029926644535,1361003.2832924002
24.386726579016287,1278953.436893094
24.89896119310608,1201648.63673761
25.421955115093194,1128828.2217724402
25.95593434045558,1060244.9761257987
26.501129611626713,995664.4865759272
27.0577765177037,934864.5280281404
27.626115596249804,877634.47590761
28.206392437235138,823774.7444120853
28.798857789160813,773096.2496049298
29.40376766741198,725419.8963640811
30.021383464886934,680576.0882366049
30.651972064949796,638404.2592816708
31.295805956755938,598752.4270169362
31.95316335299957,561476.7656145329
32.62432831013469,526441.1985231207
33.30959085112123,493517.0097218312
34.009247090749305,462582.472840418
34.723599363596115,433522.49740752846
35.45295635467029,406228.291515805
36.19763323280048,380597.0402184428
36.95795178682576,356531.5989969772
37.73424056464651,333940.2016644613
38.52683501519627,312736.18209173554
39.33607763339541,292837.70916739374
40.16231810814966,274167.5344241242
41.00591347345715,256652.75178556147
41.86722826268962,240224.56890846047
42.74663466611405,224818.08961511444
43.64451269172305,210372.10693028057
44.5612503294435,196828.9062556798
45.49724371879414,184134.0782332611
46.45289732006502,172236.3408659537
47.42862408909232,161087.37048160334
48.424845655704296,150641.6411421454
49.441992505915465,140856.27211590827
50.48050416794758,131690.8830462195
51.54082940215824,123107.45646424523
52.623426394958386,115070.20730825551
53.728762956803344,107545.45912524055
54.85731672434267,100501.52664410189
56.00957536681552,93908.60442242722
57.18603679678211,87738.6612812188
58.387209385280705,81965.34025385712
59.61361218150439,76563.86378705682
60.86577513709214,71510.94394264751
62.14423933513051,66784.69735967719
63.44955722396618,62364.56474660232
64.78229285592887,58231.234683239905
66.14302213106907,54366.57152167155
67.53233304601548,50753.547184474795
68.95082594805886,47376.176667482985
70.39911379457399,44219.45706276568
71.87782241788942,41269.30992570697
73.38759079572169,38512.52681790265
74.92907132728972,35936.717865168626
76.50293011522832,33530.26317720808
78.1098472534239,31282.26698246625
79.75051712089588,29182.514338409295
81.42564868185053,27221.430283903235
83.13596579203815,25390.04130654918
84.88220751154427,23679.93900377186
86.66512842415153,22083.2458221485
88.4854989634098,20592.58276493256
90.34410574555429,19201.038962965365
92.24175190941791,17902.143009191397
94.17925746348203,16689.835961810066
96.15745964021771,15558.445925707463
98.17721325786985,14502.664126232132
100.23939108983956,13517.522393609543
102.34488424182663,12598.371980338103
104.49460253689234,11740.86363778773
106.68947490861137,10940.928881925358
108.93044980248169,10194.762381638557
111.21849558576491,9498.805406515497
113.55460096593684,8849.730274175763
115.93977541792569,8244.425740340543
118.37504962032548,7679.983277780437
120.86147590077192,7153.684193098724
123.40012869067206,6662.987532995344
125.99210498948727,6205.5187342199415
128.6385248387664,5779.058973867487
131.34053180613694,5381.535178997435
134.0992934794627,5011.010656776374
136.91600197137927,4665.676308456052
139.79187443442947,4343.842392507825
142.72815358701664,4043.9308041477866
145.72610825040712,3764.4678403037524
148.78703389701212,3504.077420804223
151.91225321018473,3261.4747382107753
155.10311665577657,3035.460310274305
158.3610030657,2824.914410475457
161.68732023374608,2628.7918535137624
165.0835055239199,2446.1171139409257
168.5510264915514,2275.97975739653
172.09138151745407,2117.5301650995143
175.7061004554038,1969.9755333818202
179.39674529321633,1832.5761311224055
183.1649108277127,1704.6417989540528
187.01222535385972,1585.5286750750051
190.94035136838724,1474.6361334040134
194.95098628818468,1371.4039206744987
199.04586318378549,1275.3094798728096
203.22675152826085,1185.86544818949
207.49545796184077,1102.6173183736892
211.85382707259785,1025.1412530607097
216.303742193529,953.0420422840182
220.8471262163774,885.951194987368
225.48594242255186,823.5251559217857
230.22219533149593,765.4436398484889
235.05793156687898,711.4080754731544
239.99524074098144,661.1401520119049
245.03625635765368,614.3804617358869
250.1831567342451,570.887232261116
255.43816594289396,530.4351427449818
260.80355477159156,492.81421852143365
266.281641705433,457.8287990551464
271.8747939284762,425.29657442189546
277.5854283466488,395.0476858291312
283.41601263213647,366.9238859787914
289.369066289711,340.77775534432715
295.4471617454568,316.47197068726047
301.65292545836206,293.878622375993
307.98903905526345,272.87857729206786
314.45824048962515,253.3608843176618
321.0633252246609,235.2222195933371
327.8071474413069,218.36636891805998
334.69262127156486,202.70374483477534
341.7227220577545,188.15093610516266
348.9004876382151,174.630287427326
356.22901966001064,162.069507390618
363.711484919212,150.40130279321625
371.3511167293265,139.563037571052
379.1512163184746,129.49641470166836
387.1151542559132,120.14717955417267
395.2463719085194,111.4648432570311
403.5483829278728,103.40242474949345
412.0247747685672,95.91621027039305
420.6792102384184,88.96552912024882
429.5154290812332,82.51254460945277
438.53724959281993,76.52205917714832
447.74857027094924,70.96133273251849
457.1533714999647,65.79991333295577
466.75571727078307,61.009479372191166
476.5597569370222,56.56369250625063
486.5697270080114,52.438060596292054
496.7899529794702,48.60980999519368
507.2248512026326,45.057766549460176
517.8789307926372,41.76224472974584
528.7567955770015,38.704944342303435
539.8631460850185,35.868854310098584
551.2027815789478,33.238163046358984
562.7806021278631,30.79817497513002
574.6016107250654,28.53523278309561
586.670915449972,26.436645014669093
598.9937316754094,24.49061864826612
611.5753843212782,22.686196315867964
624.4213101555467,21.013197850589265
637.537060143582,19.462165868067476
650.9283018468284,18.024315107205954
664.600821871862,16.691485274211193
678.5605283708974,15.456097151051868
692.8134535948063,14.311111745522512
707.3657564997685,13.249992275078583
722.2237254086737,12.266668790605562
737.39378072842,11.35550525934896
752.8824777242943,10.511268938427795
768.6965093526272,9.729101881741679
784.84270915294,9.004494433709615
801.3280542008509,8.33326057319824
818.1596681229953,7.711514980258478
835.3448241752801,7.135651706929018
852.890948385797,6.602324341430789
870.805622763742,6.108427562601486
889.0965885757514,5.651079988439809
907.7717496910414,5.227608229181556
926.8391759968207,4.835532061439878
946.3071068854437,4.472550645644043
966.1839548147989,4.136529714328788
986.4783089434977,3.8254896637856186
1007.1989388424043,3.5375944862139983
1028.3547982841342,3.2711414838229227
1049.95502911215,3.0245517103560333
1072.008965191117,2.7963610892634394
1094.5261364402493,2.585212161238971
1117.5162729513577,2.389846417101301
1140.9893091934102,2.209097175034384
1164.955388305404,2.041882964034368
1189.4248664793988,1.8872013780484955
1214.4083174356304,1.744123367750027
1239.9165369916052,1.6117879391845602
1265.9605477271796,1.4893972306571246
1292.5516037476261,1.3762119412181746
1319.7011955467353,1.2715470859588258
1347.421054972083,1.174768055050765
1375.723160294573,1.0852869550734365
1404.6197413844766,1.0025592126672087
1434.1232849961918,0.9260804219449101
1464.2465401639959,0.8553834183915361
1495.002523711152,0.7900355631898577
1526.4045258747135,0.7296362230344522
1558.4661160484877,0.6738144315433849
1591.2011486466315,0.6222267193513644
1624.6237690903927,0.57455510087516
1658.7484199206172,0.5305052065860933
1693.589847038646,0.48980455041002297
1729.1631060782847,0.4522009226061768
1765.4835689116385,0.41746089915624435
1802.5669302915733,0.38536845932802993
1840.4292146337193,0.3557237036665535
1879.0867829409256,0.3283416652131942
1918.5563398731442,0.30305120726286466
1958.854940965841,0.2796940014429764
2000.0,0.25812358033870086
