R_kpc,g_phi_R,g_N_R,g_tot_R
0.0,1169.8355069830186,0.0,1169.8355069830186
9.473684210526315,1422.8623171339796,1019.6847221429763,2442.5470392769557
18.94736842105263,1566.9261714203974,1571.9651672301738,3138.891338650571
28.421052631578945,1406.0735488336063,1329.6021539289652,2735.6757027625717
37.89473684210526,1327.8218614898142,1121.333717622414,2449.155579112228
47.368421052631575,1347.4777414191353,1077.3973916707914,2424.8751330899267
56.84210526315789,1365.9645629465383,1038.715270825115,2404.6798337716536
66.3157894736842,1311.7413211599796,1027.2105441109863,2338.9518652709658
75.78947368421052,1279.4104935186467,1021.5326697074295,2300.943163226076
85.26315789473684,1247.7455807889796,1005.4165509225028,2253.1621317114823
94.73684210526315,1242.0027794383573,994.1421152157969,2236.144894654154
104.21052631578947,1239.673936424425,979.2966855801282,2218.970622004553
113.68421052631578,1202.9709452499305,962.5787522771461,2165.5496975270767
123.1578947368421,1196.1022980443408,943.7794565427743,2139.881754587115
132.6315789473684,1166.7845279010464,925.2969931239738,2092.0815210250203
142.10526315789474,1142.1912671526406,912.8487676443718,2055.0400347970126
151.57894736842104,1114.0396373748647,900.7325561688069,2014.7721935436716
161.05263157894734,1020.9769554661252,887.4522916124756,1908.4292470786008
170.52631578947367,904.0627850633218,877.5422070769429,1781.6049921402646
180.0,885.7600830229395,869.9585516562557,1755.7186346791952
189.4736842105263,957.5151280028016,865.1735876780016,1822.6887156808032
198.9473684210526,1001.4977828183531,858.2125411957463,1859.7103240140996
208.42105263157893,1058.548284775573,849.0086327069764,1907.5569174825494
217.89473684210526,1115.1820953059832,837.9424397990471,1953.1245351050302
227.36842105263156,1136.4985643675543,828.6085172988356,1965.10708166639
236.84210526315786,1170.0257643082612,819.7284151030394,1989.7541794113006
246.3157894736842,1188.308435700772,810.2874901648256,1998.5959258655976
255.78947368421052,1190.8858477454814,800.4113701698531,1991.2972179153344
265.2631578947368,1216.2657578642802,790.5024337053537,2006.768191569634
274.7368421052631,1217.3583460302589,782.733629107351,2000.09197513761
284.2105263157895,1225.6160735732333,775.143662410828,2000.7597359840613
293.6842105263158,1248.7106322583384,767.7728405027406,2016.483472761079
303.1578947368421,1252.4042779414774,759.3667226472015,2011.7710005886788
312.6315789473684,1244.5418856772023,750.2227482380772,1994.7646339152795
322.1052631578947,1248.3621636636472,737.9292114055573,1986.2913750692046
331.57894736842104,1255.0405023220353,725.8247727136145,1980.8652750356498
341.05263157894734,1256.95221293018,714.337119272243,1971.2893322024229
350.52631578947364,1266.8040874567318,705.4649300016562,1972.2690174583881
360.0,1272.5396562938142,697.6391218901982,1970.1787781840126
369.4736842105263,1265.8275832273528,691.1356754676665,1956.9632586950192
378.9473684210526,1273.0624127801393,683.8243804075761,1956.8867931877153
388.4210526315789,1274.339219465087,675.8093767544099,1950.1485962194968
397.8947368421052,1279.2196478133808,667.3686577053677,1946.5883055187485
407.36842105263156,1270.7908197748438,659.575863941384,1930.3666837162277
416.84210526315786,1273.9817134409177,653.6023313773991,1927.5840448183167
426.31578947368416,1270.8706872867683,647.8037331859115,1918.6744204726797
435.7894736842105,1272.7061539240115,641.9432997866307,1914.6494537106423
445.2631578947368,1279.8843099547591,633.1215657584415,1913.0058757132006
454.7368421052631,1272.3031727828102,624.6975316429802,1897.0007044257904
464.2105263157894,1270.0688571769945,616.728465790468,1886.7973229674626
473.6842105263157,1270.3213585396024,608.9450695929279,1879.2664281325303
483.1578947368421,1254.7846870310798,601.2827910193831,1856.0674780504628
492.6315789473684,1269.671723517866,593.6666833489727,1863.3384068668388
502.1052631578947,1262.7483311196363,586.7759351057564,1849.5242662253927
511.57894736842104,1253.6299433811907,580.3910584925472,1834.021001873738
521.0526315789473,1256.8974833428151,576.3592852351348,1833.25676857795
530.5263157894736,1257.60083977198,571.4287407887964,1829.0295805607764
540.0,1267.1625357671714,564.9228752726317,1832.0854110398031
549.4736842105262,1262.7105268326457,557.187735887864,1819.8982627205096
558.9473684210526,1279.4101513907585,549.6877300571298,1829.0978814478883
568.421052631579,1303.5764113367632,545.58438163833,1849.160792975093
577.8947368421052,1333.8015193259582,541.0256754542469,1874.827194780205
587.3684210526316,1356.522331181996,536.0867436196763,1892.6090748016723
596.8421052631578,1374.3155478096362,529.9356634865625,1904.2512112961986
606.3157894736842,1397.4834449998204,523.9330036134556,1921.416448613276
615.7894736842105,1414.0507639616358,518.4245213418598,1932.4752853034956
625.2631578947368,1421.9205644233004,512.91541463226,1934.8359790555605
634.7368421052631,1456.1763567868281,507.4266274458966,1963.6029842327248
644.2105263157894,1477.2488346436483,501.57075779045084,1978.8195924340991
653.6842105263157,1498.6037852857826,495.59231201718916,1994.1960973029718
663.1578947368421,1513.321589545515,489.45705980020614,2002.778649345721
672.6315789473683,1537.3061045723634,484.57714654411546,2021.883251116479
682.1052631578947,1555.495339882248,480.4064139405887,2035.9017538228366
691.578947368421,1576.5967652440165,477.6875934308408,2054.2843586748572
701.0526315789473,1597.2423646718116,473.5338254680769,2070.7761901398885
710.5263157894736,1615.8092195598117,468.5646556489513,2084.373875208763
720.0,1628.0990282195637,462.2813402294156,2090.3803684489794
729.4736842105262,1648.7535607952466,456.6602754156117,2105.4138362108583
738.9473684210526,1663.3377089297462,451.94105227617064,2115.278761205917
748.4210526315788,1683.566078504695,448.19103667180264,2131.757115176498
757.8947368421052,1698.427575894943,444.7055729026657,2143.1331487976086
767.3684210526316,1721.6167293240032,441.09784419130807,2162.7145735153113
776.8421052631578,1731.60262461309,436.01095018642434,2167.6135747995145
786.3157894736842,1754.8574579053225,429.81479959033794,2184.6722574956602
795.7894736842104,1775.1975855573191,423.9745130811477,2199.1720986384667
805.2631578947368,1822.6338170689396,419.31291772878996,2241.9467347977297
814.7368421052631,1877.3126746076273,416.8308604925859,2294.1435351002133
824.2105263157894,2010.0269278843173,414.0503418158366,2424.077269700154
833.6842105263157,2146.0161912559734,411.1417684368843,2557.1579596928577
843.1578947368421,2507.5763562666457,408.0252377110358,2915.6015939776817
852.6315789473683,2784.072712922892,404.79019177393707,3188.862904696829
862.1052631578947,4443.970051138967,401.4364012519847,4845.406452390952
871.578947368421,6412.193406059383,398.2468811037144,6810.440287163097
881.0526315789473,9340.584363804091,395.0462232778174,9735.630587081909
890.5263157894736,10225.028465734109,391.68958489339246,10616.718050627502
900.0,9945.256839818454,388.6415543604293,10333.898394178883
