R_kpc,g_phi_R,g_N_R,g_tot_R
0.0,5640513821233061.0,0.0,5640513821233061.0
9.473684210526315,4989246292050994.0,1019.6847221429763,4989246292052014.0
18.94736842105263,3991927099160335.5,1571.9651672301738,3991927099161907.5
28.421052631578945,3823973024825272.0,1329.6021539289652,3823973024826601.5
37.89473684210526,3551144708095707.0,1121.333717622414,3551144708096828.5
47.368421052631575,3492696436808538.5,1077.3973916707914,3492696436809616.0
56.84210526315789,3444819735089665.5,1038.715270825115,3444819735090704.0
66.3157894736842,3527814814297872.5,1027.2105441109863,3527814814298899.5
75.78947368421052,3645375855483683.0,1021.5326697074295,3645375855484704.5
85.26315789473684,3870013880850404.5,1005.4165509225028,3870013880851410.0
94.73684210526315,3982518572534029.0,994.1421152157969,3982518572535023.0
104.21052631578947,4108559029451868.0,979.2966855801282,4108559029452847.5
113.68421052631578,4226155780391453.5,962.5787522771461,4226155780392416.0
123.1578947368421,4336894444216377.5,943.7794565427743,4336894444217321.5
132.6315789473684,4370125188730837.5,925.2969931239738,4370125188731763.0
142.10526315789474,4136077963624848.0,912.8487676443718,4136077963625761.0
151.57894736842104,9309763816872032.0,900.7325561688069,9309763816872932.0
161.05263157894734,1.7763469397455286e+16,887.4522916124756,1.7763469397456174e+16
170.52631578947367,1.339454124704306e+16,877.5422070769429,1.3394541247043938e+16
180.0,7.594061790303864e+16,869.9585516562557,7.59406179030395e+16
189.4736842105263,1.1396867282526586e+17,865.1735876780016,1.1396867282526672e+17
198.9473684210526,1.7511472016974406e+17,858.2125411957463,1.7511472016974493e+17
208.42105263157893,2.08457077132997e+17,849.0086327069764,2.0845707713299786e+17
217.89473684210526,2.92904475142395e+17,837.9424397990471,2.9290447514239584e+17
227.36842105263156,2.8602332670210986e+17,828.6085172988356,2.860233267021107e+17
236.84210526315786,3.9535145963234944e+17,819.7284151030394,3.953514596323503e+17
246.3157894736842,4.7115747219044544e+17,810.2874901648256,4.711574721904463e+17
255.78947368421052,4.666404149571173e+17,800.4113701698531,4.6664041495711814e+17
265.2631578947368,5.081303161411535e+17,790.5024337053537,5.0813031614115424e+17
274.7368421052631,5.423361011288999e+17,782.733629107351,5.423361011289007e+17
284.2105263157895,5.529900856349097e+17,775.143662410828,5.5299008563491046e+17
293.6842105263158,5.7334673247826854e+17,767.7728405027406,5.733467324782693e+17
303.1578947368421,6.1241425204345e+17,759.3667226472015,6.124142520434508e+17
312.6315789473684,6.546735921922214e+17,750.2227482380772,6.546735921922222e+17
322.1052631578947,6.580400218312428e+17,737.9292114055573,6.580400218312435e+17
331.57894736842104,6.770670155835606e+17,725.8247727136145,6.770670155835613e+17
341.05263157894734,6.856836242331631e+17,714.337119272243,6.856836242331639e+17
350.52631578947364,6.347075491794747e+17,705.4649300016562,6.347075491794755e+17
360.0,6.11913511188488e+17,697.6391218901982,6.119135111884886e+17
369.4736842105263,5.871275448850982e+17,691.1356754676665,5.871275448850989e+17
378.9473684210526,5.508437860936792e+17,683.8243804075761,5.5084378609367994e+17
