R_kpc,g_phi_R,g_N_R,g_tot_R
0.0,47.28231027336326,0.0,47.28231027336326
4.724409448818897,605.224405902487,119.342299564882,724.5667054673689
9.448818897637794,744.4320646107699,223.2767450440996,967.7088096548695
14.173228346456693,930.8995467398306,377.31107859576656,1308.2106253355971
18.89763779527559,930.1601376231376,504.55787623513334,1434.718013858271
23.622047244094485,1042.3045353491775,602.7501186385044,1645.0546539876818
28.346456692913385,1066.5397324206115,651.5773938156304,1718.1171262362418
33.07086614173228,1155.6866141372823,677.7368495786727,1833.423463715955
37.79527559055118,1237.4747112430239,703.691073189142,1941.1657844321658
42.519685039370074,1302.7324385304366,730.5125493327686,2033.244987863205
47.24409448818897,1348.3953411467267,755.7261512662504,2104.121492412977
51.96850393700787,1381.6132514226833,778.8789236666614,2160.4921750893445
56.69291338582677,1412.2269286931876,794.6403983949265,2206.867327088114
61.41732283464567,1460.7831246985486,802.9065043099065,2263.689629008455
66.14173228346456,1500.9529701870001,805.5909371474933,2306.5439073344933
70.86614173228345,1554.5818378228087,798.9404424856514,2353.52228030846
75.59055118110236,1587.8021935881252,791.0100841642791,2378.812277752404
80.31496062992126,1621.5743090993733,783.7485836508957,2405.322892750269
85.03937007874015,1654.0799211688638,780.2597701877232,2434.339691356587
89.76377952755905,1696.6700154732607,783.1455325939585,2479.8155480672194
94.48818897637794,1704.2869606755144,785.4817554874393,2489.7687161629538
99.21259842519684,1715.232453504731,779.5619302082501,2494.794383712981
103.93700787401573,1736.846769771444,768.6792049938311,2505.5259747652754
108.66141732283464,1770.794917358258,756.6532640320904,2527.4481813903485
113.38582677165354,1777.8045377915184,746.9992408851803,2524.8037786766986
118.11023622047243,1810.6666433945993,716.4010752990196,2527.067718693619
122.83464566929133,1830.8910784359884,662.3530651803064,2493.244143616295
127.55905511811022,1836.2718416077676,614.1984527597904,2450.470294367558
132.28346456692913,1850.308579267747,571.1105510993459,2421.419130367093
137.00787401574803,1859.7760543951242,532.4027016193664,2392.178756014491
141.7322834645669,1865.1535903244524,497.5007467354303,2362.654337059883
146.4566929133858,1875.2136843327482,465.92161504879004,2341.135299381538
151.1811023622047,1895.2252615070308,437.25651568543674,2332.4817771924677
155.90551181102362,1910.3614941345727,411.1576419301076,2321.5191360646804
160.62992125984252,1910.9213610150628,387.32757098779166,2298.2489320028544
165.3543307086614,1936.072027304526,365.51075270358143,2301.5827800081074
170.0787401574803,1939.1969717851139,345.48662967738215,2284.683601462496
174.8031496062992,1941.4250396015975,327.0640409509768,2268.4890805525743
179.5275590551181,1944.4602798199264,310.076642702138,2254.5369225220643
184.25196850393698,1947.1789215063723,294.37914008013627,2241.5580615865083
188.97637795275588,1968.0436489710764,279.8441700386795,2247.8878190097557
193.7007874015748,1976.4737258025214,266.3597097334249,2242.833435535946
198.4251968503937,1978.3273126532185,253.8269115997093,2232.1542242529276
203.1496062992126,1984.1036841206771,242.1582866748984,2226.2619707955755
207.87401574803147,1989.3095485786068,231.27617358568557,2220.5857221642923
212.59842519685037,2005.787535866424,221.11144299352455,2226.8989788599483
217.32283464566927,2004.0316363654738,211.60239700467258,2215.6340333701464
222.04724409448818,2008.858176564966,202.693830720637,2211.552007285603
226.77165354330708,2010.80999527769,194.3362291935274,2205.1462244712175
231.49606299212596,2016.626912933604,186.48507790999054,2203.1119908435944
236.22047244094486,2028.5820474356017,179.1002688247549,2207.6823162603564
