R_kpc,g_phi_R,g_N_R,g_tot_R
0.0,387.7493394204905,0.0,387.7493394204905
6.315789473684211,323.84194510077214,153.14736602813446,476.9893111289066
12.631578947368421,424.0542810118079,326.55746320555767,750.6117442173656
18.94736842105263,523.9477913638967,506.02021296075475,1029.9680043246515
25.263157894736842,548.5422328186992,624.0568099548977,1172.599042773597
31.578947368421055,603.7196393442686,671.0700230360263,1274.7896623802949
37.89473684210526,603.0401326783373,704.263232771605,1307.3033654499422
44.21052631578947,689.3804485394186,740.2403968796339,1429.6208454190523
50.526315789473685,717.4206706370309,772.4941227785886,1489.9147934156194
56.8421052631579,770.2834638589866,795.0078738557272,1565.2913377147138
63.15789473684211,788.5254675241906,805.0410669527645,1593.566534476955
69.47368421052632,821.791018791776,801.6934765056424,1623.4844952974183
75.78947368421052,842.066022526378,790.6480912108323,1632.7141137372103
82.10526315789474,865.3673702535186,782.0814712803653,1647.448841533884
88.42105263157895,893.6354195800933,781.7528079467663,1675.3882275268597
94.73684210526316,912.6048628404943,785.3679066229608,1697.9727694634553
101.05263157894737,931.9975215571618,775.5704465464261,1707.5679681035879
107.36842105263158,949.0029389145283,759.8735915532902,1708.8765304678186
113.6842105263158,963.9515047174402,746.4507134269539,1710.4022181443943
120.0,987.2755061118871,694.0149297257846,1681.2904358376718
126.31578947368422,987.8719760971952,626.3484740775205,1614.2204501747156
132.6315789473684,1008.1876122021317,568.1165297755289,1576.3041419776605
138.94736842105263,1022.9615292575774,517.6433670062153,1540.6048962637926
145.26315789473685,1038.260709664469,473.60943219472244,1511.8701418591913
151.57894736842104,1044.5924217756553,434.9642181093893,1479.5566398850447
157.89473684210526,1063.6472944622,400.86302340961316,1464.5103178718132
164.21052631578948,1077.8806979599108,370.62039886243815,1448.501096822349
170.5263157894737,1084.8550021516967,343.6754315926038,1428.5304337443004
176.8421052631579,1097.625787937282,319.565547998735,1417.191335936017
183.1578947368421,1104.4959167823608,297.90652750417144,1402.4024442865323
189.47368421052633,1112.1562219307627,278.3770995900091,1390.5333215207718
195.78947368421052,1121.3202274823238,260.7069611144727,1382.0271885967966
202.10526315789474,1128.7284014782351,244.66737268653145,1373.3957741647666
208.42105263157896,1144.9939202064575,230.063718669429,1375.0576388758864
214.73684210526315,1152.2966103958925,216.72957580537044,1369.0261862012628
221.05263157894737,1163.8946685408278,204.5219507191904,1368.4166192600183
227.3684210526316,1170.9781782102314,193.31743027083965,1364.295608481071
233.68421052631578,1176.5109014419654,183.0090501322193,1359.5199515741847
240.0,1179.9111319084068,173.50373243144614,1353.414864339853
246.31578947368422,1188.7793799914189,164.72017727219475,1353.4995572636135
252.63157894736844,1202.3569207669882,156.5871185193801,1358.9440392863683
258.94736842105266,1209.5379653333632,149.04187366508518,1358.5798389984484
265.2631578947368,1211.3269728592759,142.02913244388222,1353.356105303158
271.57894736842104,1222.1326296942004,135.49994030882002,1357.6325700030204
277.89473684210526,1226.660454189179,129.41084175155382,1356.0712959407329
284.2105263157895,1239.8785229428256,123.72315537333738,1363.601678316163
290.5263157894737,1241.4461207080158,118.40235804868061,1359.8484787566963
296.8421052631579,1250.031643546105,113.41755981485205,1363.449203360957
303.1578947368421,1255.4710766518442,108.74105452734733,1364.2121311791916
309.4736842105263,1263.1579145749008,104.34793404040326,1367.505848615304
315.7894736842105,1270.436208982301,100.21575585240329,1370.6519648347044
322.10526315789474,1280.4988973313693,96.32425591349796,1376.8231532448674
328.42105263157896,1286.7733709673219,92.65509971560954,1379.4284706829314
334.7368421052632,1291.4580111742248,89.19166594197515,1380.6496771161999
341.0526315789474,1296.853799625754,85.91885789815095,1382.7726575239049
347.36842105263156,1304.7204905320998,82.82293872099446,1387.5434292530942
353.6842105263158,1306.5158968325168,79.89138699968375,1386.4072838322006
360.0,1317.8044543950198,77.11276996953161,1394.9172243645514
366.3157894736842,1322.496849443939,74.47663187604286,1396.9734813199818
372.63157894736844,1331.201336474003,71.97339546998225,1403.1747319439853
378.94736842105266,1335.355769351293,69.59427489750227,1404.9500442487954
385.2631578947368,1345.6232749057494,67.33119850336153,1412.954473409111
391.57894736842104,1350.1198769560265,65.17674027861817,1415.2966172346446
397.89473684210526,1356.2982620260846,63.124058863947646,1419.422320890032
404.2105263157895,1363.0117424397556,61.16684317163286,1424.1785856113884
410.5263157894737,1369.6577038713249,59.29926381799011,1428.956967689315
416.8421052631579,1376.9277020006014,57.51592966735725,1434.4436316679587
423.15789473684214,1383.8213114227065,55.81184888193543,1439.633160304642
429.4736842105263,1388.1968235664012,54.18239395134261,1442.3792175177439
435.7894736842105,1397.2153047935165,52.62327024385806,1449.8385750373745
442.10526315789474,1401.313251550302,51.1304876797976,1452.4437392300997
448.42105263157896,1409.3745331682196,49.70033517774414,1459.0748683459638
454.7368421052632,1414.1735772843112,48.32935756770991,1462.502934852021
461.0526315789474,1422.4694473253305,47.014334702760024,1469.4837820280904
467.36842105263156,1430.459141740255,45.752262533054825,1476.2114042733099
473.6842105263158,1437.0606550886694,44.54033593440146,1481.6009910230707
480.0,1443.1281729132295,43.375933107861535,1486.504106021091
486.3157894736842,1450.4189223502358,42.25660138826247,1492.6755237384982
492.63157894736844,1456.2248285102157,41.18004431804869,1497.4048728282644
498.94736842105266,1464.2904690414673,40.1441098591585,1504.4345789006259
505.2631578947369,1471.3439956449954,39.14677962984503,1510.4907752748404
511.57894736842104,1479.671144400865,38.186159065844876,1517.8573034667097
517.8947368421053,1485.2332923931247,37.260468416271294,1522.493760809396
524.2105263157895,1492.7652448472575,36.36803449426741,1529.133279341525
530.5263157894736,1499.5057156353225,35.507283110970555,1535.012998746293
