name,hubble_type,type_group,param_source,ape,rms,chi2_reduced,n_points,elapsed,params_used
UGC04305,Im,late,class_late,88.04037338136003,19.64291282554815,31.051877086247536,22,0.021086454391479492,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC04325,Sm,late,class_late,11.775454066902482,11.86123092085831,17.28298445733766,8,0.011883735656738281,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC04483,Im,late,class_late,36.396749394462944,7.440822683752103,14.78936953992923,8,0.015533208847045898,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC04499,Sdm,late,class_late,28.091876301795683,15.33803401549373,25.07444494980372,9,0.016078948974609375,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC05005,Im,late,class_late,76.88233112670851,36.11028457930346,15.458812848034512,11,0.014110565185546875,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC05253,Sab,early,class_early,43.629539062835725,139.45259224018181,1410.1098391597993,73,0.05447268486022949,"{'eta': 0.027, 'ring_amp': 1.508, 'M_max': 2.74, 'bulge_gate_power': 32.645, 'lambda_hat': 17.236}"
UGC05414,Im,late,class_late,26.321791207628095,10.457774405712314,21.820130737823302,6,0.013327836990356445,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC05716,Sm,late,class_late,23.48009360124722,16.21487808969417,66.14702483334355,12,0.015024662017822266,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC05721,Sd,late,class_late,38.533314020569236,27.39022393822692,35.492450807408574,23,0.02474498748779297,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC05750,Sdm,late,class_late,63.46077509896184,25.045319132808356,8.741437268271577,11,0.015807390213012695,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC05764,Im,late,class_late,39.18346060356172,21.35701739089162,111.12094250618127,10,0.015511035919189453,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC05829,Im,late,class_late,23.014606627305902,16.912326637704478,12.288485663361765,11,0.016629934310913086,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC05918,Im,late,class_late,30.31557596933719,12.655352315290477,11.8510089580474,8,0.01332998275756836,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC05986,Sm,late,class_late,26.9734452763456,24.37019397405842,92.54502209835915,15,0.01896953582763672,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC05999,Im,late,class_late,25.74370454579564,19.58089899572017,19.170580274029756,5,0.01031184196472168,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC06399,Sm,late,class_late,21.77730217017606,14.215921871368765,8.997775682011415,9,0.014276266098022461,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC06446,Sd,late,class_late,24.444896587275192,19.039600617584203,15.196930701108444,17,0.021450281143188477,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC06614,Sa,early,class_early,23.449599338304818,51.22406816748148,27.83946188654144,13,0.018584012985229492,"{'eta': 0.027, 'ring_amp': 1.508, 'M_max': 2.74, 'bulge_gate_power': 32.645, 'lambda_hat': 17.236}"
UGC06628,Sm,late,class_late,60.04992423106447,23.568732659493634,9.47563298291385,7,0.013148784637451172,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC06667,Scd,late,class_late,57.4717693002813,41.75886785130222,184.94177110699636,9,0.015863895416259766,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC06786,S0,early,class_early,40.56608245274209,120.86849252088474,443.8743747745959,45,0.03995943069458008,"{'eta': 0.027, 'ring_amp': 1.508, 'M_max': 2.74, 'bulge_gate_power': 32.645, 'lambda_hat': 17.236}"
UGC06787,Sab,early,class_early,44.186202277842064,145.9078085523663,550.9740501093881,71,0.04976224899291992,"{'eta': 0.027, 'ring_amp': 1.508, 'M_max': 2.74, 'bulge_gate_power': 32.645, 'lambda_hat': 17.236}"
UGC06818,Sm,late,class_late,53.68663338340121,22.639513862974916,24.73919561656175,8,0.01190948486328125,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC06917,Sm,late,class_late,11.60943092478598,12.659748661704892,10.279471468394599,11,0.013239860534667969,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC06923,Im,late,class_late,33.64944637429246,22.464860114422972,17.350411307098604,6,0.01596665382385254,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC06930,Sd,late,class_late,46.34554914337079,44.663104156471356,59.78274124666739,10,0.012603521347045898,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC06973,Sab,early,class_early,43.12328902445852,94.28442270063634,536.1835022754673,9,0.01108407974243164,"{'eta': 0.027, 'ring_amp': 1.508, 'M_max': 2.74, 'bulge_gate_power': 32.645, 'lambda_hat': 17.236}"
UGC06983,Scd,late,class_late,19.051009388468593,21.752047358516077,19.45198618927427,17,0.017310619354248047,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC07089,Sdm,late,class_late,51.41253651228316,27.11168022461275,44.03882979734975,12,0.014568567276000977,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC07125,Sm,late,class_late,57.26318953918299,32.382102227634505,185.36289959436587,13,0.015047788619995117,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC07151,Scd,late,class_late,22.45564476248563,12.763345018500914,28.030197252577352,11,0.014740228652954102,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC07232,Im,late,class_late,19.123514285666488,10.273975216498481,12.923730241717175,4,0.009167194366455078,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC07261,Sdm,late,class_late,12.955447172976537,9.371303739684295,3.1982613949790557,7,0.01252889633178711,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC07323,Sdm,late,class_late,29.75794638365533,15.675698827633008,18.2301139113238,10,0.016526222229003906,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC07399,Sdm,late,class_late,31.189101110560692,33.090351943759565,94.34776880610508,10,0.013055801391601562,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC07524,Sm,late,class_late,23.265283118800504,15.006598335922364,20.993837854484486,31,0.027610063552856445,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC07559,Im,late,class_late,31.24708581632152,7.486962159119114,6.2683468739048385,7,0.012238025665283203,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC07577,Im,late,class_late,23.33321509626047,2.923847045967633,0.9570691062445005,9,0.01445627212524414,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC07603,Sd,late,class_late,31.30528366411575,17.05288682045978,37.98295025352285,12,0.014094829559326172,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC07608,Im,late,class_late,41.64156490644756,25.722327619549777,16.895079602364262,8,0.012038707733154297,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC07690,Im,late,class_late,8.662460266324372,6.369600290080198,2.5481008301682295,7,0.011271476745605469,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC07866,Im,late,class_late,20.07998817483057,7.1366652543436,3.5871424585306513,7,0.011954069137573242,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC08286,Scd,late,class_late,19.690169664267707,14.935893532497767,54.24099398922034,17,0.01786184310913086,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC08490,Sm,late,class_late,22.31264282124767,17.274734143929656,22.67217939083644,30,0.025981664657592773,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC08550,Sd,late,class_late,28.544258579992253,17.772099006006894,82.04599296145935,11,0.013156414031982422,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC08699,Sab,early,class_early,40.38156823032456,104.53628847269717,272.17151858767073,41,0.03636574745178223,"{'eta': 0.027, 'ring_amp': 1.508, 'M_max': 2.74, 'bulge_gate_power': 32.645, 'lambda_hat': 17.236}"
UGC08837,Im,late,class_late,58.61185638663828,11.449158770717824,31.419880033899346,8,0.012144327163696289,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC09037,Scd,late,class_late,127.89805132772281,171.49087852839307,1285.6010885308867,22,0.022139310836791992,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC09133,Sab,early,class_early,40.79551644102973,189.68642092698025,980.6458637587741,68,0.052291154861450195,"{'eta': 0.027, 'ring_amp': 1.508, 'M_max': 2.74, 'bulge_gate_power': 32.645, 'lambda_hat': 17.236}"
UGC09992,Im,late,class_late,7.941881123154711,3.3279330574703447,0.4321418373233184,5,0.011748552322387695,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC10310,Sm,late,class_late,13.965117273999029,8.791717143446032,3.522030966430112,7,0.012528181076049805,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC11455,Scd,late,class_late,138.78672853358657,270.6325148260809,1642.7295411594762,36,0.033296823501586914,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC11557,Sdm,late,class_late,246.31112665846112,61.963357426575556,64.54830675757042,12,0.01656818389892578,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC11820,Sm,late,class_late,73.26961331182277,32.56013835887809,185.34328910418014,10,0.015422582626342773,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC11914,Sab,early,class_early,29.300522627400383,105.04473485557295,441.8827399288301,65,0.04709148406982422,"{'eta': 0.027, 'ring_amp': 1.508, 'M_max': 2.74, 'bulge_gate_power': 32.645, 'lambda_hat': 17.236}"
UGC12506,Scd,late,class_late,47.365255755483304,124.6480886857465,100.94480920468872,31,0.02651047706604004,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC12632,Sm,late,class_late,21.56167304222572,14.909450116798778,26.143298477051136,15,0.020249605178833008,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGC12732,Sm,late,class_late,24.842594397301596,20.70562015639624,37.65375194465362,16,0.01806783676147461,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGCA281,BCD,late,class_late,30.337883696164027,8.769816677984158,19.930238794776418,7,0.012002944946289062,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGCA442,Sm,late,class_late,38.190690432378695,15.601276320350367,53.369065633058405,8,0.0183413028717041,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
UGCA444,Im,late,class_late,36.790790426187556,12.574644305421767,8.54563964156505,36,0.03228187561035156,"{'eta': 0.691, 'ring_amp': 2.212, 'M_max': 2.954, 'bulge_gate_power': 33.05, 'lambda_hat': 21.787}"
