name,hubble_type,type_group,param_source,ape,rms,chi2_reduced,n_points,elapsed,params_used
NGC2683,Sb,early,global_median,41.6732593636418,75.14828811100298,108.40245899825041,11,0.014536380767822266,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC2841,Sb,early,global_median,24.274281058667764,87.97136037017533,131.61718883745866,49,0.04042196273803711,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC2903,Sbc,intermediate,global_median,94.06195298745462,152.03355206548565,1296.855551336804,34,0.07004714012145996,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC2915,BCD,late,global_median,65.16900911820042,45.149003797010565,44.07117918038487,30,0.036844730377197266,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC2955,Sb,early,global_median,68.44639871077136,180.68168113520517,1182.7582917043057,24,0.04096722602844238,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC2976,Sc,intermediate,global_median,30.384119438915846,22.57544986412917,37.45003287555271,27,0.04770827293395996,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC2998,Sc,intermediate,global_median,82.7521133489869,155.60485463559388,472.3741652124004,13,0.02043938636779785,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC3109,Sm,late,global_median,44.25577064638446,29.43298730622211,115.1637012210479,25,0.025081396102905273,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC3198,Sc,intermediate,global_median,61.00473511439488,60.830589401095615,183.5460372811619,43,0.03673267364501953,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC3521,Sbc,intermediate,global_median,53.49509411131837,121.11260504246675,191.13147406879213,41,0.03317975997924805,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC3726,Sc,intermediate,global_median,66.51673362223582,103.31342751060585,459.75751559374106,12,0.015323400497436523,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC3741,Im,late,global_median,56.22193940151353,26.387179221570626,130.7216403676527,21,0.03795003890991211,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC3769,Sb,early,global_median,27.671328904913135,38.37249848512463,33.0228392936927,12,0.03694868087768555,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC3877,Sc,intermediate,global_median,44.71160752288332,48.29434938460732,61.66622045995671,13,0.03356313705444336,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC3893,Sc,intermediate,global_median,45.04954734187485,85.26787508911708,167.25953691863222,10,0.03238034248352051,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC3917,Scd,late,global_median,24.84024926032038,22.07976035496598,33.10193731433136,17,0.043213844299316406,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC3949,Sbc,intermediate,global_median,36.33919405300428,65.91585634690188,128.29191972332933,7,0.029792308807373047,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC3953,Sbc,intermediate,global_median,49.3534683539621,115.14672754190492,391.75941600511453,8,0.015219688415527344,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC3972,Sbc,intermediate,global_median,22.584324464525494,20.864016897820267,18.11680601122562,10,0.01564311981201172,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC3992,Sbc,intermediate,global_median,50.01962917714847,133.82306167686824,557.1857872602723,9,0.013424873352050781,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC4010,Sd,late,global_median,37.83918329642899,34.79762682682045,38.43608376551777,12,0.016975879669189453,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC4013,Sb,early,global_median,41.9613511854593,78.1259271786731,312.2472509722305,35,0.058209896087646484,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC4051,Sbc,intermediate,global_median,32.56589842386546,52.30349731121423,70.68267539604976,7,0.02318882942199707,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC4068,Im,late,global_median,58.50639019465289,10.314891286655428,11.96188995062587,6,0.03178906440734863,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC4085,Sc,intermediate,global_median,67.46872628368415,60.635960570063766,114.67214593255574,7,0.030776500701904297,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC4088,Sbc,intermediate,global_median,105.95588302735833,170.3930109058541,646.1775330718,12,0.03659534454345703,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC4100,Sbc,intermediate,global_median,35.20965891848256,65.95029169697376,145.61522766709805,23,0.040337324142456055,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC4138,S0,early,global_median,22.097063075848176,36.7085298197232,12.798382834890477,7,0.014084100723266602,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC4157,Sb,early,global_median,72.78012206360256,129.20893637474995,301.1681176828198,17,0.019333600997924805,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC4183,Scd,late,global_median,20.966162824617033,23.9768390188031,17.60884151536966,23,0.023116588592529297,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC4214,Im,late,global_median,31.808966969655238,28.375600983609566,19.49321466919915,14,0.0171511173248291,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC4217,Sb,early,global_median,96.36168764936822,143.92754128528543,422.6540028191632,19,0.020394325256347656,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC4389,Sbc,intermediate,global_median,149.31309842470728,83.93772182808989,205.9783067686754,6,0.018347501754760742,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC4559,Scd,late,global_median,48.35958926110174,54.178176934528686,87.45001518236222,32,0.029735803604125977,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC5005,Sbc,intermediate,global_median,51.83998720370377,159.81967211232134,130.13917844856317,18,0.02220606803894043,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC5033,Sc,intermediate,global_median,44.651468316591306,119.99813374185575,807.2715054626514,22,0.02201676368713379,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC5055,Sbc,intermediate,global_median,98.87626291922626,206.0500107386024,6622.473403588276,28,0.02587270736694336,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC5371,Sbc,intermediate,global_median,124.0774567029107,282.0772903906236,6903.257320695056,19,0.033637285232543945,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC5585,Sd,late,global_median,87.6009258477813,41.5527094926266,346.65592173553586,24,0.0475771427154541,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC5907,Sc,intermediate,global_median,52.226901391065574,126.47940097678519,2561.21432800302,19,0.03239178657531738,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC5985,Sb,early,global_median,18.726012213677304,57.7636477500029,150.13829033405452,32,0.052788496017456055,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC6015,Scd,late,global_median,41.13760180412173,62.086933879483254,677.3613064010012,44,0.05331587791442871,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC6195,Sb,early,global_median,73.80292573097456,184.85358110751605,1420.6940654301313,23,0.02619624137878418,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC6503,Scd,late,global_median,14.41662087065059,25.91241443278648,109.36818251900914,31,0.02632594108581543,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC6674,Sb,early,global_median,34.745402368294194,106.56090173633166,1044.0871288759959,15,0.0175626277923584,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC6789,BCD,late,global_median,48.87660828656897,25.96361207157461,25.51605995757294,4,0.014567136764526367,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC6946,Scd,late,global_median,71.01904868283994,125.57369152921447,1395.9309857270448,58,0.04306674003601074,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC7331,Sb,early,global_median,86.19919311445925,221.1074711594132,2945.9239284483733,35,0.02912116050720215,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC7793,Sd,late,global_median,60.33970011623342,38.4307773055122,32.07314287956322,46,0.04109668731689453,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
NGC7814,Sab,early,global_median,22.1686665798968,73.58054029950833,82.61321136658323,18,0.022627830505371094,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
PGC51017,BCD,late,global_median,29.72260201678969,6.5651485247572605,12.004688822620288,6,0.01699376106262207,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC00128,Sdm,late,global_median,39.87010326503255,41.41092664098514,151.79299687524508,22,0.022580623626708984,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC00191,Sm,late,global_median,50.140104416240966,38.01464794265508,358.16605369143343,9,0.015208244323730469,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC00634,Sm,late,global_median,19.1472297464273,21.50136647745381,132.31233751257452,4,0.01988053321838379,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC00731,Im,late,global_median,40.63565423581408,31.433040350748218,136.1034221389283,12,0.0215151309967041,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC00891,Sm,late,global_median,37.2418505186294,22.345888306545618,152.72014956316315,5,0.012224912643432617,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC01230,Sm,late,global_median,56.222348094433684,37.26162964764651,12.685414958779086,11,0.015809297561645508,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC01281,Sdm,late,global_median,42.98063671805781,22.27493373686634,27.229784241685135,25,0.02493119239807129,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC02023,Im,late,global_median,31.321606152733125,13.159884979029476,2.8666498379366394,5,0.010123491287231445,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC02259,Sdm,late,global_median,32.024311075227374,29.014056294410437,183.31292963301408,8,0.012918233871459961,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC02455,Im,late,global_median,152.40157155585268,49.14748602236508,208.34917990568525,8,0.015866994857788086,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC02487,S0,early,global_median,43.18652599896098,232.49034492994502,1234.630853331075,16,0.01914381980895996,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC02885,Sc,intermediate,global_median,63.91371158075672,222.91960635560372,524.5388150316717,19,0.021299362182617188,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC02916,Sab,early,global_median,41.76207769906414,109.86575974756717,1351.5161021415256,43,0.03837132453918457,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC02953,Sab,early,global_median,61.39761123663865,215.3085228285054,1019.3683751799963,115,0.07596468925476074,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC03205,Sab,early,global_median,51.26780338913298,124.38584924563659,277.9616147082514,48,0.04168987274169922,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC03546,Sa,early,global_median,46.39377140091177,123.64367746879066,167.1212770319873,30,0.03078436851501465,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC03580,Sa,early,global_median,70.22752299302283,65.54449374626202,359.69537092739887,47,0.037008047103881836,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC04278,Sd,late,global_median,41.903210133080904,32.94167001852223,41.14368777206443,25,0.024098873138427734,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC04305,Im,late,global_median,56.890587846803506,12.428347413973254,10.525269492518776,22,0.020771026611328125,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC04325,Sm,late,global_median,26.953793782673863,25.706574780041766,81.1606829156214,8,0.013488292694091797,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC04483,Im,late,global_median,40.026438612167574,8.467384693556394,19.210404255183345,8,0.015696287155151367,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
