cluster,theta_E_obs,theta_E_pred,error,chi2,A_c,q_plane,q_LOS,kappa_ext,is_merger
MACS0416,30.0,26.864144489367057,-3.1358555106329433,4.370484348251999,16.34000643107821,0.9707071656853277,0.9470072694863187,-0.004233143486317585,False
MACS0717,55.0,50.86836232324332,-4.131637676756682,1.8967144324439285,16.260500294132118,1.005375872184868,1.37971667076589,0.012157010369836204,True
A2744,26.0,24.969407679090338,-1.030592320909662,0.2655301329794909,16.588672241636072,0.8939150935100224,0.6832517007736564,0.004980155436655805,False
RXJ1347,32.0,32.73235597798391,0.7323559779839073,0.1340863196221913,16.10756109947718,0.8966483077106959,0.9343242986320649,-0.009555733758175457,False
A370,38.0,36.56322033949194,-1.4367796605080585,0.516083948212413,16.609392051329916,1.0423199749466043,1.0016386456172601,-0.006776480187711433,False
CL0024,24.0,21.24140466864359,-2.7585953313564104,1.2175757123490214,16.50242738775165,1.0308597678840226,0.7046337471050397,0.0023575554663214267,False
