R_kpc,g_phi_R,g_N_R,g_tot_R
0.0,40.63826183982815,0.0,40.63826183982815
4.724409448818897,534.4685757217194,119.342299564882,653.8108752866013
9.448818897637794,657.4460645318017,223.2767450440996,880.7228095759012
14.173228346456693,822.007286733557,377.31107859576656,1199.3183653293236
18.89763779527559,820.372927997641,504.55787623513334,1324.9308042327743
23.622047244094485,918.4605583269858,602.7501186385044,1521.2106769654902
28.346456692913385,939.61593289629,651.5773938156304,1591.1933267119205
33.07086614173228,1017.9232465584035,677.7368495786727,1695.6600961370764
37.79527559055118,1089.9390907403897,703.691073189142,1793.6301639295316
42.519685039370074,1147.2586774666586,730.5125493327686,1877.771226799427
47.24409448818897,1187.3006787244117,755.7261512662504,1943.026829990662
51.96850393700787,1216.1785980644281,778.8789236666614,1995.0575217310895
56.69291338582677,1243.116985641645,794.6403983949265,2037.7573840365715
61.41732283464567,1286.1036344740737,802.9065043099065,2089.0101387839804
66.14173228346456,1321.5695367486728,805.5909371474933,2127.160473896166
70.86614173228345,1368.977440638264,798.9404424856514,2167.917883123915
75.59055118110236,1398.319051261449,791.0100841642791,2189.329135425728
80.31496062992126,1428.252074551529,783.7485836508957,2212.000658202425
85.03937007874015,1457.1398023120573,780.2597701877232,2237.3995724997803
89.76377952755905,1494.9074140678456,783.1455325939585,2278.052946661804
94.48818897637794,1501.6418294133473,785.4817554874393,2287.1235849007867
99.21259842519684,1511.2577070118155,779.5619302082501,2290.8196372200655
103.93700787401573,1530.4351219015023,768.6792049938311,2299.1143268953333
108.66141732283464,1560.5147526102385,756.6532640320904,2317.168016642329
113.38582677165354,1566.8277399336912,746.9992408851803,2313.8269808188716
118.11023622047243,1595.9296746010618,716.4010752990196,2312.330749900081
122.83464566929133,1613.834541509593,662.3530651803064,2276.1876066898994
127.55905511811022,1618.6456234130076,614.1984527597904,2232.844076172798
132.28346456692913,1631.1004850817362,571.1105510993459,2202.211036181082
137.00787401574803,1639.5138956619417,532.4027016193664,2171.916597281308
141.7322834645669,1644.2576679490496,497.5007467354303,2141.75841468448
146.4566929133858,1653.1634044479463,465.92161504879004,2119.085019496736
151.1811023622047,1670.9181094055116,437.25651568543674,2108.174625090948
155.90551181102362,1684.3692330950535,411.1576419301076,2095.526875025161
160.62992125984252,1684.912695168878,387.32757098779166,2072.2402661566693
165.3543307086614,1707.1273887481404,365.51075270358143,2072.638141451722
170.0787401574803,1709.9224087614164,345.48662967738215,2055.4090384387987
174.8031496062992,1711.911899885457,327.0640409509768,2038.9759408364337
179.5275590551181,1714.6066796972761,310.076642702138,2024.683322399414
184.25196850393698,1717.0307951454151,294.37914008013627,2011.4099352255514
188.97637795275588,1735.4831167158175,279.8441700386795,2015.327286754497
193.7007874015748,1742.9654834857909,266.3597097334249,2009.3251932192156
198.4251968503937,1744.6330579364942,253.8269115997093,1998.4599695362035
203.1496062992126,1749.7581169179157,242.1582866748984,1991.916403592814
207.87401574803147,1754.3800245115783,231.27617358568557,1985.6561980972638
212.59842519685037,1768.9339381088305,221.11144299352455,1990.0453811023551
217.32283464566927,1767.4061124650257,211.60239700467258,1979.0085094696983
222.04724409448818,1771.6790550793257,202.693830720637,1974.3728857999627
226.77165354330708,1773.4329263851412,194.3362291935274,1967.7691555786687
231.49606299212596,1778.588085154873,186.48507790999054,1965.0731630648634
236.22047244094486,1789.151823270884,179.1002688247549,1968.252092095639
240.94488188976376,1795.5757952545225,172.1455871056852,1967.7213823602078
245.66929133858267,1803.5667377678542,165.5882662950766,1969.1550040629309
250.39370078740154,1800.7220246141258,159.39860165962523,1960.120626273751
255.11811023622045,1802.7310214448842,153.5496131899476,1956.2806346348318
259.84251968503935,1810.6832978542668,148.01675109483875,1958.7000489491056
264.56692913385825,1813.7000566142476,142.77763777483648,1956.477694389084
269.29133858267716,1822.2043171646426,137.8118412009502,1960.0161583655927
274.01574803149606,1826.0019284317511,133.1006754048416,1959.1026038365928
278.74015748031496,1829.5794558756752,128.62702443604917,1958.2064803117244
283.4645669291338,1831.8727248896137,124.37518668385758,1956.2479115734714
288.1889763779527,1841.5856497049974,120.33073691531506,1961.9163866203126
292.9133858267716,1843.0547227296363,116.48040376219751,1959.5351264918338
297.6377952755905,1845.0568848401497,112.81196071098192,1957.8688455511317
302.3622047244094,1850.8989256236182,109.31412892135918,1960.2130545449775
307.0866141732283,1854.3680916414048,105.97649042884905,1960.3445820702539
311.81102362204723,1860.3241226008201,102.7894104825269,1963.113533083347
316.53543307086613,1865.9993316275209,99.74396793537251,1965.7432995628933
321.25984251968504,1868.6078766944095,96.83189274694791,1965.4397694413574
325.9842519685039,1875.3787622037257,94.04550977985451,1969.4242719835802
330.7086614173228,1876.24505605461,91.37768817589536,1967.6227442305053
335.4330708661417,1881.0041885137707,88.821795687738,1969.8259842015086
340.1574803149606,1885.4866911861234,86.37165741934554,1971.858348605469
344.8818897637795,1889.7236670467905,84.02151849538136,1973.7451855421718
349.6062992125984,1897.5710181726988,81.7660102377442,1979.337028410443
354.3307086614173,1899.2598217319749,79.60011947766883,1978.8599412096437
359.0551181102362,1903.9132467627926,77.5191606755345,1981.4324074383271
363.7795275590551,1906.7629783557834,75.5187505585912,1982.2817289143745
368.50393700787396,1910.343384259763,73.59478502003407,1983.9381692797972
373.22834645669286,1916.7087909005238,71.7434180518967,1988.4522089524205
377.95275590551176,1919.1255697414745,69.96104250966988,1989.0866122511443
382.67716535433067,1926.3260164758838,68.24427252886561,1994.5702890047494
