R_kpc,Sigma_bar,Sigma_eff,kappa_bar,kappa_eff,kappa_bar_mean,kappa_eff_mean
1.0,40445504725.87253,40448547927.20089,18.637456076863998,18.638858396639083,0.0,0.0
1.0120606264911474,40445551300.650696,40448592262.51562,18.63747753871466,18.638878826535716,0.44155494864978023,0.4415881598175133
1.0242667116936537,40445605797.04506,40448637682.03026,18.637502650878872,18.63889975603616,0.8726492222147544,0.8727147957226788
1.0366200099307066,40445638362.935074,40448684212.29068,18.637517657375856,18.638921197372863,1.2935305753646202,1.2936277719239222
1.0491222966837304,40445686788.26279,40448731880.78653,18.637539971967414,18.638943163213163,1.7044409385604413,1.70456908057792
1.0617753688475675,40445736551.43354,40448780715.59355,18.637562903042582,18.638965666494478,2.1056166357994712,2.1057749809173494
1.0745810449887383,40445787880.88386,40448830745.59082,18.637586555865862,18.638988720524413,2.497288314601943,2.4974761350817265
1.0875411656068144,40445839705.03094,40448882000.40438,18.63761043664746,18.639012338954768,2.8796811533905364,2.879897740731007
1.1006575933989453,40445891280.14931,40448934510.165085,18.637634202675596,18.63903653566996,3.2530149858096813,3.253259660515719
1.113932213527575,40445949104.69797,40448988305.72039,18.63766084846709,18.639061324884633,3.6175044689012585,3.61777654847955
1.127366933891388,40446001496.84495,40449043418.80564,18.63768499098539,18.639086721222558,3.9733591452086188,3.9736579734693493
1.1409636853995222,40446055348.07927,40449099881.9697,18.637709805857185,18.639112739682393,4.320783567296187,4.321108539621818
1.1547244222490889,40446114516.331856,40449157728.651054,18.637737070833012,18.63913939567272,4.659977500089929,4.660328003995665
1.1686511222060412,40446176988.85768,40449216993.06385,18.637765858431635,18.639166704959575,4.991135985607286,4.9915113914166644
1.1827457868894284,40446231879.37102,40449277710.16567,18.6377911522075,18.639194683651542,5.314449374269732,5.314849106601007
1.19701044205908,40446295053.748436,40449339915.943634,18.637820263222242,18.639223348331644,5.630103534813659,5.630527043623651
1.2114471379067577,40446360078.7307,40449403647.3922,18.637850227003362,18.63925271604708,5.9382799831720465,5.938726692794619
1.2260579493508208,40446428223.903595,40449468942.39058,18.637881628581244,18.63928280425274,6.239155906905932,6.239625245002375
1.2408449763344431,40446492334.2363,40449535839.687386,18.637911170888056,18.639313630804153,6.532904263283725,6.533395693584396
1.2558103441274293,40446564321.258575,40449604378.91829,18.637944342806048,18.6393452139656,6.819693938494446,6.820206933784266
1.2709562036316695,40446629646.239296,40449674600.817986,18.637974444827698,18.639377572507794,7.099689802304625,7.100223859853705
1.2862847316902777,40446702982.50711,40449746547.24683,18.638008238483618,18.639410725720165,7.373052820111461,7.373607459855357
1.3017981314004599,40446780055.090096,40449820261.121124,18.638043753849043,18.639444693378714,7.6399401998946646,7.640514908219319
1.3174986324301545,40446852420.98604,40449895786.375305,18.638077100353584,18.639479495728615,7.900505355536334,7.901099656106238
1.3333884913384921,40446933373.18026,40449973167.99224,18.638114403459934,18.639515153498163,8.15489809345461,8.155511519629506
1.34946999190012,40447007385.025734,40450052452.14439,18.638148508424838,18.639551687963817,8.40326465774973,8.403896765988268
1.3657454454334392,40447090128.2868,40450133686.27461,18.638186636862205,18.639589120987445,8.645747829550402,8.64639819756098
1.3822171911327976,40447177505.77378,40450216919.04766,18.638226900770068,18.63962747499396,8.882487069779394,8.883155234006805
1.3988875964046932,40447258430.288574,40450302200.32904,18.63826419112162,18.6396667729616,9.113618452165818,9.11430399242152
1.415759057208029,40447348483.1478,40450389581.20084,18.638305687852093,18.639707038429204,9.339274852012958,9.339977365594354
1.4328339983984741,40447433152.039696,40450479113.99615,18.638344703628125,18.639748295512067,9.559586001420966,9.560305098411046
1.4501148740769754,40447526187.5452,40450570852.52628,18.638387574774352,18.639790569006674,9.774678555671102,9.775413862448211
1.467604167942475,40447622083.050934,40450664852.09863,18.638431763820535,18.6398338843989,9.984676213725043,9.985427328801784
1.4853043936488803,40447718173.87655,40450761169.33739,18.638476042870924,18.639878267781402,10.189699699383526,10.190466239189126
1.5032180951663396,40447822463.71705,40450859862.191574,18.638524100061325,18.63992374585733,10.389866905777179,10.390648475365648
1.5213478471468749,40447916881.064514,40450960990.19428,18.638567607966053,18.639970346059787,10.585292877127632,10.586089126898335
1.5396962552944244,40448023279.21246,40451064614.5283,18.638616636673262,18.640018096582047,10.776089954002732,10.776900557335331
1.5582659567393489,40448129210.40637,40451170797.87751,18.638665450206112,18.640067026309108,10.962367865640294,10.963192468807408
1.5770596204174525,40448236720.9913,40451279604.529274,18.63871499152889,18.640117164864847,11.144233685292813,11.145071965098646
1.5960799474535783,40448347497.44762,40451391100.46673,18.638766037778723,18.640168542654568,11.321791969820152,11.322643613223931
1.615329671549826,40448462315.5216,40451505353.39751,18.638818946422717,18.640221190878233,11.495144812353626,11.496009503548237
1.6348115593784562,40448579327.3031,40451622432.800995,18.638872865936218,18.640275141552227,11.664391881317135,11.665269308481978
1.65452841097953,40448701200.32105,40451742409.93431,18.63892902552761,18.64033042751213,11.82963048843297,11.830520339786052
1.6744830601633456,40448835985.10648,40451865357.8771,18.638991134914928,18.640387082433335,11.990955698616691,11.9918576045195
1.6946783749177292,40448947065.415215,40451991351.757225,18.639042321181215,18.640445140935082,12.14846016713448,12.14937385966318
1.7151172578202367,40449079111.84262,40452120468.75481,18.639103168721814,18.64050463858229,12.30223440070891,12.303159665450494
1.7358026464553273,40449210561.72594,40452252787.94862,18.63916374137243,18.64056561181478,12.452366885766976,12.45330343743386
1.7567375138365704,40449346613.79811,40452388390.45148,18.639226434730727,18.640628098009675,12.598943923884718,12.599891497317504
1.7779248688339402,40449484838.86469,40452527359.57503,18.639290129413844,18.640692135557327,12.742049786867685,12.743008122587566
1.7993677566062685,40449626704.58057,40452669780.8672,18.639355501723237,18.640757763878575,12.881766744850337,12.882735594967526
1.8210692590389104,40449772171.96522,40452815742.152115,18.639422533696514,18.640825023443142,13.018175126589703,13.019154247726007
1.8430324951866892,40449922689.18018,40452965333.59561,18.63949189265252,18.640893955799818,13.151353365451662,13.152342511864369
1.8652606217221832,40450076377.811874,40453118647.749794,18.63956271301048,18.64096460359699,13.281378034117814,13.282376961210637
1.88775683338942,40450236014.9692,40453275779.62741,18.63963627447369,18.641037010616937,13.408323896183884,13.409332356445734
1.9105243634630407,40450393336.138374,40453436826.79903,18.639708768719967,18.64111122182057,13.532263913647144,13.533281688087555
1.9335664842130058,40450557544.37317,40453601889.483574,18.639784436554606,18.641187283389193,13.653269325599254,13.654296218457734
1.9568865073748998,40450730732.697334,40453771070.61705,18.639864242451615,18.641265242756138,13.771409744778834,13.772445522655001
1.9804877846259143,40450900899.57739,40453944475.90471,18.639942656054668,18.641345148630823,13.886753080125995,13.887797528558442
2.0043737080665673,40451084146.47707,40454122213.91557,18.64002709698493,18.641427051042307,13.999365654996073,14.000418555883856
2.0285477107082346,40451261469.637344,40454304396.12849,18.640108808231542,18.6415110013605,14.109312204434184,14.110373354315524
2.0530132669665586,40451445366.50087,40454491137.04863,18.640193548667835,18.641597052349862,14.216655895311458,14.217725140735485
2.0777738931608125,40451639517.40257,40454682554.406876,18.640283014207387,18.64168525826127,14.321458485982903,14.322535635572475
2.102833148019282,40451834444.1491,40454878769.16967,18.64037283725945,18.64177567483656,14.423780239558623,14.424865098290885
2.1281946331907466,40452043178.99719,40455079905.58037,18.640469023141897,18.641868359327585,14.523680011544654,14.524772362039153
2.153861993762124,40452243917.9975,40455286091.31406,18.640561524504566,18.641963370567556,14.621215214033418,14.622314867478364
