r_kpc,rho_star_Msun_per_kpc3
0.5,9758407342.757483
0.5105023241317377,9423897825.485718
0.5212252458878116,9100086662.62749
0.5321733988437286,8786656339.601633
0.5433515139016192,8483298041.645138
0.5547644213345496,8189711434.617315
0.5664170528737723,7905604450.87754
0.5783144438398202,7630693080.128182
0.5904617353183631,7364701165.116445
0.6028641763817666,7107360202.090973
0.6155271263573154,6858409145.91124
0.6284560571430786,6617594219.709631
0.6416565555724196,6384668729.008341
0.6551343258281714,6159392880.194949
0.6688951919075212,5941533603.262698
0.6829451001386686,5730864378.723216
0.6972901217503453,5527165068.601375
0.7119364554953073,5330221751.42376
0.7268904303289316,5139826561.114071
0.7421585081440771,4955777529.710405
0.7577472865633891,4777878433.821263
0.773663501790256,4605938644.738655
0.789914031519649,4439772982.128415
0.8065058979101031,4279201571.219429
0.8234462706181231,4124049703.415099
0.8407424698963274,3974147700.2518735
0.8584019697566654,3829330780.6312594
0.8764324012000786,3689438931.253207
0.8948415555139995,3554316780.180216
0.9136373876391121,3423813473.4629636
0.9328280196068321,3297782554.7597175
0.952421744048988,3176081847.8830748
0.9724270277812229,3058573342.20905
0.9928525154616643,2945123080.884796
1.0137070333264433,2835601051.772534
1.0349995930036764,2729881081.068655
1.0567393954075588,2627840729.5380597
1.0789358347142521,2529361191.305212
1.1015985024212844,2434327195.1443944
1.1247371914922146,2342626908.213045
1.1483619005883579,2254151842.1730475
1.1724828383893926,2168796761.6460786
1.197110428004723,2086459594.9502325
1.2222553114775006,2007041347.066187
1.24792835438325,1930446014.7822838
1.2741406505250878,1856580503.9689884
1.3009035267275633,1785354548.934136
1.3282285477311904,1716680633.811446
1.3561275211897905,1650473915.9358099
1.384612502772801,1586652151.1597354
1.413695801374754,1525135621.066377
1.4433899844341829,1465847062.0354486
1.473707883364246,1408711596.119319
1.504662599097423,1353656663.6873724
1.536267507746671,1300611957.797701
1.5685362663854956,1249509360.2560246
1.6014828189494281,1200282879.3225567
1.6351214022614597,1152868589.0284066
1.6694665521840424,1107204570.0638955
1.7045331099003054,1063230852.2019811
1.740336228327209,1020889358.220747
1.7768913786634057,980123849.2897075
1.8142143570746323,940879871.7854016
1.8523212915195324,903104705.5025163
1.8912286487188463,866747313.2274816
1.9309532412709935,831758291.6421845
1.9715122349171088,798089823.5261902
2.012923155958681,765695631.2264495
2.0552038988309977,734530931.3642476
2.098372733835666,704552390.7497121
2.1424483150355518,675718083.4748914
2.187449688315549,647987449.1570301
2.2333962996126657,621321252.3042715
2.2803080033189778,595681542.7766448
2.3282050708610806,571031617.315758
2.377108199459758,547335982.1172268
2.4270385210736327,524560316.4204114
2.47801761153069,502671437.0906081
2.5300674998515897,481637264.16938555
2.5832106777688226,461426787.36927414
2.637470109445811,442010033.4895689
2.69286924140015,423358034.7304972
2.7494320126352925,405442797.88351107
2.8071828649850357,388237274.37596774
2.8661467536753014,371715331.1489302
2.9263491581077536,355851722.34730035
2.987816092869924,340622061.8019668
3.0505741189766082,326002796.28408885
3.114650355347373,311971179.5120995
3.1800724905251534,298505246.8924392
3.246868794640988,285583790.9754535
3.3150681316300763,273186337.6083225
3.384699971704424,261293122.76728344
3.45579440408747,249885070.05182183
3.528382150016214,238943768.8238926
3.602494576016429,228451452.97562227
3.6781637074567315,218390980.3093221
3.7554222423873425,208745812.5140078
3.8343035656695204,199499995.72298822
3.914841763401798,190638141.63743585
3.9970716376492157,182145409.20120698
4.081028721481953,174007486.81251082
4.166749294329821,166210575.0583713
4.254270397659304,158741369.95813677
4.343629850979852,151587046.70263165
4.434866268186416,144735243.87584168
4.528019074245225,138174048.14633676
